Time;     A1;     A2;     A3
3,941684665;10;-0,37;0,23
3,941993212;10,03;-0,37;0,2
3,942301759;9,97;-0,37;0,23
3,942610305;9,97;-0,34;0,23
3,942918852;9,97;-0,4;0,26
3,943227399;10;-0,37;0,29
3,943535946;9,94;-0,37;0,32
3,943844492;9,97;-0,37;0,29
3,944153039;10,06;-0,29;0,32
3,944461586;9,97;-0,37;0,34
3,944770133;9,97;-0,43;0,34
3,945078679;10,03;-0,34;0,34
3,945387226;10;-0,37;0,32
3,945695773;10,03;-0,4;0,32
3,94600432;9,97;-0,37;0,29
3,946312866;9,94;-0,4;0,29
3,946621413;9,97;-0,37;0,26
3,94692996;9,94;-0,34;0,2
3,947238507;10;-0,37;0,23
3,947547053;9,94;-0,34;0,23
3,9478556;9,97;-0,37;0,2
3,948164147;10,03;-0,37;0,23
3,948472694;10;-0,34;0,32
3,94878124;10,06;-0,37;0,32
3,949089787;9,97;-0,34;0,34
3,949398334;9,97;-0,37;0,34
3,949706881;10,06;-0,4;0,37
3,950015427;9,97;-0,37;0,34
3,950323974;10;-0,37;0,32
3,950632521;9,97;-0,37;0,29
3,950941068;9,94;-0,37;0,26
3,951249614;10,06;-0,37;0,2
3,951558161;9,97;-0,37;0,17
3,951866708;9,97;-0,34;0,2
3,952175255;10;-0,37;0,2
3,952483801;9,97;-0,34;0,23
3,952792348;10;-0,34;0,29
3,953100895;9,97;-0,4;0,32
3,953409442;10;-0,37;0,34
3,953717988;10,03;-0,34;0,4
3,954026535;9,97;-0,37;0,34
3,954335082;10,03;-0,37;0,34
3,954643629;10;-0,4;0,34
3,954952175;9,97;-0,37;0,29
3,955260722;10,03;-0,37;0,29
3,955569269;10;-0,34;0,26
3,955877815;9,94;-0,37;0,2
3,956186362;9,97;-0,37;0,23
3,956494909;9,97;-0,34;0,2
3,956803456;9,97;-0,37;0,26
3,957112002;9,94;-0,37;0,23
3,957420549;10;-0,37;0,26
3,957729096;9,97;-0,37;0,29
3,958037643;10;-0,4;0,32
3,958346189;10,03;-0,37;0,29
3,958654736;10;-0,4;0,32
3,958963283;9,97;-0,37;0,34
3,95927183;10;-0,4;0,32
3,959580376;9,97;-0,4;0,32
3,959888923;9,97;-0,37;0,29
3,96019747;10;-0,37;0,26
3,960506017;9,97;-0,34;0,23
3,960814563;10;-0,37;0,23
3,96112311;9,97;-0,4;0,2
3,961431657;9,97;-0,37;0,23
3,961740204;10;-0,37;0,2
3,96204875;9,97;-0,34;0,23
3,962357297;10;-0,37;0,29
3,962665844;10,03;-0,37;0,32
3,962974391;10;-0,37;0,34
3,963282937;9,97;-0,4;0,37
3,963591484;10,03;-0,37;0,32
3,963900031;10,06;-0,34;0,37
3,964208578;10,03;-0,4;0,34
3,964517124;10;-0,37;0,34
3,964825671;9,97;-0,37;0,32
3,965134218;9,97;-0,4;0,26
3,965442765;9,97;-0,29;0,23
3,965751311;10;-0,37;0,23
3,966059858;9,97;-0,4;0,2
3,966368405;9,97;-0,32;0,2
3,966676952;9,97;-0,34;0,26
3,966985498;9,97;-0,37;0,29
3,967294045;10;-0,34;0,32
3,967602592;9,97;-0,37;0,32
3,967911139;10;-0,37;0,37
3,968219685;10,03;-0,37;0,34
3,968528232;10;-0,4;0,34
3,968836779;9,97;-0,37;0,32
3,969145326;10;-0,4;0,32
3,969453872;10,03;-0,4;0,29
3,969762419;10;-0,34;0,26
3,970070966;9,94;-0,34;0,2
3,970379512;10;-0,37;0,2
3,970688059;9,97;-0,4;0,23
3,970996606;9,94;-0,34;0,2
3,971305153;10;-0,37;0,23
3,971613699;9,97;-0,37;0,29
3,971922246;9,97;-0,34;0,32
3,972230793;10,03;-0,37;0,32
3,97253934;10;-0,37;0,37
3,972847886;9,97;-0,4;0,34
3,973156433;9,97;-0,37;0,37
3,97346498;10;-0,4;0,32
3,973773527;10,03;-0,37;0,26
3,974082073;10;-0,37;0,29
3,97439062;9,97;-0,34;0,26
3,974699167;9,97;-0,37;0,2
3,975007714;9,97;-0,34;0,2
3,97531626;10;-0,37;0,2
3,975624807;9,97;-0,37;0,26
3,975933354;9,97;-0,34;0,23
3,976241901;10;-0,37;0,26
3,976550447;9,97;-0,37;0,32
3,976858994;9,97;-0,37;0,34
3,977167541;10,03;-0,34;0,34
3,977476088;10;-0,37;0,37
3,977784634;10,03;-0,37;0,32
3,978093181;10;-0,4;0,29
3,978401728;9,97;-0,34;0,32
3,978710275;10;-0,37;0,29
3,979018821;9,97;-0,37;0,26
3,979327368;9,97;-0,4;0,2
3,979635915;10;-0,37;0,2
3,979944462;9,94;-0,37;0,2
3,980253008;10;-0,37;0,23
3,980561555;10,03;-0,34;0,23
3,980870102;10;-0,37;0,26
3,981178649;9,97;-0,37;0,29
3,981487195;10,06;-0,37;0,32
3,981795742;10,06;-0,37;0,32
3,982104289;10;-0,4;0,34
3,982412836;9,97;-0,37;0,29
3,982721382;10;-0,4;0,32
3,983029929;9,97;-0,4;0,32
3,983338476;10;-0,37;0,32
3,983647023;9,97;-0,37;0,29
3,983955569;9,97;-0,37;0,26
3,984264116;9,97;-0,4;0,2
3,984572663;9,94;-0,4;0,23
3,98488121;10;-0,34;0,23
3,985189756;9,94;-0,37;0,23
3,985498303;9,97;-0,34;0,23
3,98580685;10;-0,37;0,26
3,986115396;9,94;-0,37;0,29
3,986423943;10;-0,34;0,34
3,98673249;10;-0,34;0,32
3,987041037;10;-0,4;0,34
3,987349583;10,06;-0,34;0,34
3,98765813;10;-0,37;0,34
3,987966677;9,94;-0,4;0,32
3,988275224;9,97;-0,37;0,32
3,98858377;9,97;-0,34;0,23
3,988892317;10,03;-0,4;0,2
3,989200864;9,97;-0,34;0,17
3,989509411;9,92;-0,34;0,17
3,989817957;9,97;-0,37;0,23
3,990126504;10;-0,34;0,2
3,990435051;9,94;-0,34;0,26
3,990743598;9,97;-0,37;0,32
3,991052144;10,06;-0,34;0,37
3,991360691;10,03;-0,37;0,34
3,991669238;9,97;-0,37;0,34
3,991977785;10,03;-0,37;0,37
3,992286331;10;-0,37;0,34
3,992594878;9,97;-0,4;0,34
3,992903425;9,97;-0,37;0,29
3,993211972;9,97;-0,37;0,26
3,993520518;10,03;-0,37;0,2
3,993829065;10;-0,37;0,2
3,994137612;9,94;-0,34;0,2
3,994446159;10;-0,32;0,23
3,994754705;10;-0,37;0,26
3,995063252;10,03;-0,37;0,29
3,995371799;10,06;-0,34;0,34
3,995680346;9,97;-0,4;0,32
3,995988892;10;-0,37;0,34
3,996297439;10,03;-0,37;0,34
3,996605986;9,97;-0,37;0,37
3,996914533;10;-0,4;0,32
3,997223079;10,03;-0,4;0,26
3,997531626;9,97;-0,37;0,29
3,997840173;9,97;-0,37;0,26
3,99814872;9,97;-0,37;0,23
3,998457266;9,97;-0,37;0,26
3,998765813;9,97;-0,34;0,2
3,99907436;9,97;-0,37;0,23
3,999382907;9,97;-0,37;0,23
3,999691453;10;-0,37;0,26
4;10,03;-0,4;0,29
4,000308547;10;-0,37;0,34
4,000617093;9,97;-0,4;0,34
4,00092564;9,97;-0,37;0,34
4,001234187;10,06;-0,37;0,29
4,001542734;10;-0,37;0,34
4,00185128;9,97;-0,37;0,32
4,002159827;9,97;-0,4;0,32
4,002468374;9,97;-0,37;0,32
4,002776921;9,97;-0,4;0,26
4,003085467;9,97;-0,37;0,2
4,003394014;9,97;-0,37;0,23
4,003702561;9,97;-0,34;0,2
4,004011108;9,94;-0,34;0,17
4,004319654;9,97;-0,34;0,23
4,004628201;10;-0,37;0,29
4,004936748;10;-0,34;0,32
4,005245295;9,97;-0,37;0,29
4,005553841;10;-0,37;0,37
4,005862388;10,03;-0,34;0,34
4,006170935;10;-0,37;0,34
4,006479482;10,03;-0,37;0,34
4,006788028;10,03;-0,4;0,34
4,007096575;9,94;-0,34;0,32
4,007405122;10;-0,37;0,32
4,007713669;9,97;-0,4;0,23
4,008022215;9,94;-0,34;0,23
4,008330762;10,03;-0,37;0,2
4,008639309;9,94;-0,34;0,2
4,008947856;9,92;-0,29;0,2
4,009256402;10,09;-0,4;0,26
4,009564949;10,09;-0,37;0,29
4,009873496;9,97;-0,34;0,32
4,010182043;9,97;-0,4;0,32
4,010490589;10,06;-0,37;0,34
4,010799136;10,03;-0,37;0,34
4,011107683;9,97;-0,4;0,32
4,01141623;10,03;-0,4;0,32
4,011724776;10;-0,34;0,32
4,012033323;9,92;-0,37;0,23
4,01234187;9,97;-0,37;0,2
4,012650417;10;-0,37;0,2
4,012958963;9,97;-0,34;0,2
4,01326751;9,97;-0,37;0,2
4,013576057;9,97;-0,37;0,2
4,013884604;9,97;-0,34;0,23
4,01419315;10;-0,37;0,32
4,014501697;10,06;-0,37;0,32
4,014810244;10;-0,37;0,34
4,01511879;9,97;-0,37;0,34
4,015427337;10,03;-0,37;0,37
4,015735884;10;-0,37;0,34
4,016044431;9,97;-0,37;0,32
4,016352977;10;-0,37;0,23
4,016661524;9,94;-0,4;0,2
4,016970071;9,94;-0,37;0,26
4,017278618;9,97;-0,37;0,23
4,017587164;9,94;-0,37;0,23
4,017895711;9,97;-0,37;0,23
4,018204258;10;-0,34;0,26
4,018512805;9,97;-0,37;0,29
4,018821351;10;-0,37;0,32
4,019129898;9,97;-0,4;0,29
4,019438445;9,97;-0,37;0,34
4,019746992;10,06;-0,4;0,37
4,020055538;10,03;-0,37;0,32
4,020364085;10;-0,37;0,34
4,020672632;10,03;-0,37;0,32
4,020981179;10;-0,4;0,29
4,021289725;9,97;-0,37;0,32
4,021598272;9,97;-0,34;0,29
4,021906819;9,94;-0,37;0,23
4,022215366;9,97;-0,34;0,2
4,022523912;10;-0,37;0,23
4,022832459;9,97;-0,34;0,23
4,023141006;9,97;-0,37;0,23
4,023449553;10;-0,37;0,26
4,023758099;9,97;-0,37;0,32
4,024066646;10;-0,4;0,34
4,024375193;10,09;-0,4;0,32
4,02468374;9,97;-0,37;0,34
4,024992286;9,94;-0,4;0,29
4,025300833;10,03;-0,4;0,32
4,02560938;10;-0,37;0,29
4,025917927;9,94;-0,4;0,23
4,026226473;9,97;-0,37;0,26
4,02653502;10,03;-0,37;0,23
4,026843567;9,97;-0,37;0,2
4,027152114;9,94;-0,37;0,2
4,02746066;9,97;-0,34;0,26
4,027769207;9,94;-0,4;0,29
4,028077754;9,97;-0,37;0,26
4,028386301;10;-0,37;0,29
4,028694847;9,94;-0,37;0,37
4,029003394;10;-0,37;0,34
4,029311941;10,03;-0,34;0,37
4,029620488;9,97;-0,37;0,34
4,029929034;10;-0,37;0,34
4,030237581;10,03;-0,4;0,32
4,030546128;10;-0,34;0,32
4,030854674;9,97;-0,37;0,29
4,031163221;10;-0,37;0,23
4,031471768;10;-0,37;0,17
4,031780315;9,97;-0,34;0,23
4,032088861;9,97;-0,37;0,2
4,032397408;9,97;-0,37;0,23
4,032705955;9,97;-0,37;0,29
4,033014502;10;-0,34;0,32
4,033323048;10,03;-0,37;0,32
4,033631595;10,06;-0,4;0,34
4,033940142;10,03;-0,37;0,34
4,034248689;10;-0,37;0,37
4,034557235;10;-0,37;0,34
4,034865782;9,97;-0,4;0,34
4,035174329;9,97;-0,37;0,29
4,035482876;10,03;-0,4;0,26
4,035791422;9,97;-0,4;0,2
4,036099969;9,97;-0,37;0,2
4,036408516;10;-0,37;0,2
4,036717063;9,97;-0,37;0,23
4,037025609;10;-0,37;0,26
4,037334156;10,03;-0,34;0,29
4,037642703;9,97;-0,37;0,34
4,03795125;9,97;-0,37;0,32
4,038259796;10,03;-0,4;0,32
4,038568343;10;-0,37;0,34
4,03887689;9,97;-0,4;0,32
4,039185437;10;-0,4;0,32
4,039493983;10,03;-0,4;0,34
4,03980253;10;-0,37;0,29
4,040111077;9,97;-0,37;0,26
4,040419624;9,94;-0,34;0,23
4,04072817;10;-0,37;0,23
4,041036717;9,97;-0,37;0,2
4,041345264;9,94;-0,37;0,23
4,041653811;10;-0,37;0,26
4,041962357;9,92;-0,37;0,23
4,042270904;9,92;-0,37;0,26
4,042579451;10,15;-0,37;0,32
4,042887998;10,03;-0,37;0,32
4,043196544;9,89;-0,37;0,32
4,043505091;10;-0,37;0,34
4,043813638;10,06;-0,37;0,32
4,044122185;10;-0,4;0,32
4,044430731;9,94;-0,37;0,32
4,044739278;10;-0,37;0,23
4,045047825;9,97;-0,37;0,26
4,045356371;9,97;-0,37;0,23
4,045664918;9,97;-0,34;0,2
4,045973465;9,94;-0,37;0,23
4,046282012;9,97;-0,37;0,2
4,046590558;9,97;-0,37;0,26
4,046899105;9,97;-0,34;0,29
4,047207652;10,03;-0,4;0,32
4,047516199;9,97;-0,37;0,32
4,047824745;10;-0,37;0,34
4,048133292;10;-0,4;0,34
4,048441839;9,97;-0,37;0,34
4,048750386;10,03;-0,4;0,32
4,049058932;10;-0,4;0,29
4,049367479;10,03;-0,34;0,29
4,049676026;10,03;-0,34;0,26
4,049984573;9,94;-0,4;0,23
4,050293119;9,97;-0,37;0,23
4,050601666;10;-0,37;0,23
4,050910213;9,94;-0,34;0,23
4,05121876;9,97;-0,37;0,2
4,051527306;10,03;-0,4;0,26
4,051835853;9,97;-0,37;0,32
4,0521444;10,03;-0,37;0,34
4,052452947;10,06;-0,34;0,32
4,052761493;9,97;-0,37;0,34
4,05307004;9,97;-0,4;0,34
4,053378587;10;-0,37;0,34
4,053687134;9,97;-0,37;0,29
4,05399568;10;-0,4;0,26
4,054304227;9,97;-0,37;0,23
4,054612774;9,97;-0,37;0,23
4,054921321;9,97;-0,37;0,2
4,055229867;9,97;-0,34;0,23
4,055538414;10;-0,37;0,2
4,055846961;9,94;-0,34;0,23
4,056155508;9,94;-0,37;0,32
4,056464054;10,09;-0,4;0,32
4,056772601;10,06;-0,4;0,34
4,057081148;9,94;-0,4;0,34
4,057389695;10;-0,37;0,37
4,057698241;10,06;-0,37;0,34
4,058006788;10;-0,4;0,32
4,058315335;9,94;-0,37;0,32
4,058623882;10,06;-0,37;0,29
4,058932428;10,03;-0,37;0,23
4,059240975;10;-0,37;0,2
4,059549522;9,94;-0,37;0,2
4,059858068;9,94;-0,34;0,2
4,060166615;10;-0,37;0,26
4,060475162;9,97;-0,34;0,23
4,060783709;10;-0,37;0,26
4,061092255;9,97;-0,37;0,34
4,061400802;9,97;-0,34;0,34
4,061709349;10,06;-0,37;0,34
4,062017896;9,92;-0,34;0,32
4,062326442;9,89;-0,34;0,32
4,062634989;10,15;-0,46;0,32
4,062943536;10,03;-0,37;0,34
4,063252083;9,92;-0,34;0,29
4,063560629;10,03;-0,37;0,26
4,063869176;9,97;-0,37;0,23
4,064177723;9,94;-0,37;0,26
4,06448627;9,97;-0,37;0,2
4,064794816;9,94;-0,34;0,23
4,065103363;9,97;-0,37;0,29
4,06541191;10;-0,37;0,32
4,065720457;9,97;-0,37;0,29
4,066029003;10;-0,37;0,29
4,06633755;9,97;-0,37;0,29
4,066646097;10;-0,37;0,32
4,066954644;10,03;-0,37;0,32
4,06726319;9,97;-0,4;0,34
4,067571737;10;-0,34;0,32
4,067880284;10,03;-0,37;0,26
4,068188831;10;-0,37;0,29
4,068497377;9,97;-0,37;0,32
4,068805924;9,97;-0,37;0,23
4,069114471;9,94;-0,37;0,23
4,069423018;9,97;-0,34;0,23
4,069731564;9,97;-0,4;0,23
4,070040111;10;-0,37;0,23
4,070348658;9,97;-0,37;0,23
4,070657205;9,97;-0,37;0,32
4,070965751;10;-0,37;0,32
4,071274298;10,03;-0,37;0,34
4,071582845;10,03;-0,37;0,34
4,071891392;10;-0,37;0,34
4,072199938;9,94;-0,37;0,32
4,072508485;10;-0,37;0,34
4,072817032;10,03;-0,37;0,29
4,073125579;9,97;-0,34;0,23
4,073434125;9,94;-0,37;0,2
4,073742672;9,97;-0,37;0,2
4,074051219;10;-0,34;0,17
4,074359766;9,97;-0,37;0,23
4,074668312;9,97;-0,37;0,23
4,074976859;9,97;-0,37;0,26
4,075285406;9,97;-0,37;0,29
4,075593952;9,97;-0,37;0,34
4,075902499;9,97;-0,37;0,37
4,076211046;10;-0,4;0,34
4,076519593;10,03;-0,37;0,34
4,076828139;10;-0,37;0,34
4,077136686;9,94;-0,37;0,32
4,077445233;9,97;-0,34;0,23
4,07775378;9,97;-0,37;0,23
4,078062326;9,97;-0,37;0,23
4,078370873;9,97;-0,37;0,17
4,07867942;9,97;-0,37;0,23
4,078987967;9,97;-0,4;0,23
4,079296513;9,97;-0,34;0,26
4,07960506;10;-0,37;0,29
4,079913607;10,03;-0,37;0,32
4,080222154;10;-0,37;0,32
4,0805307;10,03;-0,37;0,37
4,080839247;10,06;-0,37;0,34
4,081147794;10,03;-0,34;0,32
4,081456341;10;-0,37;0,32
4,081764887;10,03;-0,34;0,26
4,082073434;10;-0,37;0,23
4,082381981;9,94;-0,34;0,26
4,082690528;9,94;-0,37;0,23
4,082999074;9,97;-0,34;0,2
4,083307621;9,97;-0,34;0,23
4,083616168;9,97;-0,34;0,23
4,083924715;9,97;-0,37;0,26
4,084233261;9,97;-0,37;0,29
4,084541808;10;-0,4;0,26
4,084850355;10,03;-0,37;0,29
4,085158902;10;-0,37;0,34
4,085467448;10,03;-0,37;0,34
4,085775995;10,06;-0,37;0,34
4,086084542;9,97;-0,37;0,34
4,086393089;10;-0,4;0,32
4,086701635;9,97;-0,34;0,32
4,087010182;10;-0,37;0,29
4,087318729;10,03;-0,37;0,29
4,087627276;9,97;-0,34;0,26
4,087935822;9,97;-0,37;0,2
4,088244369;9,97;-0,34;0,26
4,088552916;9,97;-0,37;0,23
4,088861463;9,97;-0,37;0,2
4,089170009;9,97;-0,37;0,23
4,089478556;10,03;-0,34;0,29
4,089787103;10;-0,37;0,32
4,090095649;10,03;-0,37;0,34
4,090404196;10,03;-0,37;0,34
4,090712743;10;-0,37;0,32
4,09102129;10,03;-0,37;0,34
4,091329836;10;-0,4;0,29
4,091638383;9,97;-0,34;0,26
4,09194693;9,94;-0,37;0,23
4,092255477;9,97;-0,37;0,23
4,092564023;10,03;-0,37;0,26
4,09287257;9,97;-0,37;0,23
4,093181117;10;-0,37;0,26
4,093489664;10;-0,37;0,29
4,09379821;9,94;-0,34;0,29
4,094106757;10;-0,4;0,29
4,094415304;10,03;-0,37;0,34
4,094723851;9,97;-0,37;0,37
4,095032397;10,03;-0,4;0,34
4,095340944;10,06;-0,4;0,37
4,095649491;9,97;-0,37;0,32
4,095958038;9,94;-0,34;0,29
4,096266584;10;-0,4;0,26
4,096575131;9,97;-0,37;0,2
4,096883678;9,94;-0,37;0,26
4,097192225;9,94;-0,37;0,23
4,097500771;9,97;-0,37;0,23
4,097809318;10;-0,34;0,23
4,098117865;9,97;-0,37;0,26
4,098426412;9,97;-0,37;0,29
4,098734958;10;-0,4;0,34
4,099043505;9,97;-0,37;0,32
4,099352052;10,03;-0,4;0,32
4,099660599;10,06;-0,4;0,32
4,099969145;10;-0,34;0,32
4,100277692;9,97;-0,34;0,32
4,100586239;10;-0,34;0,32
4,100894786;10,03;-0,37;0,23
4,101203332;10;-0,34;0,23
4,101511879;9,97;-0,37;0,2
4,101820426;10;-0,34;0,2
4,102128973;9,97;-0,37;0,23
4,102437519;9,97;-0,34;0,2
4,102746066;10;-0,37;0,26
4,103054613;9,94;-0,37;0,29
4,10336316;9,94;-0,37;0,32
4,103671706;10,03;-0,37;0,32
4,103980253;10,06;-0,4;0,32
4,1042888;10,03;-0,34;0,32
4,104597346;9,97;-0,37;0,34
4,104905893;9,97;-0,4;0,32
4,10521444;10,03;-0,4;0,34
4,105522987;9,92;-0,34;0,32
4,105831533;9,86;-0,37;0,26
4,10614008;10,09;-0,37;0,23
4,106448627;10,06;-0,37;0,26
4,106757174;9,92;-0,34;0,23
4,10706572;9,97;-0,37;0,23
4,107374267;9,97;-0,34;0,2
4,107682814;9,97;-0,37;0,26
4,107991361;10;-0,37;0,29
4,108299907;9,97;-0,34;0,32
4,108608454;10,06;-0,37;0,34
4,108917001;10,03;-0,37;0,34
4,109225548;10;-0,34;0,37
4,109534094;10,03;-0,37;0,32
4,109842641;10;-0,34;0,32
4,110151188;10,03;-0,37;0,29
4,110459735;10;-0,37;0,26
4,110768281;9,97;-0,37;0,23
4,111076828;10;-0,37;0,23
4,111385375;9,97;-0,37;0,2
4,111693922;9,94;-0,37;0,23
4,112002468;9,94;-0,37;0,2
4,112311015;9,97;-0,37;0,26
4,112619562;9,94;-0,4;0,29
4,112928109;10;-0,37;0,32
4,113236655;10,03;-0,37;0,32
4,113545202;9,97;-0,37;0,34
4,113853749;10;-0,4;0,37
4,114162296;10,06;-0,37;0,34
4,114470842;10;-0,4;0,32
4,114779389;9,97;-0,4;0,29
4,115087936;9,97;-0,37;0,26
4,115396483;9,97;-0,4;0,23
4,115705029;9,97;-0,4;0,23
4,116013576;10,03;-0,34;0,2
4,116322123;9,97;-0,37;0,17
4,11663067;9,94;-0,34;0,23
4,116939216;9,97;-0,37;0,29
4,117247763;10;-0,37;0,29
4,11755631;10,03;-0,37;0,32
4,117864857;10,03;-0,34;0,34
4,118173403;10;-0,37;0,37
4,11848195;10,03;-0,34;0,34
4,118790497;9,97;-0,37;0,32
4,119099044;9,94;-0,37;0,32
4,11940759;10,03;-0,37;0,32
4,119716137;9,94;-0,37;0,26
4,120024684;9,89;-0,34;0,23
4,12033323;10,06;-0,34;0,26
4,120641777;10,09;-0,34;0,2
4,120950324;9,94;-0,37;0,23
4,121258871;9,92;-0,37;0,23
4,121567417;10;-0,37;0,26
4,121875964;10,03;-0,37;0,29
4,122184511;10;-0,34;0,34
4,122493058;9,97;-0,37;0,32
4,122801604;9,97;-0,37;0,32
4,123110151;10;-0,34;0,37
4,123418698;10,03;-0,37;0,34
4,123727245;9,97;-0,37;0,29
4,124035791;9,97;-0,4;0,29
4,124344338;10;-0,37;0,29
4,124652885;9,97;-0,34;0,23
4,124961432;9,97;-0,37;0,2
4,125269978;10;-0,34;0,2
4,125578525;9,97;-0,37;0,23
4,125887072;9,97;-0,37;0,23
4,126195619;9,97;-0,37;0,26
4,126504165;9,97;-0,34;0,29
4,126812712;10;-0,4;0,32
4,127121259;10,03;-0,37;0,32
4,127429806;10;-0,4;0,32
4,127738352;9,97;-0,37;0,34
4,128046899;10,03;-0,37;0,34
4,128355446;10;-0,37;0,34
4,128663993;9,97;-0,4;0,32
4,128972539;10;-0,37;0,34
4,129281086;9,94;-0,37;0,29
4,129589633;9,97;-0,37;0,26
4,12989818;10;-0,34;0,23
4,130206726;9,94;-0,37;0,26
4,130515273;9,97;-0,37;0,23
4,13082382;9,97;-0,37;0,26
4,131132367;9,97;-0,37;0,23
4,131440913;10;-0,37;0,26
4,13174946;9,97;-0,34;0,29
4,132058007;9,97;-0,37;0,34
4,132366554;10,06;-0,37;0,34
4,1326751;10,03;-0,4;0,34
4,132983647;10;-0,37;0,34
4,133292194;10,03;-0,37;0,32
4,133600741;10;-0,34;0,32
4,133909287;9,97;-0,37;0,26
4,134217834;10;-0,34;0,2
4,134526381;9,97;-0,37;0,23
4,134834927;10;-0,4;0,23
4,135143474;9,97;-0,34;0,2
4,135452021;9,92;-0,34;0,2
4,135760568;10;-0,37;0,23
4,136069114;10,03;-0,4;0,29
4,136377661;10;-0,34;0,34
4,136686208;10,03;-0,37;0,34
4,136994755;10;-0,37;0,34
4,137303301;10;-0,37;0,37
4,137611848;10,06;-0,34;0,34
4,137920395;10,03;-0,4;0,34
4,138228942;9,97;-0,37;0,29
4,138537488;10,03;-0,37;0,26
4,138846035;9,94;-0,37;0,23
4,139154582;9,94;-0,37;0,23
4,139463129;10;-0,37;0,2
4,139771675;9,94;-0,37;0,26
4,140080222;9,97;-0,37;0,23
4,140388769;10,06;-0,34;0,2
4,140697316;9,97;-0,37;0,26
4,141005862;9,97;-0,34;0,29
4,141314409;10,03;-0,37;0,34
4,141622956;9,97;-0,37;0,34
4,141931503;10,06;-0,37;0,34
4,142240049;10,09;-0,37;0,32
4,142548596;9,94;-0,4;0,34
4,142857143;9,97;-0,34;0,29
4,14316569;10,06;-0,37;0,32
4,143474236;9,94;-0,37;0,29
4,143782783;9,97;-0,37;0,26
4,14409133;9,97;-0,37;0,23
4,144399877;9,94;-0,34;0,23
4,144708423;9,97;-0,34;0,2
4,14501697;9,97;-0,37;0,26
4,145325517;9,97;-0,37;0,29
4,145634064;9,97;-0,37;0,32
4,14594261;10;-0,4;0,29
4,146251157;9,97;-0,4;0,34
4,146559704;9,97;-0,37;0,34
4,146868251;10;-0,37;0,34
4,147176797;9,94;-0,34;0,34
4,147485344;10,03;-0,37;0,34
4,147793891;10,06;-0,37;0,29
4,148102438;9,92;-0,34;0,26
4,148410984;10;-0,34;0,23
4,148719531;10;-0,37;0,26
4,149028078;9,92;-0,37;0,29
4,149336624;9,97;-0,37;0,23
4,149645171;9,97;-0,37;0,23
4,149953718;9,97;-0,34;0,32
4,150262265;10;-0,37;0,29
4,150570811;9,97;-0,37;0,29
4,150879358;10,03;-0,34;0,34
4,151187905;10;-0,37;0,34
4,151496452;9,94;-0,4;0,37
4,151804998;10;-0,4;0,34
4,152113545;10,03;-0,37;0,34
4,152422092;10;-0,4;0,29
4,152730639;9,97;-0,37;0,26
4,153039185;9,97;-0,37;0,2
4,153347732;9,94;-0,37;0,2
4,153656279;10;-0,37;0,23
4,153964826;9,97;-0,34;0,2
4,154273372;9,97;-0,37;0,23
4,154581919;10;-0,37;0,23
4,154890466;9,94;-0,34;0,26
4,155199013;9,97;-0,37;0,29
4,155507559;10,03;-0,37;0,34
4,155816106;10;-0,4;0,34
4,156124653;9,97;-0,4;0,37
4,1564332;10;-0,37;0,32
4,156741746;9,97;-0,37;0,32
4,157050293;9,94;-0,37;0,32
4,15735884;10;-0,37;0,23
4,157667387;10,03;-0,34;0,23
4,157975933;9,97;-0,34;0,23
4,15828448;9,94;-0,37;0,2
4,158593027;10;-0,34;0,23
4,158901574;9,97;-0,37;0,2
4,15921012;10;-0,37;0,23
4,159518667;9,94;-0,34;0,29
4,159827214;9,97;-0,37;0,32
4,160135761;10,06;-0,37;0,32
4,160444307;9,97;-0,4;0,34
4,160752854;10;-0,37;0,34
4,161061401;10,03;-0,34;0,34
4,161369948;9,97;-0,37;0,32
4,161678494;10;-0,34;0,32
4,161987041;9,97;-0,37;0,29
4,162295588;9,94;-0,34;0,26
4,162604135;10,03;-0,34;0,23
4,162912681;9,97;-0,34;0,2
4,163221228;9,94;-0,34;0,26
4,163529775;9,97;-0,37;0,29
4,163838322;9,97;-0,37;0,26
4,164146868;9,97;-0,37;0,29
4,164455415;10;-0,37;0,32
4,164763962;10,03;-0,37;0,32
4,165072508;9,97;-0,37;0,37
4,165381055;9,97;-0,4;0,32
4,165689602;10,06;-0,37;0,32
4,165998149;9,97;-0,37;0,32
4,166306695;9,97;-0,37;0,32
4,166615242;10;-0,37;0,29
4,166923789;9,94;-0,4;0,26
4,167232336;10;-0,37;0,23
4,167540882;10;-0,34;0,26
4,167849429;9,97;-0,37;0,2
4,168157976;10;-0,34;0,26
4,168466523;9,94;-0,37;0,29
4,168775069;10;-0,37;0,26
4,169083616;10,06;-0,37;0,29
4,169392163;10;-0,37;0,32
4,16970071;10,03;-0,37;0,32
4,170009256;10;-0,37;0,34
4,170317803;9,97;-0,37;0,32
4,17062635;10,03;-0,34;0,32
4,170934897;10;-0,34;0,32
4,171243443;9,97;-0,34;0,34
4,17155199;10;-0,4;0,29
4,171860537;10;-0,37;0,26
4,172169084;9,94;-0,37;0,23
4,17247763;9,97;-0,34;0,23
4,172786177;10;-0,37;0,23
4,173094724;9,97;-0,37;0,2
4,173403271;9,97;-0,37;0,26
4,173711817;10;-0,34;0,32
4,174020364;9,97;-0,37;0,32
4,174328911;10;-0,37;0,32
4,174637458;10,03;-0,4;0,34
4,174946004;10;-0,37;0,32
