Time;     A1;     A2;     A3
0,056790028;9,97;-0,37;0,23
0,05709867;9,94;-0,37;0,23
0,057407312;10;-0,37;0,23
0,057715954;10;-0,37;0,26
0,058024596;10,03;-0,37;0,23
0,058333238;9,97;-0,34;0,26
0,05864188;9,94;-0,37;0,32
0,058950522;10,06;-0,37;0,37
0,059259164;10;-0,4;0,32
0,059567806;9,97;-0,37;0,34
0,059876448;10;-0,4;0,37
0,06018509;9,94;-0,4;0,32
0,060493732;10,06;-0,37;0,32
0,060802374;10,03;-0,4;0,29
0,061111016;9,94;-0,34;0,23
0,061419658;10,03;-0,34;0,2
0,0617283;10;-0,34;0,23
0,062036942;9,94;-0,37;0,2
0,062345584;10,03;-0,37;0,23
0,062654226;10;-0,34;0,23
0,062962868;9,97;-0,37;0,26
0,06327151;10;-0,37;0,29
0,063580152;10;-0,37;0,34
0,063888794;10,03;-0,34;0,34
0,064197436;10;-0,4;0,34
0,064506078;9,97;-0,4;0,37
0,06481472;10,03;-0,37;0,34
0,065123362;10;-0,4;0,32
0,065432004;9,97;-0,34;0,29
0,065740646;10;-0,37;0,26
0,066049287;10,03;-0,37;0,23
0,066357929;9,97;-0,34;0,23
0,066666571;9,94;-0,34;0,23
0,066975213;9,97;-0,37;0,23
0,067283855;9,97;-0,34;0,26
0,067592497;9,97;-0,4;0,29
0,067901139;10;-0,37;0,32
0,068209781;10,03;-0,37;0,32
0,068518423;10,06;-0,37;0,34
0,068827065;10,03;-0,37;0,37
0,069135707;10;-0,37;0,34
0,069444349;10,03;-0,37;0,34
0,069752991;10;-0,37;0,32
0,070061633;9,97;-0,37;0,34
0,070370275;9,97;-0,37;0,29
0,070678917;10;-0,34;0,26
0,070987559;10,03;-0,37;0,23
0,071296201;10;-0,37;0,23
0,071604843;9,97;-0,37;0,2
0,071913485;10;-0,37;0,26
0,072222127;9,97;-0,34;0,29
0,072530769;9,97;-0,37;0,29
0,072839411;9,97;-0,37;0,32
0,073148053;10;-0,37;0,32
0,073456695;9,97;-0,34;0,34
0,073765337;10;-0,4;0,34
0,074073979;10,03;-0,4;0,37
0,074382621;10;-0,37;0,34
0,074691263;10,03;-0,4;0,29
0,074999905;10;-0,34;0,32
0,075308547;9,97;-0,37;0,29
0,075617189;9,97;-0,37;0,23
0,075925831;9,97;-0,37;0,2
0,076234473;9,97;-0,34;0,23
0,076543115;10,03;-0,37;0,23
0,076851757;10;-0,37;0,23
0,077160399;10;-0,34;0,26
0,077469041;10,03;-0,37;0,29
0,077777683;10;-0,37;0,34
0,078086325;9,97;-0,37;0,34
0,078394966;10;-0,34;0,34
0,078703608;10;-0,4;0,34
0,07901225;9,97;-0,37;0,32
0,079320892;10;-0,4;0,34
0,079629534;10,03;-0,37;0,29
0,079938176;9,97;-0,37;0,23
0,080246818;9,94;-0,37;0,23
0,08055546;9,97;-0,37;0,2
0,080864102;10;-0,34;0,2
0,081172744;9,97;-0,37;0,2
0,081481386;9,94;-0,34;0,23
0,081790028;10;-0,37;0,26
0,08209867;10,03;-0,37;0,29
0,082407312;10,03;-0,37;0,34
0,082715954;10;-0,37;0,34
0,083024596;10;-0,37;0,37
0,083333238;10,06;-0,4;0,34
0,08364188;10,03;-0,37;0,32
0,083950522;9,94;-0,37;0,34
0,084259164;10;-0,37;0,29
0,084567806;9,97;-0,4;0,26
0,084876448;9,94;-0,37;0,23
0,08518509;10;-0,37;0,2
0,085493732;9,97;-0,34;0,23
0,085802374;9,94;-0,37;0,23
0,086111016;10,03;-0,37;0,26
0,086419658;10;-0,37;0,29
0,0867283;9,97;-0,37;0,32
0,087036942;10;-0,37;0,34
0,087345584;10,03;-0,37;0,34
0,087654226;10,03;-0,4;0,34
0,087962868;9,97;-0,37;0,32
0,08827151;9,97;-0,4;0,32
0,088580152;10,06;-0,37;0,32
0,088888794;10,03;-0,37;0,29
0,089197436;10;-0,37;0,26
0,089506078;9,94;-0,34;0,23
0,08981472;10;-0,34;0,23
0,090123362;10,03;-0,34;0,2
0,090432004;10;-0,37;0,2
0,090740646;9,97;-0,37;0,26
0,091049287;10;-0,37;0,29
0,091357929;9,97;-0,37;0,32
0,091666571;10;-0,37;0,32
0,091975213;10,06;-0,37;0,34
0,092283855;10;-0,37;0,32
0,092592497;9,97;-0,4;0,32
0,092901139;10;-0,37;0,34
0,093209781;10,06;-0,37;0,32
0,093518423;9,97;-0,37;0,32
0,093827065;9,97;-0,34;0,29
0,094135707;10,03;-0,37;0,26
0,094444349;9,97;-0,34;0,2
0,094752991;9,97;-0,37;0,2
0,095061633;10,06;-0,37;0,23
0,095370275;9,97;-0,34;0,2
0,095678917;9,97;-0,37;0,26
0,095987559;9,97;-0,4;0,29
0,096296201;9,97;-0,37;0,32
0,096604843;9,97;-0,37;0,32
0,096913485;10;-0,34;0,37
0,097222127;9,97;-0,37;0,34
0,097530769;10;-0,37;0,37
0,097839411;9,97;-0,37;0,34
0,098148053;9,97;-0,4;0,32
0,098456695;10,06;-0,37;0,32
0,098765337;9,97;-0,37;0,23
0,099073979;9,94;-0,37;0,23
0,099382621;10,12;-0,37;0,23
0,099691263;10;-0,37;0,23
0,099999905;9,92;-0,37;0,23
0,100308547;10;-0,37;0,23
0,100617189;10;-0,34;0,26
0,100925831;9,97;-0,37;0,29
0,101234473;9,97;-0,37;0,32
0,101543115;9,97;-0,4;0,34
0,101851757;10;-0,37;0,37
0,102160399;9,97;-0,37;0,34
0,102469041;9,97;-0,37;0,34
0,102777683;10;-0,37;0,32
0,103086325;9,94;-0,37;0,29
0,103394966;10;-0,34;0,26
0,103703608;10,03;-0,37;0,2
0,10401225;9,97;-0,37;0,23
0,104320892;9,94;-0,37;0,2
0,104629534;10;-0,34;0,23
0,104938176;9,94;-0,34;0,23
0,105246818;10;-0,37;0,26
0,10555546;10,03;-0,37;0,29
0,105864102;9,97;-0,37;0,34
0,106172744;10;-0,37;0,34
0,106481386;10,03;-0,4;0,37
0,106790028;10;-0,4;0,34
0,10709867;10,03;-0,4;0,34
0,107407312;10;-0,4;0,32
0,107715954;10,06;-0,34;0,32
0,108024596;10,06;-0,37;0,29
0,108333238;9,94;-0,34;0,23
0,10864188;9,97;-0,34;0,23
0,108950522;10;-0,37;0,26
0,109259164;9,97;-0,34;0,23
0,109567806;10;-0,37;0,26
0,109876448;10,03;-0,37;0,29
0,11018509;10;-0,37;0,32
0,110493732;10;-0,37;0,34
0,110802374;10,03;-0,4;0,32
0,111111016;10;-0,37;0,34
0,111419658;9,94;-0,4;0,34
0,1117283;10;-0,4;0,34
0,112036942;10,09;-0,34;0,32
0,112345584;10;-0,37;0,32
0,112654226;9,94;-0,37;0,29
0,112962868;9,97;-0,37;0,26
0,11327151;10;-0,34;0,23
0,113580152;10,03;-0,37;0,23
0,113888794;10;-0,37;0,23
0,114197436;9,97;-0,34;0,26
0,114506078;10;-0,37;0,23
0,11481472;10;-0,37;0,26
0,115123362;10;-0,37;0,29
0,115432004;10;-0,37;0,34
0,115740646;10;-0,37;0,34
0,116049287;10,06;-0,37;0,34
0,116357929;9,97;-0,37;0,34
0,116666571;9,97;-0,34;0,34
0,116975213;10,06;-0,4;0,32
0,117283855;9,97;-0,4;0,32
0,117592497;9,94;-0,4;0,29
0,117901139;10;-0,4;0,26
0,118209781;9,94;-0,37;0,17
0,118518423;9,97;-0,37;0,17
0,118827065;10;-0,34;0,23
0,119135707;9,94;-0,37;0,23
0,119444349;10;-0,37;0,26
0,119752991;10,03;-0,37;0,32
0,120061633;10;-0,37;0,34
0,120370275;9,97;-0,4;0,34
0,120678917;10;-0,37;0,37
0,120987559;10,03;-0,4;0,37
0,121296201;10,03;-0,37;0,34
0,121604843;10;-0,34;0,34
0,121913485;9,97;-0,37;0,29
0,122222127;9,97;-0,34;0,23
0,122530769;9,97;-0,34;0,23
0,122839411;9,94;-0,34;0,23
0,123148053;9,94;-0,37;0,2
0,123456695;9,94;-0,37;0,2
0,123765337;10,03;-0,34;0,23
0,124073979;10;-0,37;0,29
0,124382621;9,97;-0,37;0,37
0,124691263;10;-0,37;0,34
0,124999905;10,03;-0,37;0,37
0,125308547;10;-0,4;0,34
0,125617189;10,03;-0,37;0,37
0,125925831;10;-0,37;0,34
0,126234473;10,03;-0,4;0,34
0,126543115;10,06;-0,37;0,29
0,126851757;9,94;-0,37;0,26
0,127160399;9,97;-0,37;0,23
0,127469041;9,97;-0,34;0,23
0,127777683;10;-0,37;0,23
0,128086325;10,06;-0,37;0,23
0,128394966;9,97;-0,37;0,23
0,128703608;9,97;-0,34;0,26
0,12901225;10;-0,37;0,29
0,129320892;9,97;-0,37;0,34
0,129629534;10;-0,37;0,34
0,129938176;9,97;-0,4;0,34
0,130246818;10;-0,34;0,32
0,13055546;10,03;-0,37;0,32
0,130864102;10,06;-0,4;0,34
0,131172744;9,97;-0,37;0,29
0,131481386;9,97;-0,37;0,23
0,131790028;10,03;-0,37;0,23
0,13209867;9,97;-0,37;0,23
0,132407312;9,94;-0,37;0,17
0,132715954;10;-0,34;0,2
0,133024596;9,97;-0,37;0,26
0,133333238;10;-0,4;0,29
0,13364188;9,97;-0,37;0,32
0,133950522;9,97;-0,37;0,29
0,134259164;10,06;-0,37;0,32
0,134567806;10;-0,37;0,34
0,134876448;9,97;-0,34;0,32
0,13518509;10,03;-0,37;0,34
0,135493732;10,06;-0,37;0,34
0,135802374;10,06;-0,37;0,32
0,136111016;9,97;-0,37;0,23
0,136419658;9,97;-0,34;0,26
0,1367283;9,97;-0,37;0,23
0,137036942;9,94;-0,37;0,23
0,137345584;9,97;-0,34;0,2
0,137654226;9,97;-0,34;0,2
0,137962868;9,97;-0,37;0,26
0,13827151;10,03;-0,34;0,29
0,138580152;10;-0,37;0,32
0,138888794;9,97;-0,37;0,32
0,139197436;10;-0,37;0,34
0,139506078;10,03;-0,37;0,34
0,13981472;10;-0,4;0,34
0,140123362;9,97;-0,37;0,32
0,140432004;10;-0,37;0,34
0,140740646;9,97;-0,37;0,29
0,141049287;9,94;-0,4;0,26
0,141357929;10;-0,4;0,23
0,141666571;9,97;-0,37;0,23
0,141975213;9,97;-0,37;0,2
0,142283855;9,97;-0,34;0,2
0,142592497;9,97;-0,37;0,26
0,142901139;9,97;-0,37;0,29
0,143209781;9,97;-0,34;0,32
0,143518423;10;-0,37;0,34
0,143827065;10,03;-0,37;0,37
0,144135707;10;-0,4;0,37
0,144444349;10,06;-0,37;0,34
0,144752991;10;-0,4;0,34
0,145061633;9,97;-0,37;0,32
0,145370275;10;-0,37;0,26
0,145678917;9,97;-0,34;0,23
0,145987559;9,97;-0,37;0,23
0,146296201;9,94;-0,34;0,2
0,146604843;9,97;-0,37;0,2
0,146913485;9,97;-0,37;0,26
0,147222127;9,97;-0,37;0,29
0,147530769;10,03;-0,34;0,32
0,147839411;10;-0,37;0,32
0,148148053;10,03;-0,37;0,34
0,148456695;10,03;-0,37;0,37
0,148765337;10;-0,37;0,34
0,149073979;10,03;-0,4;0,34
0,149382621;10;-0,37;0,29
0,149691263;9,94;-0,4;0,32
0,149999905;10;-0,34;0,29
0,150308547;10,03;-0,34;0,26
0,150617189;9,97;-0,37;0,2
0,150925831;9,97;-0,37;0,23
0,151234473;10;-0,34;0,23
0,151543115;10;-0,37;0,2
0,151851757;10;-0,37;0,23
0,152160399;9,94;-0,34;0,23
0,152469041;9,92;-0,37;0,32
0,152777683;10,03;-0,37;0,34
0,153086325;10,06;-0,37;0,34
0,153394966;9,94;-0,34;0,34
0,153703608;10;-0,37;0,34
0,15401225;10,03;-0,37;0,32
0,154320892;10;-0,37;0,32
0,154629534;9,97;-0,37;0,32
0,154938176;10;-0,34;0,23
0,155246818;9,97;-0,37;0,23
0,15555546;9,97;-0,37;0,23
0,155864102;10,03;-0,37;0,2
0,156172744;10;-0,34;0,26
0,156481386;9,94;-0,4;0,23
0,156790028;10;-0,37;0,26
0,15709867;9,97;-0,37;0,29
0,157407312;10;-0,37;0,29
0,157715954;10,03;-0,4;0,32
0,158024596;9,97;-0,37;0,34
0,158333238;10,03;-0,37;0,37
0,15864188;9,92;-0,34;0,34
0,158950522;9,94;-0,37;0,34
0,159259164;10,2;-0,37;0,32
0,159567806;10;-0,37;0,29
0,159876448;9,89;-0,4;0,26
0,16018509;10,03;-0,37;0,2
0,160493732;9,97;-0,37;0,23
0,160802374;9,97;-0,34;0,2
0,161111016;10;-0,34;0,23
0,161419658;9,94;-0,34;0,23
0,1617283;10;-0,37;0,26
0,162036942;10,03;-0,37;0,29
0,162345584;10;-0,37;0,32
0,162654226;10,03;-0,37;0,34
0,162962868;9,97;-0,4;0,34
0,16327151;9,94;-0,37;0,37
0,163580152;10,12;-0,37;0,34
0,163888794;10,09;-0,37;0,34
0,164197436;9,89;-0,4;0,29
0,164506078;10;-0,37;0,26
0,16481472;10,09;-0,37;0,2
0,165123362;9,97;-0,34;0,23
0,165432004;9,94;-0,37;0,2
0,165740646;9,97;-0,37;0,23
0,166049287;10;-0,37;0,23
0,166357929;10,03;-0,37;0,26
0,166666571;10;-0,4;0,32
0,166975213;10;-0,4;0,34
0,167283855;10,06;-0,4;0,34
0,167592497;10,06;-0,37;0,37
0,167901139;9,97;-0,4;0,37
0,168209781;9,97;-0,37;0,32
0,168518423;10,09;-0,37;0,32
0,168827065;10;-0,34;0,32
0,169135707;9,94;-0,34;0,29
0,169444349;10;-0,37;0,26
0,169752991;9,97;-0,34;0,23
0,170061633;10;-0,37;0,26
0,170370275;10,09;-0,37;0,26
0,170678917;9,94;-0,34;0,29
0,170987559;9,94;-0,32;0,32
0,171296201;10,06;-0,4;0,29
0,171604843;10;-0,37;0,34
0,171913485;9,97;-0,37;0,34
0,172222127;10,06;-0,37;0,34
0,172530769;10,03;-0,37;0,34
0,172839411;9,94;-0,4;0,32
0,173148053;9,97;-0,4;0,34
0,173456695;10;-0,34;0,29
0,173765337;9,97;-0,37;0,26
0,174073979;10;-0,37;0,23
0,174382621;9,94;-0,34;0,2
0,174691263;9,97;-0,37;0,23
0,174999905;9,97;-0,37;0,23
0,175308547;9,97;-0,37;0,26
0,175617189;10,03;-0,37;0,29
0,175925831;10;-0,37;0,32
0,176234473;9,97;-0,37;0,32
0,176543115;10;-0,4;0,34
0,176851757;9,97;-0,37;0,32
0,177160399;9,97;-0,34;0,34
0,177469041;10,03;-0,37;0,34
0,177777683;10,03;-0,37;0,37
0,178086325;10;-0,37;0,32
0,178394966;9,94;-0,37;0,32
0,178703608;9,94;-0,37;0,29
0,17901225;10,06;-0,37;0,26
0,179320892;10,03;-0,34;0,2
0,179629534;9,92;-0,37;0,23
0,179938176;9,97;-0,34;0,23
0,180246818;10,03;-0,37;0,23
0,18055546;9,97;-0,37;0,26
0,180864102;9,97;-0,34;0,29
0,181172744;10,03;-0,37;0,34
0,181481386;10;-0,37;0,34
0,181790028;9,97;-0,4;0,34
0,18209867;10;-0,4;0,32
0,182407312;10;-0,37;0,32
0,182715954;10,03;-0,37;0,32
0,183024596;10,06;-0,37;0,32
0,183333238;10,03;-0,37;0,32
0,18364188;9,94;-0,34;0,23
0,183950522;9,97;-0,37;0,2
0,184259164;10;-0,37;0,2
0,184567806;9,97;-0,37;0,2
0,184876448;9,97;-0,37;0,26
0,18518509;9,97;-0,37;0,29
0,185493732;9,97;-0,37;0,32
0,185802374;10;-0,37;0,34
0,186111016;9,97;-0,4;0,34
0,186419658;10;-0,37;0,34
0,1867283;9,97;-0,4;0,34
0,187036942;10;-0,4;0,34
0,187345584;10,03;-0,4;0,29
0,187654226;9,97;-0,4;0,26
0,187962868;9,97;-0,37;0,23
0,18827151;9,97;-0,37;0,23
0,188580152;9,94;-0,34;0,2
0,188888794;9,94;-0,37;0,23
0,189197436;10;-0,37;0,2
0,189506078;10,03;-0,34;0,26
0,18981472;10,03;-0,37;0,29
0,190123362;10;-0,37;0,32
0,190432004;10;-0,37;0,34
0,190740646;10;-0,37;0,37
0,191049287;10;-0,4;0,34
0,191357929;9,97;-0,37;0,32
0,191666571;10;-0,37;0,34
0,191975213;10;-0,34;0,32
0,192283855;9,97;-0,37;0,26
0,192592497;9,97;-0,37;0,23
0,192901139;9,94;-0,37;0,26
0,193209781;9,97;-0,34;0,23
0,193518423;9,94;-0,37;0,23
0,193827065;9,94;-0,34;0,26
0,194135707;10,03;-0,37;0,23
0,194444349;10;-0,37;0,29
0,194752991;9,97;-0,37;0,34
0,195061633;9,97;-0,37;0,32
0,195370275;9,94;-0,4;0,34
0,195678917;10;-0,37;0,34
0,195987559;10,12;-0,4;0,34
0,196296201;10,03;-0,37;0,34
0,196604843;9,94;-0,34;0,32
0,196913485;10,03;-0,34;0,32
0,197222127;10;-0,37;0,32
0,197530769;9,97;-0,34;0,26
0,197839411;10;-0,37;0,23
0,198148053;9,97;-0,34;0,23
0,198456695;9,94;-0,37;0,2
0,198765337;10,03;-0,34;0,23
0,199073979;10;-0,37;0,23
0,199382621;9,97;-0,37;0,23
0,199691263;10,06;-0,4;0,29
0,199999905;9,97;-0,4;0,34
0,200308547;9,97;-0,37;0,34
0,200617189;10,06;-0,37;0,37
0,200925831;10;-0,37;0,34
0,201234473;10,03;-0,4;0,34
0,201543115;10,06;-0,37;0,34
0,201851757;9,97;-0,37;0,32
0,202160399;10;-0,37;0,26
0,202469041;10;-0,34;0,23
0,202777683;9,97;-0,37;0,23
0,203086325;10;-0,37;0,2
0,203394966;9,97;-0,37;0,23
0,203703608;10;-0,34;0,26
0,20401225;9,97;-0,34;0,29
0,204320892;10;-0,37;0,32
0,204629534;10,03;-0,37;0,32
0,204938176;10,03;-0,37;0,37
0,205246818;10,06;-0,37;0,34
0,20555546;10,03;-0,4;0,34
0,205864102;10;-0,37;0,37
0,206172744;9,97;-0,37;0,32
0,206481386;9,97;-0,4;0,32
0,206790028;9,94;-0,37;0,29
0,20709867;10;-0,37;0,23
0,207407312;9,97;-0,34;0,2
0,207715954;10;-0,34;0,23
0,208024596;10,06;-0,32;0,23
0,208333238;9,94;-0,37;0,26
0,20864188;9,94;-0,37;0,29
0,208950522;10,06;-0,37;0,34
0,209259164;10,03;-0,4;0,32
0,209567806;10,03;-0,4;0,32
0,209876448;10,06;-0,37;0,34
0,21018509;10,03;-0,4;0,32
0,210493732;10,03;-0,37;0,34
0,210802374;10;-0,4;0,29
0,211111016;9,97;-0,37;0,26
0,211419658;10;-0,37;0,23
0,2117283;9,94;-0,34;0,2
0,212036942;9,97;-0,37;0,23
0,212345584;10,03;-0,34;0,23
0,212654226;10;-0,34;0,23
0,212962868;9,97;-0,37;0,23
0,21327151;10;-0,34;0,29
0,213580152;9,97;-0,37;0,32
0,213888794;9,97;-0,37;0,32
0,214197436;10;-0,4;0,34
0,214506078;9,97;-0,4;0,34
0,21481472;10;-0,37;0,34
0,215123362;10,03;-0,4;0,32
0,215432004;10;-0,37;0,32
0,215740646;9,97;-0,34;0,32
0,216049287;10;-0,37;0,29
0,216357929;9,97;-0,4;0,26
0,216666571;10;-0,34;0,23
0,216975213;9,97;-0,37;0,23
0,217283855;9,97;-0,34;0,23
0,217592497;10,03;-0,34;0,26
0,217901139;9,97;-0,34;0,23
0,218209781;9,97;-0,4;0,29
0,218518423;10,03;-0,37;0,34
0,218827065;9,97;-0,4;0,32
0,219135707;9,97;-0,4;0,34
0,219444349;10,06;-0,4;0,34
0,219752991;10,03;-0,37;0,34
0,220061633;9,97;-0,4;0,32
0,220370275;10;-0,37;0,34
0,220678917;10,03;-0,34;0,29
0,220987559;10;-0,37;0,23
0,221296201;9,94;-0,34;0,23
0,221604843;9,97;-0,4;0,26
0,221913485;9,97;-0,37;0,17
0,222222127;9,97;-0,34;0,23
0,222530769;9,97;-0,37;0,23
0,222839411;9,97;-0,37;0,23
0,223148053;10;-0,37;0,32
0,223456695;9,97;-0,37;0,34
0,223765337;9,97;-0,4;0,32
0,224073979;10,06;-0,4;0,37
0,224382621;10,03;-0,4;0,4
0,224691263;10;-0,37;0,34
0,224999905;9,97;-0,4;0,34
0,225308547;9,97;-0,37;0,29
0,225617189;10;-0,37;0,23
0,225925831;9,97;-0,37;0,23
0,226234473;9,97;-0,37;0,2
0,226543115;9,97;-0,37;0,2
0,226851757;9,97;-0,34;0,2
0,227160399;9,97;-0,37;0,23
0,227469041;10;-0,37;0,26
0,227777683;9,97;-0,4;0,29
0,228086325;9,97;-0,37;0,34
0,228394966;10;-0,4;0,34
0,228703608;10,03;-0,4;0,37
0,22901225;10,06;-0,37;0,34
0,229320892;10;-0,4;0,37
0,229629534;9,97;-0,37;0,29
0,229938176;10;-0,4;0,26
0,230246818;9,97;-0,37;0,23
0,23055546;9,97;-0,37;0,2
0,230864102;9,97;-0,37;0,2
0,231172744;10;-0,37;0,23
0,231481386;9,97;-0,34;0,26
0,231790028;9,97;-0,4;0,23
0,23209867;9,97;-0,37;0,26
0,232407312;10;-0,37;0,32
0,232715954;10,03;-0,37;0,37
0,233024596;10;-0,4;0,32
0,233333238;9,97;-0,37;0,34
0,23364188;10;-0,34;0,37
