,Time,A1,A2,A3
26057,8.03980253,9.48,5.23,-2.79
26058,8.040111077,8.74,11.01,-3.62
26059,8.040419624,8.82,14.05,-3.45
26060,8.04072817,8.08,15.35,-3.13
26061,8.041036717,8.05,15.92,-2.44
26062,8.041345264,9.02,12.59,-1.09
26063,8.041653811,10.55,9.8,0.69
26064,8.041962357,11.52,6.01,2.59
26065,8.042270904,11.64,-0.95,3.1
26066,8.042579451,12.1,-5.0,2.9
26067,8.042887998,11.01,-9.23,3.45
26068,8.043196544,9.66,-11.84,3.22
26069,8.043505091,9.77,-10.23,2.01
26070,8.043813638,9.97,-9.05,1.03
26071,8.044122185,10.84,-4.94,0.43
26072,8.044430731,10.69,-0.06,0.03
26073,8.044739278,10.23,2.18,-0.8
26074,8.045047825,10.43,4.97,-1.29
26075,8.045356371,10.38,6.04,-1.01
26076,8.045664918,10.78,5.58,-0.72
26077,8.045973465,10.12,3.65,-0.37
26078,8.046282012,10.29,0.57,-0.09
26079,8.046590558,10.23,-1.75,0.6
26080,8.046899105,9.23,-5.29,0.83
26081,8.047207652,10.63,-6.32,1.09
26082,8.047516199,9.31,-9.83,2.99
26083,8.047824745,8.13,-18.59,3.08
26084,8.048133292,10.23,-15.58,1.24
26085,8.048441839,9.28,-7.13,0.72
26086,8.048750386,9.74,-6.5,-0.52
26087,8.049058932,10.38,0.23,-2.18
26088,8.049367479,8.36,10.29,-2.99
26089,8.049676026,8.91,11.5,-3.76
26090,8.049984573,8.68,13.28,-3.31
26091,8.050293119,7.82,17.16,-2.33
26092,8.050601666,8.82,14.49,-1.67
26093,8.050910213,9.57,10.66,0.03
26094,8.05121876,11.18,9.17,2.04
26095,8.051527306,12.24,3.22,2.9
26096,8.051835853,12.13,-3.48,2.87
26097,8.0521444,11.58,-6.35,3.22
26098,8.052452947,10.17,-10.32,3.31
26099,8.052761493,9.86,-11.93,2.33
26100,8.05307004,10.15,-8.79,1.44
26101,8.053378587,10.32,-6.18,0.83
26102,8.053687134,10.66,-2.73,0.17
26103,8.05399568,10.43,1.38,-0.37
26104,8.054304227,10.32,3.19,-0.95
26105,8.054612774,10.32,4.66,-1.09
26106,8.054921321,10.61,5.4,-0.86
26107,8.055229867,10.43,3.22,-0.49
26108,8.055538414,10.0,1.64,-0.2
26109,8.055846961,10.2,-0.06,0.29
26110,8.056155508,9.54,-4.54,0.92
26111,8.056464054,10.17,-4.91,0.92
26112,8.056772601,10.58,-7.62,2.07
26113,8.057081148,8.25,-16.84,3.54
26114,8.057389695,8.62,-16.7,2.21
26115,8.057698241,10.0,-11.67,0.72
26116,8.058006788,9.71,-8.79,0.37
26117,8.058315335,10.4,-0.57,-1.21
26118,8.058623882,9.46,6.75,-3.1
26119,8.058932428,8.42,10.63,-3.65
26120,8.059240975,8.97,14.31,-3.42
26121,8.059549522,8.1,15.72,-3.08
26122,8.059858069,7.87,14.94,-2.27
26123,8.060166615,9.4,12.36,-0.83
26124,8.060475162,10.81,9.71,1.01
26125,8.060783709,11.64,5.06,2.76
26126,8.061092255,11.78,-1.09,3.1
26127,8.061400802,11.73,-5.17,2.9
26128,8.061709349,10.98,-9.71,3.39
26129,8.062017896,9.8,-11.5,3.08
26130,8.062326442,9.54,-10.06,1.78
26131,8.062634989,10.23,-8.88,0.8
26132,8.062943536,10.72,-4.54,0.46
26133,8.063252083,10.49,0.0,-0.06
26134,8.063560629,10.46,2.33,-0.98
26135,8.063869176,10.38,5.12,-1.18
26136,8.064177723,10.52,5.86,-0.89
26137,8.06448627,10.58,5.06,-0.6
26138,8.064794816,10.03,3.36,-0.37
26139,8.065103363,10.49,0.69,-0.11
26140,8.06541191,10.06,-1.95,0.72
26141,8.065720457,9.66,-5.06,0.83
26142,8.066029003,10.4,-6.35,1.24
26143,8.06633755,8.77,-11.35,3.19
26144,8.066646097,8.74,-18.51,2.85
26145,8.066954644,10.0,-13.48,1.15
26146,8.06726319,9.14,-7.16,0.63
26147,8.067571737,10.12,-7.1,-0.8
26148,8.067880284,10.0,1.93,-2.33
26149,8.068188831,8.51,10.86,-3.16
26150,8.068497377,8.97,10.4,-3.82
26151,8.068805924,8.36,13.65,-3.19
26152,8.069114471,8.1,17.36,-2.3
26153,8.069423018,8.88,13.45,-1.49
26154,8.069731564,9.77,10.52,0.34
26155,8.070040111,11.47,9.02,2.33
26156,8.070348658,12.1,2.64,3.05
26157,8.070657205,12.1,-3.51,2.87
26158,8.070965751,11.61,-6.81,3.19
26159,8.071274298,10.35,-10.17,3.25
26160,8.071582845,9.8,-10.78,2.18
26161,8.071891392,9.69,-8.91,1.21
26162,8.072199938,10.4,-6.38,0.63
26163,8.072508485,10.78,-2.36,0.11
26164,8.072817032,10.29,1.15,-0.49
26165,8.073125579,10.35,3.22,-0.98
26166,8.073434125,10.4,4.71,-0.95
26167,8.073742672,10.61,5.09,-0.66
26168,8.074051219,10.29,2.96,-0.4
26169,8.074359766,10.03,1.52,-0.23
26170,8.074668312,10.2,-0.32,0.32
26171,8.074976859,9.46,-4.91,0.92
26172,8.075285406,10.58,-4.08,0.98
26173,8.075593952,10.32,-7.93,2.18
26174,8.075902499,7.7,-19.26,3.42
26175,8.076211046,9.05,-15.66,2.07
26176,8.076519593,10.2,-9.25,0.66
26177,8.076828139,9.51,-9.37,0.17
26178,8.077136686,10.32,0.06,-1.32
26179,8.077445233,9.54,8.77,-3.08
26180,8.07775378,8.45,10.29,-3.68
26181,8.078062326,8.65,14.05,-3.33
26182,8.078370873,8.22,16.67,-2.93
26183,8.07867942,8.05,14.0,-2.21
26184,8.078987967,9.34,11.18,-0.69
26185,8.079296513,11.15,10.06,1.24
26186,8.07960506,11.55,4.2,2.87
26187,8.079913607,11.73,-2.13,3.08
26188,8.080222154,11.9,-5.17,2.93
26189,8.0805307,10.66,-10.4,3.48
26190,8.080839247,9.66,-11.73,2.99
26191,8.081147794,9.63,-9.25,1.58
26192,8.081456341,10.29,-8.16,0.8
26193,8.081764887,10.86,-4.02,0.46
26194,8.082073434,10.46,0.49,-0.26
26195,8.082381981,10.32,2.99,-1.01
26196,8.082690528,10.4,5.14,-1.15
26197,8.082999074,10.46,5.49,-0.95
26198,8.083307621,10.35,4.89,-0.57
26199,8.083616168,10.23,2.76,-0.37
26200,8.083924715,10.63,0.23,-0.06
26201,8.084233261,9.71,-2.3,0.8
26202,8.084541808,9.83,-5.46,0.8
26203,8.084850355,10.43,-6.64,1.47
26204,8.085158902,8.39,-12.24,3.36
26205,8.085467448,8.88,-18.45,2.62
26206,8.085775995,10.03,-12.47,0.98
26207,8.086084542,9.25,-6.93,0.55
26208,8.086393089,10.23,-6.15,-0.95
26209,8.086701635,9.66,3.08,-2.44
26210,8.087010182,8.54,10.81,-3.25
26211,8.087318729,8.94,11.15,-3.68
26212,8.087627276,8.19,14.8,-2.96
26213,8.087935822,8.33,16.64,-2.18
26214,8.088244369,9.0,12.59,-1.29
26215,8.088552916,9.86,10.95,0.63
26216,8.088861463,11.61,8.31,2.39
26217,8.089170009,11.96,1.06,2.93
26218,8.089478556,12.16,-3.65,2.87
26219,8.089787103,11.64,-6.96,3.22
26220,8.090095649,9.94,-10.81,3.13
26221,8.090404196,9.86,-10.78,2.1
26222,8.090712743,10.2,-8.54,1.21
26223,8.09102129,10.29,-5.66,0.72
26224,8.091329836,10.52,-1.93,0.14
26225,8.091638383,10.61,1.38,-0.57
26226,8.09194693,10.29,3.85,-0.92
26227,8.092255477,10.29,4.68,-0.92
26228,8.092564023,10.81,4.71,-0.75
26229,8.09287257,9.92,2.96,-0.46
26230,8.093181117,10.03,1.32,-0.29
26231,8.093489664,10.4,-0.78,0.4
26232,8.09379821,9.17,-5.46,0.95
26233,8.094106757,10.63,-4.6,1.03
26234,8.094415304,10.32,-8.56,2.56
26235,8.094723851,7.59,-19.89,3.42
26236,8.095032397,9.25,-15.32,1.78
26237,8.095340944,10.29,-8.31,0.63
26238,8.095649491,9.51,-9.02,0.11
26239,8.095958038,10.03,0.6,-1.58
26240,8.096266584,9.6,10.06,-3.31
26241,8.096575131,8.65,10.78,-3.68
26242,8.096883678,8.31,13.97,-3.31
26243,8.097192225,8.36,17.1,-2.96
26244,8.097500771,8.22,13.82,-1.9
26245,8.097809318,9.23,10.72,-0.34
26246,8.098117865,11.55,9.94,1.47
26247,8.098426412,11.7,3.33,3.08
26248,8.098734958,11.64,-3.02,3.02
26249,8.099043505,11.96,-5.49,2.85
26250,8.099352052,10.35,-10.86,3.45
26251,8.099660599,9.4,-11.81,2.79
26252,8.099969145,9.71,-9.25,1.32
26253,8.100277692,10.46,-8.08,0.63
26254,8.100586239,11.01,-2.9,0.49
26255,8.100894786,10.35,0.8,-0.23
26256,8.101203332,10.26,2.64,-1.15
26257,8.101511879,10.55,5.92,-1.01
26258,8.101820426,10.52,5.6,-0.72
26259,8.102128973,10.43,4.17,-0.6
26260,8.102437519,10.26,2.96,-0.4
26261,8.102746066,10.43,0.06,0.03
26262,8.103054613,9.66,-3.1,0.78
26263,8.10336316,10.09,-5.0,0.78
26264,8.103671706,10.26,-7.1,1.61
26265,8.103980253,7.93,-14.2,3.36
26266,8.1042888,9.08,-17.68,2.44
26267,8.104597347,10.29,-11.67,0.95
26268,8.104905893,9.02,-8.39,0.4
26269,8.10521444,10.35,-4.86,-1.18
26270,8.105522987,9.86,5.29,-2.56
26271,8.105831533,8.31,10.86,-3.31
26272,8.10614008,8.77,11.73,-3.68
26273,8.106448627,8.16,15.63,-2.96
26274,8.106757174,8.28,16.78,-2.04
26275,8.10706572,9.14,12.5,-1.03
26276,8.107374267,10.15,10.52,0.72
26277,8.107682814,11.87,7.7,2.64
26278,8.107991361,12.13,0.06,3.1
26279,8.108299907,12.01,-4.45,2.79
26280,8.108608454,11.18,-7.47,3.28
26281,8.108917001,9.8,-11.78,3.1
26282,8.109225548,10.0,-10.92,1.87
26283,8.109534094,10.03,-8.19,1.06
26284,8.109842641,10.26,-5.63,0.49
26285,8.110151188,10.75,-0.95,0.0
26286,8.110459735,10.52,2.33,-0.55
26287,8.110768281,10.35,3.99,-0.98
26288,8.111076828,10.32,5.09,-0.92
26289,8.111385375,10.63,5.09,-0.6
26290,8.111693922,10.09,2.99,-0.29
26291,8.112002468,10.15,0.72,-0.06
26292,8.112311015,10.2,-1.26,0.52
26293,8.112619562,9.14,-5.55,0.86
26294,8.112928109,10.75,-5.72,1.09
26295,8.113236655,10.03,-9.63,2.79
26296,8.113545202,7.21,-20.32,3.22
26297,8.113853749,9.4,-15.29,1.44
26298,8.114162296,10.66,-6.44,0.57
26299,8.114470842,9.6,-8.19,-0.06
26300,8.114779389,9.92,0.2,-1.87
26301,8.115087936,9.57,11.61,-3.39
26302,8.115396483,8.59,11.67,-3.62
26303,8.115705029,8.1,13.82,-3.22
26304,8.116013576,8.39,17.7,-2.82
26305,8.116322123,8.42,13.74,-1.78
26306,8.11663067,9.51,10.09,-0.14
26307,8.116939216,11.61,9.43,1.72
26308,8.117247763,11.58,2.7,3.13
26309,8.11755631,11.78,-4.02,2.93
26310,8.117864857,11.78,-6.38,2.96
26311,8.118173403,10.17,-10.66,3.54
26312,8.11848195,9.71,-11.96,2.56
26313,8.118790497,9.66,-9.23,1.21
26314,8.119099044,10.4,-7.19,0.69
26315,8.11940759,10.98,-3.05,0.32
26316,8.119716137,10.23,1.26,-0.43
26317,8.120024684,10.38,3.65,-1.12
26318,8.12033323,10.43,5.55,-1.06
26319,8.120641777,10.63,5.92,-0.78
26320,8.120950324,10.55,4.6,-0.49
26321,8.121258871,10.17,2.3,-0.29
26322,8.121567417,10.52,-0.29,0.2
26323,8.121875964,9.37,-3.62,0.89
26324,8.122184511,10.38,-5.29,0.8
26325,8.122493058,10.55,-7.21,1.9
26326,8.122801604,7.33,-15.35,3.36
26327,8.123110151,9.23,-18.65,2.01
26328,8.123418698,10.4,-11.12,0.86
26329,8.123727245,8.68,-6.78,0.34
26330,8.124035791,10.46,-3.91,-1.58
26331,8.124344338,9.77,5.58,-2.76
26332,8.124652885,8.39,11.75,-3.33
26333,8.124961432,8.91,12.56,-3.71
26334,8.125269978,7.9,15.89,-2.79
26335,8.125578525,8.33,16.32,-1.84
26336,8.125887072,9.25,12.3,-0.92
26337,8.126195619,10.35,10.84,1.09
26338,8.126504165,12.13,6.67,2.82
26339,8.126812712,12.07,-0.95,2.93
26340,8.127121259,11.9,-4.94,2.9
26341,8.127429806,11.18,-8.91,3.33
26342,8.127738352,9.71,-11.93,2.93
26343,8.128046899,9.83,-10.17,1.72
26344,8.128355446,10.17,-8.16,0.95
26345,8.128663993,10.49,-5.14,0.55
26346,8.128972539,10.58,-0.23,-0.03
26347,8.129281086,10.38,2.64,-0.69
26348,8.129589633,10.43,4.11,-0.95
26349,8.12989818,10.46,5.29,-0.86
26350,8.130206726,10.55,4.91,-0.55
26351,8.130515273,10.0,2.56,-0.29
26352,8.13082382,10.15,0.69,-0.06
26353,8.131132367,10.06,-1.84,0.6
26354,8.131440913,9.31,-5.69,0.86
26355,8.13174946,10.61,-6.04,1.26
26356,8.132058007,9.48,-11.06,2.9
26357,8.132366554,7.36,-20.49,2.96
26358,8.1326751,9.6,-15.38,1.24
26359,8.132983647,10.89,-5.98,0.49
26360,8.133292194,9.74,-5.63,-0.29
26361,8.133600741,9.51,1.24,-2.13
26362,8.133909287,9.6,11.78,-3.42
26363,8.134217834,8.62,12.65,-3.36
26364,8.134526381,7.9,13.82,-3.16
26365,8.134834927,8.51,17.45,-2.79
26366,8.135143474,8.59,13.51,-1.44
26367,8.135452021,9.83,9.54,0.06
26368,8.135760568,11.55,8.48,1.87
26369,8.136069114,11.55,1.7,3.16
26370,8.136377661,11.93,-4.37,2.82
26371,8.136686208,11.24,-7.44,3.02
26372,8.136994755,10.06,-11.47,3.39
26373,8.137303301,9.94,-11.24,2.36
26374,8.137611848,9.51,-9.2,1.24
26375,8.137920395,10.58,-6.64,0.57
26376,8.138228942,11.01,-1.38,0.17
26377,8.138537488,10.23,1.78,-0.46
26378,8.138846035,10.52,3.99,-1.18
26379,8.139154582,10.32,6.09,-1.01
26380,8.139463129,10.63,5.58,-0.75
26381,8.139771675,10.52,3.79,-0.52
26382,8.140080222,10.2,1.78,-0.11
26383,8.140388769,10.43,-0.63,0.32
26384,8.140697316,9.2,-4.28,0.8
26385,8.141005862,10.69,-5.52,0.92
26386,8.141314409,10.32,-7.79,2.16
26387,8.141622956,7.13,-16.27,3.22
26388,8.141931503,9.83,-17.13,1.78
26389,8.142240049,10.29,-9.77,0.78
26390,8.142548596,8.48,-7.33,0.11
26391,8.142857143,10.55,-2.41,-1.75
26392,8.14316569,9.54,7.16,-2.79
26393,8.143474236,8.42,11.01,-3.36
26394,8.143782783,8.88,12.42,-3.54
26395,8.14409133,7.76,16.01,-2.62
26396,8.144399877,8.48,15.58,-1.81
26397,8.144708423,9.46,11.61,-0.63
26398,8.14501697,10.52,10.15,1.44
26399,8.145325517,12.07,6.21,2.9
26400,8.145634064,12.07,-1.38,2.87
26401,8.14594261,11.9,-5.55,2.85
26402,8.146251157,10.98,-8.68,3.42
26403,8.146559704,9.71,-11.18,2.76
26404,8.146868251,9.8,-9.86,1.44
26405,8.147176797,10.23,-7.67,0.95
26406,8.147485344,10.55,-4.2,0.52
26407,8.147793891,10.43,-0.11,-0.26
26408,8.148102438,10.43,2.21,-0.78
26409,8.148410984,10.4,4.31,-0.86
26410,8.148719531,10.35,5.03,-0.8
26411,8.149028078,10.58,4.05,-0.57
26412,8.149336625,10.03,2.67,-0.23
26413,8.149645171,10.2,0.37,0.11
26414,8.149953718,10.0,-2.76,0.75
26415,8.150262265,9.23,-5.26,0.86
26416,8.150570811,10.66,-6.38,1.41
26417,8.150879358,9.69,-11.93,3.25
26418,8.151187905,7.53,-19.17,2.9
26419,8.151496452,9.43,-15.06,0.92
26420,8.151804998,10.72,-6.55,0.37
26421,8.152113545,9.89,-4.34,-0.4
26422,8.152422092,9.4,1.93,-2.39
26423,8.152730639,9.23,11.58,-3.65
26424,8.153039185,8.79,13.05,-3.48
26425,8.153347732,8.1,13.82,-3.05
26426,8.153656279,8.22,16.9,-2.59
26427,8.153964826,8.71,13.48,-1.38
26428,8.154273372,10.06,9.86,0.29
26429,8.154581919,11.7,7.93,2.33
26430,8.154890466,11.78,1.01,3.25
26431,8.155199013,11.81,-4.48,2.76
26432,8.155507559,11.27,-7.82,3.16
26433,8.155816106,10.09,-11.58,3.42
26434,8.156124653,9.6,-11.06,2.16
26435,8.1564332,9.71,-9.2,0.95
26436,8.156741746,10.78,-6.32,0.49
26437,8.157050293,10.72,-1.12,0.2
26438,8.15735884,10.2,1.93,-0.63
26439,8.157667387,10.52,3.88,-1.21
26440,8.157975933,10.38,5.78,-0.89
26441,8.15828448,10.75,5.78,-0.66
26442,8.158593027,10.2,3.76,-0.46
26443,8.158901574,10.26,1.64,-0.26
26444,8.15921012,10.52,-0.63,0.34
26445,8.159518667,9.11,-4.63,0.95
26446,8.159827214,10.86,-5.43,0.83
26447,8.160135761,9.97,-8.28,2.36
26448,8.160444307,7.1,-17.76,3.33
26449,8.160752854,10.23,-16.99,1.64
26450,8.161061401,9.89,-9.08,0.8
26451,8.161369948,8.54,-7.7,-0.11
26452,8.161678494,10.98,-1.52,-2.01
26453,8.161987041,9.25,9.05,-2.73
26454,8.162295588,8.22,11.75,-3.48
26455,8.162604135,8.82,12.88,-3.62
26456,8.162912681,7.76,16.78,-2.47
26457,8.163221228,8.62,15.49,-1.64
26458,8.163529775,9.69,11.18,-0.49
26459,8.163838322,10.75,10.15,1.61
26460,8.164146868,12.27,5.29,2.96
26461,8.164455415,12.27,-2.96,2.87
26462,8.164763962,11.64,-5.98,3.02
26463,8.165072508,10.49,-9.17,3.42
26464,8.165381055,9.74,-12.33,2.53
26465,8.165689602,9.89,-9.63,1.44
26466,8.165998149,10.29,-7.01,1.01
26467,8.166306695,10.69,-4.2,0.34
26468,8.166615242,10.52,0.69,-0.29
26469,8.166923789,10.38,3.05,-0.69
26470,8.167232336,10.26,4.6,-1.01
26471,8.167540882,10.46,5.58,-0.89
26472,8.167849429,10.63,3.99,-0.37
26473,8.168157976,9.94,2.18,-0.23
26474,8.168466523,10.23,0.34,0.03
26475,8.168775069,9.89,-3.39,0.8
26476,8.169083616,9.51,-5.58,0.86
26477,8.169392163,10.78,-6.81,1.61
26478,8.16970071,9.08,-13.74,3.31
26479,8.170009256,7.62,-19.14,2.56
26480,8.170317803,9.71,-14.14,0.86
26481,8.17062635,10.58,-6.81,0.43
26482,8.170934897,10.06,-2.7,-0.69
26483,8.171243443,9.43,3.68,-2.59
26484,8.17155199,9.05,11.47,-3.51
26485,8.171860537,8.77,13.74,-3.36
26486,8.172169084,7.99,14.8,-3.1
26487,8.17247763,8.19,16.64,-2.47
26488,8.172786177,8.91,12.76,-1.03
26489,8.173094724,10.38,9.6,0.57
26490,8.173403271,11.52,7.39,2.3
26491,8.173711817,11.67,-0.23,3.08
26492,8.174020364,12.16,-5.2,2.85
26493,8.174328911,10.98,-8.1,3.22
26494,8.174637458,9.63,-11.84,3.13
26495,8.174946004,9.86,-11.27,1.98
26496,8.175254551,9.86,-8.74,0.98
26497,8.175563098,10.66,-5.2,0.55
26498,8.175871645,10.89,-1.03,0.09
26499,8.176180191,10.26,1.9,-0.72
26500,8.176488738,10.35,4.83,-1.09
26501,8.176797285,10.55,6.01,-0.98
26502,8.177105832,10.75,5.55,-0.69
26503,8.177414378,10.15,3.82,-0.34
26504,8.177722925,10.43,1.18,-0.23
26505,8.178031472,10.26,-1.35,0.55
26506,8.178340019,9.2,-4.97,0.95
26507,8.178648565,10.58,-6.38,0.98
26508,8.178957112,9.34,-9.57,2.73
26509,8.179265659,8.08,-17.19,3.08
26510,8.179574205,10.4,-15.78,1.32
26511,8.179882752,9.17,-8.77,0.78
26512,8.180191299,9.17,-6.44,-0.46
26513,8.180499846,10.66,0.11,-2.18
26514,8.180808392,8.62,9.2,-2.82
26515,8.181116939,8.82,11.29,-3.56
26516,8.181425486,9.02,12.93,-3.42
26517,8.181734033,7.59,16.41,-2.3
26518,8.182042579,8.56,14.31,-1.61
26519,8.182351126,9.86,11.04,-0.09
26520,8.182659673,10.95,9.63,2.04
26521,8.18296822,12.04,3.99,2.85
26522,8.183276766,12.21,-2.16,2.79
26523,8.183585313,11.73,-6.15,3.25
26524,8.18389386,10.58,-10.03,3.33
26525,8.184202407,9.71,-10.69,2.3
26526,8.184510953,9.71,-9.57,1.38
26527,8.1848195,10.46,-7.13,0.83
26528,8.185128047,10.69,-2.7,0.23
26529,8.185436594,10.23,0.43,-0.34
26530,8.18574514,10.4,2.9,-0.83
26531,8.186053687,10.46,4.68,-0.98
26532,8.186362234,10.43,5.12,-0.75
26533,8.186670781,10.49,3.54,-0.37
26534,8.186979327,10.17,1.64,-0.26
26535,8.187287874,10.12,0.34,0.23
26536,8.187596421,9.66,-4.05,0.92
26537,8.187904968,10.0,-5.03,0.89
26538,8.188213514,10.55,-6.93,1.87
26539,8.188522061,8.68,-16.41,3.42
26540,8.188830608,8.28,-17.04,2.39
26541,8.189139155,9.74,-11.81,0.69
26542,8.189447701,10.06,-9.14,0.29
26543,8.189756248,10.26,-1.18,-0.89
26544,8.190064795,9.54,6.24,-2.85
26545,8.190373342,8.71,10.66,-3.65
26546,8.190681888,8.82,14.17,-3.31
26547,8.190990435,8.13,15.06,-3.08
26548,8.191298982,7.96,15.32,-2.39
26549,8.191607529,9.14,12.65,-0.86
26550,8.191916075,10.63,9.48,0.8
26551,8.192224622,11.67,5.86,2.64
26552,8.192533169,11.73,-0.95,3.16
26553,8.192841716,11.75,-5.06,2.79
26554,8.193150262,11.04,-8.71,3.36
26555,8.193458809,9.77,-12.01,3.16
26556,8.193767356,9.66,-10.58,1.78
26557,8.194075903,10.15,-8.25,0.92
26558,8.194384449,10.78,-4.57,0.52
26559,8.194692996,10.61,-0.2,0.0
26560,8.195001543,10.23,2.18,-0.83
26561,8.195310089,10.49,4.97,-1.18
26562,8.195618636,10.58,5.98,-0.86
26563,8.195927183,10.55,4.86,-0.57
26564,8.19623573,10.15,3.25,-0.43
26565,8.196544276,10.49,0.8,-0.11
26566,8.196852823,10.15,-1.78,0.66
26567,8.19716137,9.4,-5.17,0.83
26568,8.197469917,10.49,-6.38,1.09
26569,8.197778463,9.08,-10.17,2.96
26570,8.19808701,8.31,-18.28,2.99
26571,8.198395557,10.06,-14.83,1.24
26572,8.198704104,9.25,-7.36,0.6
26573,8.19901265,9.89,-7.3,-0.66
26574,8.199321197,10.38,0.89,-2.18
26575,8.199629744,8.42,10.89,-2.96
26576,8.199938291,8.82,10.92,-3.76
26577,8.200246837,8.71,13.82,-3.19
26578,8.200555384,7.85,17.45,-2.18
26579,8.200863931,8.74,13.54,-1.67
26580,8.201172478,9.8,11.09,0.14
26581,8.201481024,11.15,9.54,2.21
26582,8.201789571,12.21,2.47,2.85
26583,8.202098118,12.24,-3.28,2.82
26584,8.202406665,11.41,-6.32,3.22
26585,8.202715211,10.32,-10.84,3.25
26586,8.203023758,9.77,-11.73,2.27
26587,8.203332305,9.89,-8.68,1.29
26588,8.203640852,10.52,-6.44,0.75
26589,8.203949398,10.58,-2.96,0.26
26590,8.204257945,10.46,1.55,-0.37
26591,8.204566492,10.43,3.28,-0.95
26592,8.204875039,10.23,4.48,-0.98
26593,8.205183585,10.61,5.75,-0.69
26594,8.205492132,10.35,3.22,-0.43
26595,8.205800679,10.03,1.67,-0.26
26596,8.206109226,10.17,0.0,0.37
26597,8.206417772,9.48,-5.06,0.86
26598,8.206726319,10.35,-4.4,0.86
26599,8.207034866,10.38,-8.25,2.13
26600,8.207343413,8.13,-18.45,3.39
26601,8.207651959,8.74,-15.63,2.1
26602,8.207960506,9.83,-11.24,0.6
26603,8.208269053,9.71,-9.4,0.2
26604,8.2085776,10.4,0.63,-1.15
26605,8.208886146,9.54,7.62,-2.99
26606,8.209194693,8.56,10.78,-3.59
26607,8.20950324,8.74,14.57,-3.28
26608,8.209811786,8.25,15.86,-2.93
26609,8.210120333,7.99,14.97,-2.1
26610,8.21042888,9.25,12.19,-0.75
26611,8.210737427,11.01,9.54,1.03
26612,8.211045973,11.52,4.45,2.76
26613,8.21135452,11.81,-1.58,2.87
26614,8.211663067,11.84,-5.17,2.76
26615,8.211971614,10.55,-10.32,3.39
26616,8.21228016,9.69,-11.98,2.93
26617,8.212588707,9.63,-9.92,1.67
26618,8.212897254,10.26,-8.56,0.83
26619,8.213205801,10.98,-4.05,0.49
26620,8.213514347,10.52,0.26,-0.03
26621,8.213822894,10.32,2.76,-0.95
26622,8.214131441,10.38,5.52,-1.12
26623,8.214439988,10.61,5.89,-0.89
26624,8.214748534,10.69,5.14,-0.66
26625,8.215057081,10.15,3.1,-0.34
26626,8.215365628,10.43,0.37,-0.09
26627,8.215674175,9.89,-2.24,0.72
26628,8.215982721,9.6,-5.55,0.86
26629,8.216291268,10.35,-6.7,1.32
26630,8.216599815,8.62,-11.75,3.19
26631,8.216908362,8.68,-18.25,2.7
26632,8.217216908,10.12,-13.22,1.03
26633,8.217525455,9.25,-7.5,0.57
26634,8.217834002,9.97,-6.41,-0.89
26635,8.218142549,9.92,2.39,-2.39
