Time;     A1;     A2;     A3
1,494600432;10,06;-0,34;0,29
1,494908979;10;-0,34;0,34
1,495217525;10,03;-0,37;0,32
1,495526072;10;-0,37;0,32
1,495834619;9,97;-0,37;0,34
1,496143166;10;-0,37;0,32
1,496451712;10,03;-0,37;0,32
1,496760259;9,97;-0,37;0,29
1,497068806;9,97;-0,37;0,26
1,497377353;9,97;-0,34;0,2
1,497685899;9,97;-0,37;0,17
1,497994446;9,97;-0,34;0,2
1,498302993;9,97;-0,34;0,2
1,49861154;9,94;-0,34;0,26
1,498920086;9,97;-0,37;0,29
1,499228633;9,97;-0,34;0,32
1,49953718;10;-0,37;0,29
1,499845727;9,97;-0,37;0,32
1,500154273;9,97;-0,37;0,34
1,50046282;10;-0,37;0,34
1,500771367;9,97;-0,4;0,32
1,501079914;10;-0,4;0,32
1,50138846;9,97;-0,37;0,29
1,501697007;9,97;-0,37;0,26
1,502005554;9,97;-0,37;0,2
1,502314101;9,97;-0,37;0,23
1,502622647;9,97;-0,34;0,2
1,502931194;10;-0,37;0,2
1,503239741;9,97;-0,37;0,26
1,503548288;9,94;-0,37;0,23
1,503856834;9,97;-0,37;0,26
1,504165381;9,97;-0,37;0,29
1,504473928;10;-0,37;0,32
1,504782475;10,03;-0,37;0,29
1,505091021;10;-0,37;0,32
1,505399568;9,97;-0,37;0,34
1,505708115;10;-0,37;0,32
1,506016662;9,97;-0,34;0,34
1,506325208;10;-0,37;0,29
1,506633755;9,97;-0,37;0,26
1,506942302;10;-0,37;0,23
1,507250849;9,97;-0,34;0,2
1,507559395;9,97;-0,37;0,23
1,507867942;9,97;-0,34;0,23
1,508176489;9,97;-0,37;0,23
1,508485035;9,97;-0,34;0,23
1,508793582;9,97;-0,37;0,26
1,509102129;10;-0,37;0,29
1,509410676;10;-0,37;0,34
1,509719222;9,97;-0,34;0,34
1,510027769;10;-0,4;0,32
1,510336316;10,03;-0,37;0,32
1,510644863;10;-0,34;0,32
1,510953409;9,94;-0,37;0,32
1,511261956;9,97;-0,37;0,29
1,511570503;10;-0,34;0,26
1,51187905;9,97;-0,4;0,2
1,512187596;9,97;-0,37;0,2
1,512496143;9,97;-0,34;0,23
1,51280469;10;-0,4;0,2
1,513113237;10,03;-0,34;0,26
1,513421783;10;-0,37;0,29
1,51373033;9,97;-0,4;0,32
1,514038877;10;-0,37;0,34
1,514347424;9,97;-0,4;0,32
1,51465597;9,97;-0,37;0,34
1,514964517;10;-0,37;0,32
1,515273064;10,03;-0,34;0,32
1,515581611;10,06;-0,37;0,32
1,515890157;9,97;-0,37;0,23
1,516198704;9,97;-0,34;0,2
1,516507251;9,97;-0,37;0,23
1,516815798;9,97;-0,34;0,2
1,517124344;9,94;-0,34;0,23
1,517432891;9,97;-0,34;0,23
1,517741438;10;-0,37;0,26
1,518049985;9,97;-0,34;0,29
1,518358531;10;-0,4;0,34
1,518667078;10,03;-0,4;0,34
1,518975625;9,97;-0,34;0,37
1,519284172;9,97;-0,37;0,34
1,519592718;9,97;-0,37;0,34
1,519901265;9,97;-0,4;0,29
1,520209812;10,06;-0,37;0,26
1,520518359;10;-0,37;0,29
1,520826905;9,92;-0,34;0,26
1,521135452;9,97;-0,37;0,23
1,521443999;9,97;-0,34;0,23
1,521752546;9,97;-0,37;0,2
1,522061092;9,94;-0,34;0,23
1,522369639;9,97;-0,37;0,23
1,522678186;10,03;-0,34;0,26
1,522986732;10;-0,37;0,29
1,523295279;9,97;-0,4;0,34
1,523603826;10;-0,37;0,34
1,523912373;9,97;-0,37;0,34
1,524220919;10;-0,37;0,32
1,524529466;10,03;-0,37;0,32
1,524838013;10,06;-0,34;0,29
1,52514656;9,97;-0,37;0,29
1,525455106;9,97;-0,34;0,26
1,525763653;9,97;-0,37;0,23
1,5260722;9,97;-0,37;0,26
1,526380747;9,97;-0,34;0,2
1,526689293;9,97;-0,37;0,2
1,52699784;10;-0,37;0,26
1,527306387;10,03;-0,37;0,23
1,527614934;9,97;-0,37;0,26
1,52792348;9,97;-0,37;0,29
1,528232027;10;-0,34;0,34
1,528540574;9,97;-0,37;0,32
1,528849121;9,97;-0,37;0,32
1,529157667;10;-0,4;0,32
1,529466214;9,97;-0,37;0,32
1,529774761;9,97;-0,37;0,29
1,530083308;9,97;-0,37;0,23
1,530391854;9,94;-0,4;0,23
1,530700401;10;-0,37;0,2
1,531008948;10,03;-0,37;0,2
1,531317495;9,97;-0,34;0,2
1,531626041;9,97;-0,34;0,26
1,531934588;9,97;-0,34;0,23
1,532243135;9,97;-0,37;0,23
1,532551682;10,06;-0,37;0,32
1,532860228;10;-0,37;0,32
1,533168775;10,03;-0,34;0,34
1,533477322;10,03;-0,4;0,32
1,533785869;10;-0,4;0,29
1,534094415;10,03;-0,37;0,34
1,534402962;10;-0,37;0,32
1,534711509;9,97;-0,4;0,23
1,535020056;10;-0,4;0,2
1,535328602;10;-0,37;0,2
1,535637149;9,97;-0,37;0,17
1,535945696;9,97;-0,34;0,2
1,536254243;9,97;-0,37;0,2
1,536562789;9,94;-0,37;0,23
1,536871336;10;-0,37;0,32
1,537179883;10,03;-0,34;0,32
1,537488429;9,97;-0,37;0,34
1,537796976;10,03;-0,37;0,37
1,538105523;10,06;-0,4;0,34
1,53841407;10,06;-0,37;0,32
1,538722616;10,03;-0,34;0,29
1,539031163;9,94;-0,4;0,26
1,53933971;9,97;-0,37;0,23
1,539648257;10;-0,37;0,23
1,539956803;9,97;-0,37;0,2
1,54026535;10;-0,34;0,2
1,540573897;9,97;-0,34;0,26
1,540882444;10;-0,34;0,23
1,54119099;9,97;-0,37;0,26
1,541499537;10;-0,37;0,29
1,541808084;10,03;-0,37;0,32
1,542116631;10;-0,37;0,34
1,542425177;10;-0,34;0,32
1,542733724;10,03;-0,37;0,29
1,543042271;10;-0,37;0,32
1,543350818;9,97;-0,4;0,29
1,543659364;9,97;-0,37;0,26
1,543967911;9,97;-0,37;0,23
1,544276458;10;-0,37;0,26
1,544585005;9,97;-0,37;0,23
1,544893551;9,97;-0,34;0,23
1,545202098;9,94;-0,37;0,2
1,545510645;9,97;-0,37;0,26
1,545819192;10,06;-0,34;0,23
1,546127738;9,97;-0,37;0,23
1,546436285;9,94;-0,37;0,29
1,546744832;10;-0,37;0,34
1,547053379;9,97;-0,34;0,32
1,547361925;10;-0,4;0,34
1,547670472;9,97;-0,37;0,32
1,547979019;9,97;-0,37;0,29
1,548287566;10,06;-0,4;0,32
1,548596112;10;-0,37;0,32
1,548904659;9,94;-0,37;0,32
1,549213206;9,97;-0,37;0,23
1,549521753;9,94;-0,37;0,23
1,549830299;9,97;-0,34;0,2
1,550138846;9,94;-0,34;0,23
1,550447393;9,97;-0,34;0,23
1,55075594;10,03;-0,37;0,23
1,551064486;10;-0,37;0,26
1,551373033;9,97;-0,37;0,29
1,55168158;10;-0,37;0,34
1,551990127;9,97;-0,37;0,32
1,552298673;9,97;-0,4;0,34
1,55260722;10,03;-0,4;0,34
1,552915767;10;-0,37;0,34
1,553224313;9,97;-0,4;0,29
1,55353286;10;-0,37;0,26
1,553841407;9,94;-0,37;0,2
1,554149954;9,97;-0,37;0,2
1,5544585;9,94;-0,34;0,2
1,554767047;9,97;-0,37;0,17
1,555075594;9,97;-0,37;0,23
1,555384141;9,97;-0,37;0,23
1,555692687;9,97;-0,34;0,26
1,556001234;10;-0,37;0,29
1,556309781;9,97;-0,37;0,34
1,556618328;10;-0,37;0,32
1,556926874;9,97;-0,4;0,34
1,557235421;10;-0,37;0,32
1,557543968;9,97;-0,4;0,32
1,557852515;9,97;-0,37;0,29
1,558161061;9,97;-0,34;0,26
1,558469608;9,97;-0,37;0,2
1,558778155;10;-0,34;0,2
1,559086702;9,94;-0,37;0,23
1,559395248;9,97;-0,34;0,2
1,559703795;10,03;-0,37;0,23
1,560012342;10;-0,37;0,23
1,560320889;10,06;-0,34;0,26
1,560629435;9,94;-0,4;0,32
1,560937982;10;-0,37;0,32
1,561246529;10,15;-0,37;0,34
1,561555076;9,92;-0,37;0,34
1,561863622;9,94;-0,37;0,32
1,562172169;10,09;-0,37;0,29
1,562480716;9,94;-0,4;0,29
1,562789263;9,97;-0,37;0,26
1,563097809;10,03;-0,34;0,23
1,563406356;10;-0,37;0,23
1,563714903;9,97;-0,34;0,2
1,56402345;9,97;-0,37;0,2
1,564331996;10,03;-0,37;0,23
1,564640543;9,94;-0,4;0,23
1,56494909;9,97;-0,37;0,23
1,565257637;10,03;-0,4;0,29
1,565566183;9,97;-0,4;0,34
1,56587473;9,97;-0,37;0,32
1,566183277;9,97;-0,37;0,32
1,566491824;9,97;-0,4;0,34
1,56680037;10,03;-0,34;0,32
1,567108917;10;-0,34;0,32
1,567417464;9,94;-0,34;0,29
1,56772601;10;-0,37;0,26
1,568034557;10,06;-0,34;0,2
1,568343104;9,97;-0,37;0,23
1,568651651;9,86;-0,37;0,23
1,568960197;10;-0,37;0,23
1,569268744;10,06;-0,4;0,2
1,569577291;9,94;-0,34;0,23
1,569885838;9,97;-0,37;0,32
1,570194384;10,06;-0,37;0,34
1,570502931;9,97;-0,37;0,37
1,570811478;9,97;-0,37;0,34
1,571120025;10;-0,37;0,34
1,571428571;9,97;-0,4;0,34
1,571737118;9,97;-0,37;0,29
1,572045665;10,03;-0,37;0,26
1,572354212;9,97;-0,34;0,29
1,572662758;9,94;-0,37;0,26
1,572971305;9,97;-0,34;0,2
1,573279852;9,94;-0,37;0,23
1,573588399;9,97;-0,34;0,23
1,573896945;9,94;-0,37;0,2
1,574205492;9,94;-0,37;0,26
1,574514039;10,06;-0,37;0,29
1,574822586;10;-0,37;0,29
1,575131132;9,97;-0,37;0,34
1,575439679;10;-0,34;0,34
1,575748226;10;-0,4;0,32
1,576056773;9,97;-0,37;0,29
1,576365319;10;-0,34;0,26
1,576673866;10;-0,4;0,2
1,576982413;9,97;-0,37;0,23
1,57729096;10;-0,37;0,2
1,577599506;9,97;-0,37;0,2
1,577908053;9,89;-0,34;0,2
1,5782166;10,03;-0,37;0,23
1,578525147;10,06;-0,37;0,23
1,578833693;9,94;-0,34;0,26
1,57914224;9,94;-0,34;0,29
1,579450787;10;-0,37;0,32
1,579759334;10,06;-0,37;0,32
1,58006788;10;-0,37;0,34
1,580376427;9,94;-0,37;0,32
1,580684974;10;-0,37;0,32
1,580993521;9,97;-0,4;0,34
1,581302067;9,97;-0,37;0,29
1,581610614;9,97;-0,37;0,26
1,581919161;9,97;-0,37;0,23
1,582227707;9,97;-0,37;0,23
1,582536254;9,97;-0,34;0,2
1,582844801;9,97;-0,34;0,23
1,583153348;10;-0,4;0,2
1,583461894;9,97;-0,34;0,26
1,583770441;10;-0,34;0,29
1,584078988;9,97;-0,37;0,32
1,584387535;10;-0,34;0,32
1,584696081;9,97;-0,37;0,32
1,585004628;10;-0,4;0,34
1,585313175;10,03;-0,4;0,34
1,585621722;9,97;-0,37;0,34
1,585930268;9,97;-0,34;0,32
1,586238815;10;-0,4;0,32
1,586547362;9,94;-0,4;0,23
1,586855909;9,97;-0,37;0,23
1,587164455;9,97;-0,37;0,2
1,587473002;10;-0,34;0,2
1,587781549;9,97;-0,34;0,23
1,588090096;9,97;-0,34;0,23
1,588398642;9,97;-0,37;0,32
1,588707189;9,97;-0,34;0,32
1,589015736;10;-0,37;0,32
1,589324283;10,03;-0,37;0,34
1,589632829;10,06;-0,4;0,37
1,589941376;10,03;-0,4;0,34
1,590249923;10;-0,37;0,32
1,59055847;9,97;-0,4;0,32
1,590867016;10;-0,37;0,29
1,591175563;10;-0,37;0,26
1,59148411;9,97;-0,34;0,2
1,591792657;9,97;-0,37;0,2
1,592101203;9,94;-0,34;0,2
1,59240975;9,97;-0,37;0,2
1,592718297;10;-0,34;0,23
1,593026844;9,94;-0,37;0,23
1,59333539;9,97;-0,37;0,26
1,593643937;10,03;-0,4;0,29
1,593952484;10;-0,4;0,34
1,594261031;10,03;-0,4;0,34
1,594569577;10,06;-0,4;0,34
1,594878124;9,97;-0,37;0,34
1,595186671;9,97;-0,4;0,32
1,595495218;10;-0,4;0,32
1,595803764;9,97;-0,34;0,23
1,596112311;10;-0,37;0,2
1,596420858;9,97;-0,37;0,23
1,596729405;10;-0,37;0,2
1,597037951;9,97;-0,34;0,23
1,597346498;9,97;-0,34;0,23
1,597655045;10;-0,34;0,26
1,597963591;9,97;-0,34;0,29
1,598272138;10;-0,37;0,34
1,598580685;10,03;-0,34;0,32
1,598889232;10,06;-0,4;0,32
1,599197778;10;-0,4;0,34
1,599506325;9,94;-0,37;0,32
1,599814872;10;-0,4;0,34
1,600123419;9,92;-0,37;0,29
1,600431965;9,92;-0,29;0,26
1,600740512;10,09;-0,4;0,23
1,601049059;9,94;-0,4;0,2
1,601357606;9,94;-0,34;0,2
1,601666152;9,92;-0,32;0,23
1,601974699;9,89;-0,34;0,23
1,602283246;10,15;-0,4;0,26
1,602591793;10,03;-0,34;0,23
1,602900339;9,92;-0,32;0,26
1,603208886;10,09;-0,4;0,32
1,603517433;10;-0,4;0,34
1,60382598;9,94;-0,37;0,32
1,604134526;10;-0,37;0,34
1,604443073;10;-0,37;0,34
1,60475162;10,03;-0,4;0,29
1,605060167;9,94;-0,37;0,26
1,605368713;9,94;-0,34;0,2
1,60567726;10,03;-0,34;0,17
1,605985807;10;-0,37;0,2
1,606294354;9,97;-0,37;0,2
1,6066029;9,97;-0,34;0,23
1,606911447;9,97;-0,34;0,29
1,607219994;9,97;-0,4;0,26
1,607528541;9,97;-0,4;0,23
1,607837087;10;-0,37;0,32
1,608145634;10;-0,37;0,37
1,608454181;10,03;-0,37;0,34
1,608762728;10;-0,4;0,34
1,609071274;9,94;-0,34;0,34
1,609379821;9,97;-0,37;0,29
1,609688368;10;-0,4;0,26
1,609996915;10;-0,34;0,29
1,610305461;9,97;-0,37;0,26
1,610614008;10;-0,37;0,2
1,610922555;9,94;-0,37;0,23
1,611231102;9,94;-0,37;0,23
1,611539648;9,97;-0,34;0,2
1,611848195;9,92;-0,37;0,26
1,612156742;9,97;-0,37;0,29
1,612465288;10,03;-0,4;0,29
1,612773835;9,92;-0,4;0,29
1,613082382;10,03;-0,37;0,34
1,613390929;9,97;-0,4;0,32
1,613699475;9,83;-0,37;0,32
1,614008022;10,06;-0,34;0,29
1,614316569;10,15;-0,4;0,26
1,614625116;9,94;-0,4;0,29
1,614933662;9,89;-0,34;0,23
1,615242209;9,94;-0,37;0,2
1,615550756;9,97;-0,37;0,2
1,615859303;9,94;-0,34;0,17
1,616167849;9,94;-0,37;0,2
1,616476396;9,97;-0,34;0,26
1,616784943;10,03;-0,34;0,29
1,61709349;9,97;-0,37;0,32
1,617402036;9,94;-0,37;0,32
1,617710583;10;-0,4;0,34
1,61801913;10;-0,37;0,34
1,618327677;10,03;-0,4;0,34
1,618636223;10,03;-0,4;0,34
1,61894477;9,94;-0,37;0,29
1,619253317;10;-0,37;0,26
1,619561864;10,03;-0,34;0,23
1,61987041;9,97;-0,37;0,2
1,620178957;9,94;-0,34;0,17
1,620487504;9,97;-0,37;0,23
1,620796051;9,97;-0,37;0,23
1,621104597;10;-0,37;0,23
1,621413144;9,97;-0,37;0,32
1,621721691;9,97;-0,4;0,32
1,622030238;10;-0,37;0,32
1,622338784;9,97;-0,4;0,37
1,622647331;10;-0,37;0,34
1,622955878;10,03;-0,37;0,32
1,623264425;9,97;-0,37;0,29
1,623572971;9,97;-0,4;0,26
1,623881518;10;-0,34;0,2
1,624190065;9,97;-0,34;0,23
1,624498612;9,97;-0,37;0,23
1,624807158;10;-0,37;0,23
1,625115705;9,97;-0,34;0,2
1,625424252;10;-0,37;0,23
1,625732799;9,97;-0,37;0,23
1,626041345;10;-0,37;0,23
1,626349892;10,03;-0,34;0,32
1,626658439;10,03;-0,37;0,34
1,626966985;10;-0,37;0,34
1,627275532;9,97;-0,4;0,32
1,627584079;10;-0,37;0,34
1,627892626;10;-0,37;0,32
1,628201172;9,97;-0,37;0,32
1,628509719;9,97;-0,37;0,29
1,628818266;9,97;-0,37;0,26
1,629126813;10;-0,34;0,2
1,629435359;10,03;-0,37;0,23
1,629743906;9,97;-0,34;0,2
1,630052453;9,94;-0,37;0,23
1,630361;9,97;-0,4;0,2
1,630669546;9,97;-0,37;0,23
1,630978093;9,94;-0,37;0,29
1,63128664;10;-0,37;0,34
1,631595187;10,06;-0,37;0,32
1,631903733;10,03;-0,34;0,32
1,63221228;10;-0,4;0,32
1,632520827;9,97;-0,34;0,34
1,632829374;9,94;-0,34;0,29
1,63313792;10,06;-0,4;0,23
1,633446467;10,06;-0,37;0,23
1,633755014;9,97;-0,34;0,2
1,634063561;9,94;-0,37;0,2
1,634372107;9,97;-0,37;0,2
1,634680654;10,03;-0,37;0,23
1,634989201;9,97;-0,34;0,2
1,635297748;9,94;-0,34;0,23
1,635606294;10;-0,4;0,29
1,635914841;10,03;-0,37;0,34
1,636223388;10,03;-0,37;0,32
1,636531935;10;-0,37;0,34
1,636840481;9,97;-0,4;0,34
1,637149028;10;-0,37;0,34
1,637457575;9,97;-0,37;0,29
1,637766122;9,97;-0,34;0,26
1,638074668;9,97;-0,37;0,23
1,638383215;9,97;-0,34;0,23
1,638691762;9,94;-0,37;0,17
1,639000309;9,97;-0,37;0,2
1,639308855;9,97;-0,34;0,2
1,639617402;9,97;-0,37;0,26
1,639925949;9,97;-0,37;0,29
1,640234496;10,06;-0,37;0,32
1,640543042;10,03;-0,37;0,32
1,640851589;10;-0,34;0,34
1,641160136;10,03;-0,37;0,37
1,641468683;10;-0,37;0,34
1,641777229;10,03;-0,4;0,34
1,642085776;9,97;-0,37;0,29
1,642394323;9,94;-0,37;0,26
1,642702869;10;-0,34;0,23
1,643011416;9,94;-0,4;0,2
1,643319963;9,94;-0,4;0,2
1,64362851;10,03;-0,37;0,2
1,643937056;10;-0,37;0,23
1,644245603;9,97;-0,37;0,23
1,64455415;9,97;-0,37;0,26
1,644862697;9,97;-0,37;0,29
1,645171243;10,06;-0,4;0,34
1,64547979;10,06;-0,37;0,32
1,645788337;9,97;-0,4;0,34
1,646096884;10;-0,37;0,32
1,64640543;10,03;-0,34;0,32
1,646713977;9,97;-0,37;0,29
1,647022524;9,97;-0,34;0,32
1,647331071;10;-0,37;0,29
1,647639617;10;-0,37;0,23
1,647948164;9,92;-0,37;0,17
1,648256711;9,92;-0,4;0,2
1,648565258;10,03;-0,37;0,23
1,648873804;10;-0,34;0,2
1,649182351;9,94;-0,4;0,2
1,649490898;9,97;-0,37;0,23
1,649799445;9,94;-0,34;0,29
1,650107991;9,97;-0,4;0,32
1,650416538;10,03;-0,37;0,32
1,650725085;10;-0,37;0,32
1,651033632;9,97;-0,43;0,34
1,651342178;10;-0,37;0,34
1,651650725;10,03;-0,37;0,32
1,651959272;10,03;-0,37;0,23
1,652267819;10;-0,37;0,23
1,652576365;9,97;-0,37;0,23
1,652884912;9,97;-0,34;0,23
1,653193459;9,94;-0,37;0,2
1,653502006;9,97;-0,37;0,17
1,653810552;9,97;-0,37;0,23
1,654119099;9,97;-0,34;0,29
1,654427646;10;-0,34;0,34
1,654736193;9,97;-0,37;0,32
1,655044739;10;-0,37;0,34
1,655353286;10,03;-0,37;0,37
1,655661833;10,03;-0,37;0,32
1,65597038;10,06;-0,37;0,32
1,656278926;9,97;-0,4;0,34
1,656587473;9,94;-0,4;0,29
1,65689602;10;-0,37;0,26
1,657204566;9,94;-0,37;0,23
1,657513113;10;-0,34;0,23
1,65782166;10,03;-0,34;0,2
1,658130207;9,92;-0,37;0,2
1,658438753;9,94;-0,37;0,2
1,6587473;10;-0,34;0,23
1,659055847;9,97;-0,37;0,29
1,659364394;9,97;-0,34;0,34
1,65967294;9,97;-0,34;0,34
1,659981487;10,03;-0,37;0,37
1,660290034;10,03;-0,37;0,34
1,660598581;10;-0,4;0,34
1,660907127;9,97;-0,37;0,29
1,661215674;9,97;-0,37;0,23
1,661524221;9,97;-0,37;0,23
1,661832768;9,97;-0,37;0,2
1,662141314;9,97;-0,34;0,2
1,662449861;9,94;-0,34;0,2
1,662758408;9,97;-0,34;0,23
1,663066955;9,97;-0,34;0,23
1,663375501;9,94;-0,4;0,32
1,663684048;10;-0,37;0,32
1,663992595;10,03;-0,37;0,34
1,664301142;9,97;-0,37;0,34
1,664609688;10,03;-0,4;0,34
1,664918235;10;-0,37;0,29
1,665226782;9,97;-0,4;0,32
1,665535329;10,06;-0,37;0,29
1,665843875;9,97;-0,37;0,32
1,666152422;9,94;-0,37;0,29
1,666460969;10,06;-0,37;0,26
1,666769516;9,97;-0,37;0,2
1,667078062;9,94;-0,37;0,23
1,667386609;9,94;-0,37;0,2
1,667695156;10;-0,34;0,23
1,668003703;10,06;-0,37;0,2
1,668312249;9,97;-0,37;0,26
1,668620796;9,97;-0,37;0,29
1,668929343;10,03;-0,37;0,29
1,66923789;9,97;-0,37;0,32
1,669546436;9,94;-0,37;0,34
1,669854983;10,03;-0,37;0,34
1,67016353;10;-0,37;0,32
1,670472077;9,94;-0,34;0,32
1,670780623;10;-0,37;0,32
1,67108917;10,03;-0,37;0,29
1,671397717;9,97;-0,4;0,26
1,671706263;9,97;-0,37;0,2
1,67201481;9,97;-0,37;0,2
1,672323357;9,97;-0,37;0,2
1,672631904;10;-0,37;0,23
1,67294045;9,97;-0,34;0,26
1,673248997;10;-0,37;0,29
1,673557544;9,97;-0,32;0,32
1,673866091;10;-0,37;0,32
1,674174637;10,03;-0,37;0,34
1,674483184;10;-0,37;0,34
1,674791731;9,97;-0,37;0,32
1,675100278;10;-0,4;0,32
1,675408824;9,94;-0,37;0,29
1,675717371;9,94;-0,37;0,26
1,676025918;10;-0,34;0,2
1,676334465;9,97;-0,37;0,23
1,676643011;9,97;-0,32;0,23
1,676951558;9,94;-0,34;0,2
1,677260105;9,94;-0,34;0,26
1,677568652;10;-0,37;0,29
1,677877198;9,97;-0,37;0,32
1,678185745;10;-0,37;0,34
1,678494292;10,03;-0,34;0,34
1,678802839;10;-0,4;0,32
1,679111385;9,97;-0,4;0,32
1,679419932;9,97;-0,4;0,34
1,679728479;10;-0,4;0,29
1,680037026;10,03;-0,37;0,23
1,680345572;9,94;-0,34;0,2
1,680654119;9,94;-0,37;0,23
1,680962666;10;-0,34;0,23
1,681271213;9,97;-0,37;0,2
1,681579759;9,97;-0,34;0,23
1,681888306;9,97;-0,37;0,29
1,682196853;9,97;-0,37;0,32
1,6825054;10;-0,37;0,32
1,682813946;9,97;-0,34;0,34
1,683122493;10;-0,37;0,32
1,68343104;10,03;-0,34;0,32
1,683739587;9,97;-0,4;0,34
1,684048133;9,97;-0,37;0,29
1,68435668;10;-0,37;0,26
1,684665227;10,03;-0,4;0,29
1,684973774;9,97;-0,4;0,32
1,68528232;9,97;-0,37;0,23
1,685590867;9,97;-0,37;0,23
1,685899414;9,97;-0,34;0,2
1,686207961;9,97;-0,37;0,2
1,686516507;9,97;-0,37;0,26
1,686825054;9,97;-0,37;0,23
1,687133601;10;-0,34;0,26
1,687442147;9,97;-0,4;0,32
1,687750694;9,97;-0,37;0,34
1,688059241;10;-0,37;0,34
1,688367788;10,03;-0,4;0,34
1,688676334;10;-0,37;0,32
1,688984881;9,94;-0,37;0,29
1,689293428;10;-0,37;0,32
1,689601975;9,97;-0,37;0,29
1,689910521;10;-0,37;0,23
1,690219068;9,97;-0,37;0,2
1,690527615;9,94;-0,37;0,23
1,690836162;10;-0,37;0,23
1,691144708;9,97;-0,37;0,23
1,691453255;9,94;-0,37;0,26
1,691761802;10;-0,37;0,29
1,692070349;10,03;-0,4;0,32
1,692378895;10,03;-0,4;0,32
1,692687442;10;-0,37;0,32
1,692995989;9,97;-0,37;0,34
1,693304536;10;-0,4;0,34
1,693613082;9,97;-0,37;0,32
1,693921629;9,97;-0,37;0,29
1,694230176;9,97;-0,4;0,29
1,694538723;9,97;-0,34;0,23
1,694847269;9,97;-0,34;0,2
1,695155816;9,97;-0,37;0,2
1,695464363;9,94;-0,34;0,23
1,69577291;10;-0,34;0,23
1,696081456;10;-0,37;0,26
1,696390003;9,97;-0,37;0,29
1,69669855;10;-0,34;0,32
1,697007097;9,97;-0,37;0,32
1,697315643;10;-0,37;0,32
1,69762419;10,03;-0,37;0,34
1,697932737;10;-0,4;0,34
1,698241284;10;-0,37;0,32
1,69854983;10,03;-0,37;0,29
1,698858377;10;-0,37;0,29
1,699166924;9,94;-0,37;0,26
1,699475471;9,97;-0,37;0,23
1,699784017;9,97;-0,37;0,23
1,700092564;9,97;-0,34;0,2
1,700401111;9,94;-0,37;0,23
1,700709658;9,97;-0,37;0,26
1,701018204;10;-0,4;0,29
1,701326751;9,97;-0,37;0,32
1,701635298;9,97;-0,37;0,32
1,701943844;10,03;-0,37;0,34
1,702252391;10,06;-0,4;0,32
1,702560938;10,03;-0,37;0,32
1,702869485;10;-0,34;0,32
1,703178031;10,03;-0,37;0,29
1,703486578;10;-0,34;0,32
1,703795125;9,97;-0,34;0,29
1,704103672;9,97;-0,37;0,23
1,704412218;9,97;-0,37;0,2
1,704720765;9,97;-0,37;0,26
1,705029312;9,97;-0,37;0,23
1,705337859;9,97;-0,37;0,26
1,705646405;9,97;-0,37;0,29
1,705954952;9,97;-0,4;0,32
1,706263499;9,97;-0,4;0,29
1,706572046;10;-0,37;0,32
1,706880592;9,97;-0,37;0,32
1,707189139;10;-0,34;0,34
1,707497686;10,06;-0,4;0,32
1,707806233;9,97;-0,4;0,29
1,708114779;9,97;-0,34;0,32
1,708423326;9,94;-0,37;0,29
1,708731873;9,89;-0,37;0,23
1,70904042;10,06;-0,34;0,2
1,709348966;10,06;-0,37;0,23
1,709657513;9,92;-0,4;0,2
1,70996606;9,97;-0,34;0,26
1,710274607;9,97;-0,34;0,23
1,710583153;9,97;-0,34;0,23
1,7108917;10,03;-0,37;0,32
1,711200247;10;-0,37;0,32
1,711508794;9,94;-0,34;0,32
1,71181734;10;-0,37;0,34
1,712125887;10,09;-0,37;0,32
1,712434434;10;-0,37;0,34
1,712742981;9,89;-0,37;0,29
1,713051527;10;-0,4;0,26
1,713360074;10,03;-0,37;0,23
1,713668621;9,97;-0,37;0,26
1,713977168;9,94;-0,4;0,23
1,714285714;9,97;-0,34;0,2
1,714594261;9,97;-0,37;0,2
1,714902808;9,94;-0,34;0,23
1,715211355;9,97;-0,37;0,23
1,715519901;10,03;-0,37;0,29
1,715828448;10;-0,34;0,34
1,716136995;10;-0,37;0,32
1,716445541;10;-0,37;0,34
1,716754088;10,03;-0,37;0,32
1,717062635;10;-0,37;0,32
1,717371182;9,97;-0,4;0,29
1,717679728;9,97;-0,4;0,26
1,717988275;10;-0,37;0,23
1,718296822;9,97;-0,37;0,23
1,718605369;9,97;-0,37;0,17
1,718913915;9,94;-0,37;0,23
1,719222462;9,94;-0,34;0,23
1,719531009;9,94;-0,34;0,26
1,719839556;9,97;-0,37;0,29
1,720148102;10,09;-0,37;0,32
1,720456649;10,06;-0,37;0,32
1,720765196;9,94;-0,37;0,34
1,721073743;9,97;-0,37;0,37
1,721382289;10,03;-0,34;0,34
1,721690836;10;-0,34;0,34
1,721999383;9,94;-0,37;0,32
1,72230793;9,97;-0,37;0,26
1,722616476;9,97;-0,37;0,26
1,722925023;9,97;-0,34;0,23
1,72323357;9,97;-0,37;0,23
1,723542117;9,94;-0,34;0,29
1,723850663;10;-0,37;0,26
1,72415921;10,03;-0,34;0,29
1,724467757;9,94;-0,34;0,32
1,724776304;9,94;-0,37;0,32
1,72508485;10,09;-0,4;0,32
1,725393397;10;-0,34;0,32
1,725701944;9,94;-0,34;0,32
1,726010491;10,06;-0,37;0,34
1,726319037;10,03;-0,4;0,32
1,726627584;9,97;-0,34;0,34
1,726936131;9,92;-0,37;0,29
1,727244678;9,92;-0,37;0,23
1,727553224;10,06;-0,37;0,23
