,Time,A1,A2,A3
16315,5.035493732,10.78,-0.49,1.81
16316,5.035802374,10.58,-2.16,1.72
16317,5.036111016,10.66,-4.2,2.16
16318,5.036419658,10.38,-5.37,2.27
16319,5.0367283,10.23,-4.8,1.55
16320,5.037036942,10.2,-3.94,0.86
16321,5.037345584,10.4,-2.21,0.66
16322,5.037654226,10.66,-0.43,0.43
16323,5.037962868,10.35,1.06,-0.2
16324,5.03827151,10.26,2.5,-0.72
16325,5.038580152,10.26,2.56,-0.6
16326,5.038888794,10.09,2.33,-0.32
16327,5.039197436,10.0,1.29,-0.26
16328,5.039506078,9.69,-0.43,-0.32
16329,5.03981472,9.77,-1.61,0.14
16330,5.040123362,9.83,-3.68,0.8
16331,5.040432004,9.66,-3.74,0.69
16332,5.040740646,10.29,-5.12,1.21
16333,5.041049287,10.03,-9.23,2.33
16334,5.041357929,8.97,-8.22,1.81
16335,5.041666571,9.54,-6.5,0.6
16336,5.041975213,10.23,-4.02,0.11
16337,5.042283855,9.66,2.1,-0.29
16338,5.042592497,9.2,3.85,-1.44
16339,5.042901139,9.23,5.26,-2.41
16340,5.043209781,9.28,8.54,-1.98
16341,5.043518423,9.57,8.1,-1.49
16342,5.043827065,9.54,6.93,-1.35
16343,5.044135707,9.48,5.6,-0.46
16344,5.044444349,10.46,3.42,0.66
16345,5.044752991,10.84,0.66,1.67
16346,5.045061633,10.38,-1.95,1.93
16347,5.045370275,10.58,-3.02,1.81
16348,5.045678917,10.55,-4.97,2.18
16349,5.045987559,10.2,-5.72,2.13
16350,5.046296201,10.06,-4.14,1.29
16351,5.046604843,10.17,-3.39,0.55
16352,5.046913485,10.66,-1.64,0.37
16353,5.047222127,10.55,0.57,0.17
16354,5.047530769,10.23,1.7,-0.57
16355,5.047839411,10.12,2.73,-0.83
16356,5.048148053,10.17,2.9,-0.52
16357,5.048456695,10.35,2.24,-0.32
16358,5.048765337,9.97,0.57,-0.23
16359,5.049073979,9.89,-1.03,-0.11
16360,5.049382621,9.8,-2.47,0.43
16361,5.049691263,9.77,-4.43,0.75
16362,5.049999905,10.09,-4.43,1.03
16363,5.050308547,9.43,-6.84,2.1
16364,5.050617189,9.54,-9.97,1.84
16365,5.050925831,10.17,-5.86,0.75
16366,5.051234473,9.54,-2.73,0.63
16367,5.051543115,9.71,-2.16,-0.14
16368,5.051851757,9.57,2.76,-1.24
16369,5.052160399,8.91,5.63,-1.78
16370,5.052469041,9.34,6.04,-2.16
16371,5.052777683,9.46,7.9,-1.72
16372,5.053086325,9.46,7.64,-1.15
16373,5.053394966,9.77,6.21,-0.8
16374,5.053703608,10.2,4.74,0.32
16375,5.05401225,10.69,1.9,1.47
16376,5.054320892,10.69,-0.34,1.75
16377,5.054629534,10.69,-2.16,1.78
16378,5.054938176,10.66,-4.57,2.18
16379,5.055246818,10.29,-5.14,2.21
16380,5.05555546,10.17,-4.34,1.52
16381,5.055864102,10.23,-4.11,0.92
16382,5.056172744,10.4,-2.16,0.66
16383,5.056481386,10.69,0.26,0.32
16384,5.056790028,10.46,1.03,-0.2
16385,5.05709867,10.06,2.21,-0.6
16386,5.057407312,10.12,2.67,-0.6
16387,5.057715954,10.2,1.98,-0.37
16388,5.058024596,9.94,0.86,-0.23
16389,5.058333238,9.77,-0.4,-0.26
16390,5.05864188,9.92,-1.78,0.17
16391,5.058950522,9.77,-3.91,0.72
16392,5.059259164,9.89,-3.42,0.75
16393,5.059567806,10.26,-5.29,1.38
16394,5.059876448,9.69,-10.06,2.21
16395,5.06018509,9.11,-7.64,1.72
16396,5.060493732,9.74,-5.4,0.69
16397,5.060802374,10.15,-4.28,0.11
16398,5.061111016,9.71,1.98,-0.4
16399,5.061419658,9.34,4.4,-1.52
16400,5.0617283,9.17,5.46,-2.36
16401,5.062036942,9.2,8.51,-1.93
16402,5.062345584,9.6,8.05,-1.49
16403,5.062654226,9.57,6.81,-1.24
16404,5.062962868,9.71,5.55,-0.29
16405,5.06327151,10.52,3.28,0.83
16406,5.063580152,10.58,0.34,1.67
16407,5.063888794,10.49,-2.16,1.9
16408,5.064197436,10.61,-3.33,1.93
16409,5.064506078,10.38,-5.2,2.21
16410,5.06481472,10.26,-5.52,1.98
16411,5.065123362,10.09,-4.17,1.18
16412,5.065432004,10.17,-3.42,0.6
16413,5.065740646,10.61,-1.29,0.4
16414,5.066049287,10.49,0.69,0.03
16415,5.066357929,10.29,1.78,-0.66
16416,5.066666571,10.15,3.05,-0.75
16417,5.066975213,10.23,2.9,-0.52
16418,5.067283855,10.26,1.98,-0.34
16419,5.067592497,9.97,0.75,-0.23
16420,5.067901139,10.03,-1.15,-0.06
16421,5.068209781,9.66,-2.93,0.55
16422,5.068518423,9.89,-4.2,0.72
16423,5.068827065,10.15,-4.86,1.09
16424,5.069135707,9.0,-7.47,2.24
16425,5.069444349,9.69,-9.57,1.64
16426,5.069752991,10.43,-6.15,0.57
16427,5.070061633,9.28,-3.19,0.69
16428,5.070370275,9.71,-1.64,-0.26
16429,5.070678917,9.66,3.39,-1.44
16430,5.070987559,8.74,6.35,-1.78
16431,5.071296201,9.34,6.55,-2.1
16432,5.071604843,9.51,8.36,-1.7
16433,5.071913485,9.46,8.05,-1.03
16434,5.072222127,9.94,5.81,-0.72
16435,5.072530769,10.26,4.48,0.37
16436,5.072839411,10.66,1.93,1.58
16437,5.073148053,10.75,-1.18,1.72
16438,5.073456695,10.63,-3.02,1.72
16439,5.073765337,10.55,-4.66,2.21
16440,5.074073979,10.32,-5.32,2.18
16441,5.074382621,10.23,-4.83,1.44
16442,5.074691263,10.23,-3.88,0.89
16443,5.074999905,10.52,-1.61,0.72
16444,5.075308547,10.63,0.0,0.32
16445,5.075617189,10.4,1.24,-0.32
16446,5.075925831,10.2,2.93,-0.66
16447,5.076234473,10.17,2.64,-0.63
16448,5.076543115,10.15,2.18,-0.43
16449,5.076851757,9.86,1.01,-0.32
16450,5.077160399,9.86,-0.69,-0.26
16451,5.077469041,9.83,-1.95,0.29
16452,5.077777683,9.6,-4.37,0.8
16453,5.078086325,10.12,-3.62,0.83
16454,5.078394966,10.12,-5.75,1.52
16455,5.078703608,9.28,-11.01,2.24
16456,5.07901225,9.34,-7.1,1.61
16457,5.079320892,10.03,-4.37,0.55
16458,5.079629534,10.03,-4.37,0.06
16459,5.079938176,9.57,2.27,-0.52
16460,5.080246818,9.43,5.43,-1.78
16461,5.08055546,9.05,5.66,-2.39
16462,5.080864102,9.08,8.39,-1.84
16463,5.081172744,9.86,8.48,-1.55
16464,5.081481386,9.51,6.7,-1.15
16465,5.081790028,9.71,5.09,-0.14
16466,5.08209867,10.75,3.13,0.92
16467,5.082407312,10.46,-0.03,1.78
16468,5.082715954,10.55,-2.56,1.9
16469,5.083024596,10.72,-3.62,1.9
16470,5.083333238,10.17,-5.52,2.18
16471,5.08364188,10.26,-5.43,1.9
16472,5.083950522,10.15,-3.94,1.09
16473,5.084259164,10.17,-3.36,0.55
16474,5.084567806,10.55,-1.09,0.37
16475,5.084876448,10.46,1.03,0.0
16476,5.08518509,10.32,1.95,-0.66
16477,5.085493732,10.17,3.08,-0.69
16478,5.085802374,10.26,2.9,-0.46
16479,5.086111016,10.15,1.78,-0.32
16480,5.086419658,10.0,0.4,-0.23
16481,5.0867283,10.03,-1.32,-0.06
16482,5.087036942,9.43,-3.1,0.57
16483,5.087345584,10.2,-4.14,0.66
16484,5.087654226,10.09,-4.77,1.21
16485,5.087962868,8.56,-8.16,2.33
16486,5.08827151,10.15,-9.57,1.44
16487,5.088580152,10.38,-5.17,0.63
16488,5.088888794,8.91,-2.7,0.75
16489,5.089197436,10.03,-0.86,-0.57
16490,5.089506078,9.57,3.76,-1.49
16491,5.08981472,8.65,5.63,-1.72
16492,5.090123362,9.54,6.73,-2.16
16493,5.090432004,9.28,8.48,-1.61
16494,5.090740646,9.48,7.44,-1.01
16495,5.091049287,10.2,5.95,-0.66
16496,5.091357929,10.17,4.4,0.6
16497,5.091666571,10.78,1.35,1.67
16498,5.091975213,10.81,-1.18,1.67
16499,5.092283855,10.38,-3.13,1.84
16500,5.092592497,10.61,-4.97,2.3
16501,5.092901139,10.4,-5.2,2.04
16502,5.093209781,10.0,-4.51,1.26
16503,5.093518423,10.4,-3.59,0.86
16504,5.093827065,10.63,-1.41,0.63
16505,5.094135707,10.38,0.29,0.2
16506,5.094444349,10.46,1.35,-0.4
16507,5.094752991,10.17,2.67,-0.66
16508,5.095061633,10.09,2.62,-0.55
16509,5.095370275,10.26,1.98,-0.34
16510,5.095678917,9.71,0.69,-0.32
16511,5.095987559,9.97,-0.57,-0.2
16512,5.096296201,10.03,-2.18,0.37
16513,5.096604843,9.34,-4.4,0.8
16514,5.096913485,10.32,-3.31,0.89
16515,5.097222127,10.26,-6.32,1.67
16516,5.097530769,8.85,-11.5,2.24
16517,5.097839411,9.37,-7.07,1.49
16518,5.098148053,10.4,-3.62,0.4
16519,5.098456695,9.92,-3.39,0.03
16520,5.098765337,9.31,1.93,-0.57
16521,5.099073979,9.69,5.75,-1.93
16522,5.099382621,9.08,6.5,-2.3
16523,5.099691263,8.79,7.82,-1.75
16524,5.099999905,10.0,8.56,-1.58
16525,5.100308547,9.57,6.81,-0.98
16526,5.100617189,9.71,4.17,0.0
16527,5.100925831,10.89,3.16,0.98
16528,5.101234473,10.46,0.0,1.87
16529,5.101543115,10.43,-3.19,1.9
16530,5.101851757,10.55,-3.71,1.9
16531,5.102160399,10.29,-5.32,2.21
16532,5.102469041,10.32,-5.55,1.84
16533,5.102777683,9.97,-4.02,1.09
16534,5.103086325,10.35,-2.87,0.52
16535,5.103394966,10.61,-0.8,0.32
16536,5.103703608,10.43,0.95,-0.09
16537,5.10401225,10.35,2.16,-0.72
16538,5.104320892,10.06,3.05,-0.66
16539,5.104629534,10.32,2.9,-0.46
16540,5.104938176,10.0,1.7,-0.32
16541,5.105246818,9.97,0.09,-0.23
16542,5.10555546,10.09,-1.35,0.0
16543,5.105864102,9.31,-3.31,0.6
16544,5.106172744,10.58,-4.05,0.69
16545,5.106481386,10.03,-4.97,1.38
16546,5.106790028,8.33,-9.0,2.3
16547,5.10709867,10.4,-9.0,1.29
16548,5.107407312,10.0,-4.45,0.72
16549,5.107715954,8.79,-2.85,0.6
16550,5.108024596,10.35,-0.29,-0.75
16551,5.108333238,9.4,4.34,-1.47
16552,5.10864188,8.71,5.55,-1.87
16553,5.108950522,9.6,6.9,-2.18
16554,5.109259164,9.25,8.62,-1.47
16555,5.109567806,9.63,6.9,-1.03
16556,5.109876448,10.09,5.49,-0.52
16557,5.11018509,10.38,4.22,0.89
16558,5.110493732,10.92,1.12,1.7
16559,5.110802374,10.52,-1.29,1.7
16560,5.111111016,10.55,-3.45,1.87
16561,5.111419658,10.75,-4.97,2.21
16562,5.1117283,10.2,-4.74,1.95
16563,5.112036942,10.06,-4.57,1.21
16564,5.112345584,10.32,-3.56,0.8
16565,5.112654226,10.61,-1.09,0.57
16566,5.112962868,10.49,0.49,0.09
16567,5.11327151,10.32,1.58,-0.43
16568,5.113580152,10.26,2.59,-0.63
16569,5.113888794,10.12,2.53,-0.52
16570,5.114197436,10.17,1.95,-0.32
16571,5.114506078,9.71,0.26,-0.32
16572,5.11481472,9.92,-0.86,-0.14
16573,5.115123362,10.06,-2.27,0.49
16574,5.115432004,9.4,-4.57,0.69
16575,5.115740646,10.49,-3.56,0.89
16576,5.116049287,10.35,-6.27,1.81
16577,5.116357929,8.48,-11.52,2.1
16578,5.116666571,9.37,-7.33,1.24
16579,5.116975213,10.69,-2.59,0.37
16580,5.117283855,9.77,-2.47,0.0
16581,5.117592497,9.17,1.55,-0.78
16582,5.117901139,9.83,6.12,-2.1
16583,5.118209781,9.23,6.98,-2.24
16584,5.118518423,8.71,7.41,-1.64
16585,5.118827065,9.83,8.36,-1.52
16586,5.119135707,9.66,6.75,-0.95
16587,5.119444349,9.94,4.05,0.11
16588,5.119752991,10.86,2.56,1.18
16589,5.120061633,10.35,-0.34,1.9
16590,5.120370275,10.61,-2.9,1.87
16591,5.120678917,10.69,-4.17,2.01
16592,5.120987559,10.2,-5.58,2.21
16593,5.121296201,10.26,-5.0,1.7
16594,5.121604843,10.0,-3.99,0.92
16595,5.121913485,10.43,-2.73,0.46
16596,5.122222127,10.52,-0.29,0.34
16597,5.122530769,10.32,0.95,-0.2
16598,5.122839411,10.35,2.18,-0.83
16599,5.123148053,10.03,3.31,-0.63
16600,5.123456695,10.35,2.53,-0.4
16601,5.123765337,9.92,1.38,-0.32
16602,5.124073979,9.97,0.23,-0.2
16603,5.124382621,10.2,-1.64,0.11
16604,5.124691263,9.2,-3.74,0.66
16605,5.124999905,10.75,-3.79,0.75
16606,5.125308547,10.38,-5.0,1.58
16607,5.125617189,8.25,-9.86,2.18
16608,5.125925831,10.17,-9.23,1.03
16609,5.126234473,9.86,-3.99,0.69
16610,5.126543115,9.05,-2.44,0.46
16611,5.126851757,10.38,0.29,-0.89
16612,5.127160399,9.14,5.0,-1.44
16613,5.127469041,8.94,6.5,-1.87
16614,5.127777683,9.54,7.19,-2.04
16615,5.128086325,9.02,8.22,-1.32
16616,5.128394966,9.83,7.3,-1.03
16617,5.128703608,10.06,5.29,-0.37
16618,5.12901225,10.38,3.36,1.01
16619,5.129320892,11.04,0.72,1.61
16620,5.129629534,10.52,-1.87,1.7
16621,5.129938176,10.55,-3.79,2.01
16622,5.130246818,10.52,-5.35,2.21
16623,5.13055546,10.09,-4.8,1.84
16624,5.130864102,10.26,-4.02,1.21
16625,5.131172744,10.43,-3.65,0.78
16626,5.131481386,10.58,-0.78,0.52
16627,5.131790028,10.55,1.06,0.03
16628,5.13209867,10.29,1.58,-0.49
16629,5.132407312,10.15,3.05,-0.57
16630,5.132715954,10.17,2.64,-0.49
16631,5.133024596,10.23,1.44,-0.29
16632,5.133333238,9.54,0.32,-0.26
16633,5.13364188,9.83,-1.26,-0.06
16634,5.133950522,10.09,-2.93,0.6
16635,5.134259164,9.23,-4.28,0.75
16636,5.134567806,10.58,-4.08,0.98
16637,5.134876448,10.63,-6.87,1.93
16638,5.13518509,8.31,-10.78,1.98
16639,5.135493732,9.2,-7.73,1.09
16640,5.135802374,10.72,-2.56,0.34
16641,5.136111016,9.74,-0.6,-0.06
16642,5.136419658,9.14,1.64,-0.92
16643,5.1367283,9.69,5.72,-2.16
16644,5.137036942,9.43,7.9,-2.16
16645,5.137345584,8.97,7.47,-1.55
16646,5.137654226,9.54,7.73,-1.44
16647,5.137962868,9.69,6.78,-0.86
16648,5.13827151,10.12,4.11,0.23
16649,5.138580152,10.78,1.9,1.32
16650,5.138888794,10.49,-0.75,1.9
16651,5.139197436,10.58,-2.93,1.81
16652,5.139506078,10.46,-4.51,1.95
16653,5.13981472,10.26,-5.49,2.13
16654,5.140123362,10.35,-4.94,1.61
16655,5.140432004,10.03,-3.99,0.8
16656,5.140740646,10.4,-2.24,0.4
16657,5.141049287,10.58,-0.2,0.34
16658,5.141357929,10.32,1.18,-0.26
16659,5.141666571,10.2,2.62,-0.83
16660,5.141975213,10.17,3.1,-0.55
16661,5.142283855,10.46,2.47,-0.34
16662,5.142592497,9.89,1.26,-0.29
16663,5.142901139,9.94,-0.2,-0.17
16664,5.143209781,10.03,-1.9,0.2
16665,5.143518423,9.37,-3.76,0.72
16666,5.143827065,10.58,-4.14,0.78
16667,5.144135707,10.06,-5.63,1.67
16668,5.144444349,8.79,-9.31,2.16
16669,5.144752991,9.97,-8.22,1.01
16670,5.145061633,9.54,-3.71,0.72
16671,5.145370275,9.57,-1.75,0.26
16672,5.145678917,10.2,0.57,-1.06
16673,5.145987559,8.94,4.11,-1.49
16674,5.146296201,9.05,5.98,-1.95
16675,5.146604843,9.54,7.21,-1.98
16676,5.146913485,9.31,7.87,-1.21
16677,5.147222127,9.66,6.7,-0.95
16678,5.147530769,10.03,5.4,-0.26
16679,5.147839411,10.66,3.68,1.18
16680,5.148148053,10.78,0.43,1.7
16681,5.148456695,10.49,-1.64,1.64
16682,5.148765337,10.61,-3.42,2.01
16683,5.149073979,10.52,-5.29,2.18
16684,5.149382621,10.26,-4.45,1.72
16685,5.149691263,10.12,-3.97,1.09
16686,5.149999905,10.35,-3.45,0.66
16687,5.150308547,10.55,-0.49,0.46
16688,5.150617189,10.32,0.63,0.06
16689,5.150925831,10.43,1.29,-0.46
16690,5.151234473,10.17,2.67,-0.55
16691,5.151543115,9.86,2.04,-0.37
16692,5.151851757,10.23,1.29,-0.26
16693,5.152160399,9.8,0.37,-0.32
16694,5.152469041,9.77,-1.18,-0.03
16695,5.152777683,9.97,-2.85,0.63
16696,5.153086325,9.46,-3.79,0.69
16697,5.153394966,10.55,-4.34,1.03
16698,5.153703608,10.38,-7.64,1.98
16699,5.15401225,8.42,-9.92,1.93
16700,5.154320892,9.37,-7.59,0.98
16701,5.154629534,10.61,-3.19,0.29
16702,5.154938176,9.6,0.52,-0.14
16703,5.155246818,9.23,1.95,-1.09
16704,5.15555546,9.6,5.23,-2.21
16705,5.155864102,9.31,8.39,-2.07
16706,5.156172744,9.2,7.39,-1.55
16707,5.156481386,9.51,7.44,-1.41
16708,5.156790028,9.63,6.81,-0.69
16709,5.15709867,10.23,3.68,0.4
16710,5.157407312,10.75,1.78,1.41
16711,5.157715954,10.61,-0.75,1.93
16712,5.158024596,10.55,-3.33,1.84
16713,5.158333238,10.32,-4.68,2.01
16714,5.15864188,10.32,-5.43,2.13
16715,5.158950522,10.2,-4.83,1.55
16716,5.159259164,10.03,-3.88,0.78
16717,5.159567806,10.58,-2.21,0.4
16718,5.159876448,10.55,0.06,0.29
16719,5.16018509,10.26,1.49,-0.34
16720,5.160493732,10.26,2.47,-0.8
16721,5.160802374,10.15,2.99,-0.55
16722,5.161111016,10.26,2.53,-0.37
16723,5.161419658,10.06,1.09,-0.29
16724,5.1617283,10.0,-0.52,-0.14
16725,5.162036942,9.83,-2.16,0.32
16726,5.162345584,9.63,-3.97,0.69
16727,5.162654226,10.32,-4.48,0.83
16728,5.162962868,9.74,-6.12,1.84
16729,5.16327151,9.37,-9.08,1.98
16730,5.163580152,9.89,-7.5,0.83
16731,5.163888794,9.25,-3.62,0.69
16732,5.164197436,9.74,-1.93,0.09
16733,5.164506078,9.94,1.12,-1.18
16734,5.16481472,8.94,5.0,-1.61
16735,5.165123362,9.31,6.21,-2.04
16736,5.165432004,9.43,7.33,-1.84
16737,5.165740646,9.37,8.1,-1.12
16738,5.166049287,9.89,6.61,-0.89
16739,5.166357929,10.06,5.0,0.0
16740,5.166666571,10.63,2.96,1.29
16741,5.166975213,10.81,0.14,1.67
16742,5.167283855,10.52,-1.93,1.67
16743,5.167592497,10.63,-3.91,1.98
16744,5.167901139,10.49,-5.09,2.13
16745,5.168209781,10.12,-4.74,1.64
16746,5.168518423,10.15,-4.11,1.03
16747,5.168827065,10.52,-2.64,0.72
16748,5.169135707,10.52,-0.69,0.49
16749,5.169444349,10.32,0.92,-0.03
16750,5.169752991,10.46,2.18,-0.52
16751,5.170061633,10.2,2.36,-0.55
16752,5.170370275,9.94,2.27,-0.32
16753,5.170678917,10.09,1.41,-0.32
16754,5.170987559,9.63,-0.11,-0.34
16755,5.171296201,9.89,-1.24,0.09
16756,5.171604843,10.12,-3.33,0.6
16757,5.171913485,9.31,-3.74,0.86
16758,5.172222127,10.4,-4.91,1.29
16759,5.172530769,10.58,-8.71,1.84
16760,5.172839411,8.51,-8.51,1.87
16761,5.173148053,9.25,-7.19,0.95
16762,5.173456695,10.58,-3.88,0.06
16763,5.173765337,9.48,2.16,-0.2
16764,5.174073979,9.34,2.67,-1.29
16765,5.174382621,9.63,4.94,-2.33
16766,5.174691263,9.14,9.14,-1.84
16767,5.174999905,9.34,7.13,-1.55
16768,5.175308547,9.54,6.81,-1.41
16769,5.175617189,9.63,6.87,-0.37
16770,5.175925831,10.55,3.13,0.66
16771,5.176234473,10.66,0.98,1.44
16772,5.176543115,10.43,-0.92,1.87
16773,5.176851757,10.81,-3.62,1.87
16774,5.177160399,10.38,-5.0,2.01
16775,5.177469041,9.94,-5.17,2.01
16776,5.177777683,10.2,-4.68,1.35
16777,5.178086325,10.32,-3.62,0.66
16778,5.178394966,10.4,-1.75,0.49
16779,5.178703608,10.52,0.17,0.2
16780,5.17901225,10.38,1.67,-0.52
16781,5.179320892,10.12,2.62,-0.66
16782,5.179629534,10.26,2.76,-0.43
16783,5.179938176,10.23,2.21,-0.37
16784,5.180246818,9.94,0.8,-0.26
16785,5.18055546,10.0,-0.66,-0.06
16786,5.180864102,9.74,-2.44,0.37
16787,5.181172744,9.97,-3.74,0.63
16788,5.181481386,9.89,-4.54,0.98
16789,5.181790028,8.91,-7.36,1.95
16790,5.18209867,10.0,-8.31,1.78
16791,5.182407312,10.46,-5.86,0.72
16792,5.182715954,9.11,-4.83,0.63
16793,5.183024596,9.63,-2.33,0.0
16794,5.183333238,9.83,2.82,-1.29
16795,5.18364188,8.82,5.14,-1.75
16796,5.183950522,9.14,5.98,-1.93
16797,5.184259164,9.63,8.05,-1.75
16798,5.184567806,9.54,8.08,-1.18
16799,5.184876448,9.71,5.89,-0.75
16800,5.18518509,10.15,4.86,0.2
16801,5.185493732,10.63,3.02,1.44
16802,5.185802374,10.78,-0.43,1.67
16803,5.186111016,10.58,-2.21,1.64
16804,5.186419658,10.69,-3.97,2.1
16805,5.1867283,10.61,-5.29,2.13
16806,5.187036942,9.94,-4.57,1.55
16807,5.187345584,10.03,-4.05,0.95
16808,5.187654226,10.66,-2.3,0.63
16809,5.187962868,10.52,-0.2,0.46
16810,5.18827151,10.35,0.69,-0.11
16811,5.188580152,10.32,2.24,-0.6
16812,5.188888794,10.12,2.62,-0.52
16813,5.189197436,10.15,2.18,-0.32
16814,5.189506078,9.97,1.18,-0.32
16815,5.18981472,9.83,-0.26,-0.34
16816,5.190123362,9.94,-1.41,0.17
16817,5.190432004,9.77,-3.79,0.8
16818,5.190740646,9.94,-3.42,0.83
16819,5.191049287,10.35,-5.26,1.32
16820,5.191357929,9.54,-10.49,2.13
16821,5.191666571,8.85,-7.85,1.78
16822,5.191975213,9.77,-5.52,0.63
16823,5.192283855,10.15,-4.63,0.0
16824,5.192592497,9.51,2.01,-0.37
16825,5.192901139,9.51,4.45,-1.55
16826,5.193209781,9.31,5.35,-2.33
16827,5.193518423,9.08,8.51,-1.81
16828,5.193827065,9.66,8.08,-1.49
16829,5.194135707,9.54,6.93,-1.24
16830,5.194444349,9.66,5.55,-0.23
16831,5.194752991,10.66,3.42,0.8
16832,5.195061633,10.61,0.78,1.61
16833,5.195370275,10.49,-2.07,1.87
16834,5.195678917,10.69,-3.31,1.84
16835,5.195987559,10.26,-4.97,2.07
