,Time,A1,A2,A3
19066,5.882752237,7.7,14.97,-5.46
19067,5.883060784,10.38,25.23,-3.76
19068,5.88336933,2.85,18.82,-0.78
19069,5.883677877,10.61,19.37,-0.66
19070,5.883986424,12.27,21.84,3.59
19071,5.884294971,7.36,4.94,3.51
19072,5.884603517,16.55,8.91,2.3
19073,5.884912064,14.89,-2.59,6.21
19074,5.885220611,11.75,-18.88,4.4
19075,5.885529158,11.9,-8.94,2.87
19076,5.885837704,6.93,-18.94,2.62
19077,5.886146251,11.67,-14.8,0.4
19078,5.886454798,10.38,-3.97,1.52
19079,5.886763345,8.08,-10.86,-1.18
19080,5.887071891,12.65,3.22,-2.21
19081,5.887380438,8.65,3.36,0.26
19082,5.887688985,10.0,0.0,-2.18
19083,5.887997532,10.72,6.81,-1.15
19084,5.888306078,8.28,-1.21,-0.34
19085,5.888614625,12.16,3.22,-1.21
19086,5.888923172,9.28,-0.89,1.75
19087,5.889231719,10.75,-5.55,1.26
19088,5.889540265,12.39,-5.26,2.73
19089,5.889848812,5.75,-26.38,5.46
19090,5.890157359,8.48,-18.19,2.36
19091,5.890465906,10.81,-9.37,0.49
19092,5.890774452,10.63,-17.88,-0.14
19093,5.891082999,10.66,1.52,-0.89
19094,5.891391546,7.67,5.58,-4.37
19095,5.891700093,10.2,7.19,-7.67
19096,5.892008639,7.41,21.56,-3.71
19097,5.892317186,6.44,17.42,-3.42
19098,5.892625733,9.97,22.88,-3.99
19099,5.89293428,4.48,21.12,0.4
19100,5.893242826,10.12,13.91,0.83
19101,5.893551373,13.25,18.48,3.65
19102,5.89385992,8.71,2.56,4.71
19103,5.894168467,17.93,-1.61,2.13
19104,5.894477013,13.82,-4.63,6.24
19105,5.89478556,7.73,-21.9,4.57
19106,5.895094107,13.08,-10.61,1.06
19107,5.895402654,7.3,-13.74,3.1
19108,5.8957112,10.35,-16.96,-0.06
19109,5.896019747,12.96,1.84,-0.46
19110,5.896328294,6.67,-5.75,-0.14
19111,5.89663684,11.93,0.78,-3.08
19112,5.896945387,10.46,8.59,-0.8
19113,5.897253934,7.9,-3.05,-1.09
19114,5.897562481,12.04,6.5,-2.16
19115,5.897871027,9.23,1.84,0.0
19116,5.898179574,10.03,-2.5,-0.17
19117,5.898488121,11.67,3.36,1.32
19118,5.898796668,10.29,-10.98,3.05
19119,5.899105214,9.71,-11.67,3.88
19120,5.899413761,8.22,-17.76,3.74
19121,5.899722308,9.11,-25.72,1.55
19122,5.900030855,8.82,-7.9,1.38
19123,5.900339401,11.44,-7.21,-1.35
19124,5.900647948,11.58,-4.2,-4.05
19125,5.900956495,5.4,12.39,-3.99
19126,5.901265042,9.92,14.23,-6.93
19127,5.901573588,9.37,18.8,-4.71
19128,5.901882135,3.56,20.92,-1.72
19129,5.902190682,9.92,22.96,-2.99
19130,5.902499229,8.31,22.22,1.35
19131,5.902807775,8.13,11.32,3.08
19132,5.903116322,15.09,14.97,2.73
19133,5.903424869,12.33,4.11,5.29
19134,5.903733416,15.09,-11.12,3.65
19135,5.904041962,13.8,-7.01,4.83
19136,5.904350509,6.98,-19.28,4.17
19137,5.904659056,12.04,-16.07,0.06
19138,5.904967603,9.46,-8.77,2.59
19139,5.905276149,8.28,-15.4,0.32
19140,5.905584696,13.34,1.52,-2.33
19141,5.905893243,8.08,0.03,0.49
19142,5.90620179,10.03,-1.61,-2.21
19143,5.906510336,11.64,9.4,-1.64
19144,5.906818883,7.41,-2.59,0.06
19145,5.90712743,11.81,5.03,-2.18
19146,5.907435977,10.12,2.7,0.52
19147,5.907744523,8.77,-7.19,0.95
19148,5.90805307,13.05,3.68,0.92
19149,5.908361617,9.02,-18.59,4.71
19150,5.908670164,7.04,-22.5,3.99
19151,5.90897871,9.0,-8.33,1.78
19152,5.909287257,11.15,-21.79,0.83
19153,5.909595804,10.92,-9.02,0.69
19154,5.909904351,8.22,0.78,-2.01
19155,5.910212897,11.27,1.55,-6.55
19156,5.910521444,7.76,17.62,-4.4
19157,5.910829991,5.78,13.88,-4.31
19158,5.911138537,11.47,20.75,-5.58
19159,5.911447084,4.66,25.21,-1.03
19160,5.911755631,6.73,14.28,-0.78
19161,5.912064178,13.19,22.07,1.61
19162,5.912372724,7.21,10.72,4.8
19163,5.912681271,14.4,2.96,1.78
19164,5.912989818,16.76,4.48,5.14
19165,5.913298365,10.49,-16.87,5.92
19166,5.913606911,13.02,-12.44,2.3
19167,5.913915458,7.85,-13.05,3.45
19168,5.914224005,9.17,-21.27,0.83
19169,5.914532552,12.62,-3.56,0.52
19170,5.914841098,7.62,-7.7,0.46
19171,5.915149645,12.1,-2.87,-3.13
19172,5.915458192,10.15,6.78,-0.34
19173,5.915766739,7.67,-1.93,-1.12
19174,5.916075285,12.3,6.61,-2.7
19175,5.916383832,9.0,2.27,0.06
19176,5.916692379,10.09,0.2,-1.35
19177,5.917000926,10.81,2.59,0.52
19178,5.917309472,10.35,-6.15,1.93
19179,5.917618019,11.93,-0.83,1.72
19180,5.917926566,6.81,-21.76,5.35
19181,5.918235113,9.11,-26.18,3.25
19182,5.918543659,10.2,-1.87,0.83
19183,5.918852206,8.1,-19.23,0.69
19184,5.919160753,13.22,-11.98,-1.35
19185,5.9194693,8.28,11.09,-2.64
19186,5.919777846,7.5,4.34,-7.01
19187,5.920086393,10.72,16.81,-6.01
19188,5.92039494,4.74,20.03,-2.13
19189,5.920703487,9.17,18.8,-4.51
19190,5.921012033,7.93,26.53,-1.21
19191,5.92132058,5.55,13.57,1.72
19192,5.921629127,14.51,17.42,2.04
19193,5.921937674,10.06,12.82,5.4
19194,5.92224622,13.45,-5.35,2.62
19195,5.922554767,18.34,0.17,4.22
19196,5.922863314,7.9,-15.58,6.81
19197,5.923171861,11.67,-19.23,0.89
19198,5.923480407,10.84,-8.22,2.18
19199,5.923788954,6.7,-19.4,2.13
19200,5.924097501,13.85,-2.85,-1.52
19201,5.924406048,8.71,0.11,0.52
19202,5.924714594,8.56,-7.5,-1.95
19203,5.925023141,12.7,9.57,-2.1
19204,5.925331688,7.79,-0.34,0.2
19205,5.925640234,10.58,1.64,-2.24
19206,5.925948781,10.69,6.44,-0.66
19207,5.926257328,8.22,-6.47,0.34
19208,5.926565875,12.04,3.88,0.2
19209,5.926874421,12.5,-5.43,2.93
19210,5.927182968,9.86,-14.92,3.48
19211,5.927491515,6.38,-16.5,3.62
19212,5.927800062,8.05,-27.99,2.41
19213,5.928108608,11.7,-2.99,1.29
19214,5.928417155,9.17,-2.27,0.03
19215,5.928725702,10.69,-14.77,-3.97
19216,5.929034249,10.46,15.12,-3.79
19217,5.929342795,6.29,13.36,-5.14
19218,5.929651342,9.05,12.42,-6.96
19219,5.929959889,7.13,29.11,-2.04
19220,5.930268436,5.89,16.41,-2.21
19221,5.930576982,9.94,20.64,-1.24
19222,5.930885529,8.25,19.14,3.62
19223,5.931194076,11.93,6.87,2.1
19224,5.931502623,13.85,10.81,4.2
19225,5.931811169,13.05,-7.04,5.4
19226,5.932119716,16.01,-12.5,3.36
19227,5.932428263,8.22,-11.18,5.14
19228,5.93273681,8.45,-21.24,1.58
19229,5.933045356,12.96,-8.71,0.89
19230,5.933353903,7.04,-10.66,2.27
19231,5.93366245,12.16,-7.73,-2.64
19232,5.933970997,11.09,4.68,-0.72
19233,5.934279543,6.73,-2.9,-0.52
19234,5.93458809,13.42,6.78,-3.39
19235,5.934896637,8.65,3.88,-0.03
19236,5.935205184,8.56,-1.06,-1.47
19237,5.93551373,12.67,6.58,-1.12
19238,5.935822277,8.1,-5.98,1.7
19239,5.936130824,12.1,1.78,0.17
19240,5.936439371,11.12,-7.44,3.85
19241,5.936747917,6.73,-25.84,5.17
19242,5.937056464,9.6,-7.93,1.78
19243,5.937365011,8.97,-22.13,1.29
19244,5.937673558,11.15,-19.17,0.66
19245,5.937982104,9.92,8.1,-0.6
19246,5.938290651,8.25,-4.31,-5.2
19247,5.938599198,11.18,8.39,-6.44
19248,5.938907745,5.78,21.73,-3.22
19249,5.939216291,8.36,15.69,-5.32
19250,5.939524838,9.02,27.48,-3.13
19251,5.939833385,2.76,17.76,0.09
19252,5.940141932,12.65,17.47,0.09
19253,5.940450478,11.5,20.38,4.71
19254,5.940759025,8.56,1.67,2.99
19255,5.941067572,18.97,6.52,2.41
19256,5.941376118,12.85,-7.53,7.27
19257,5.941684665,10.58,-20.66,3.16
19258,5.941993212,11.7,-7.7,2.16
19259,5.942301759,6.55,-20.52,2.82
19260,5.942610305,12.88,-11.52,-0.14
19261,5.942918852,9.97,-1.52,1.24
19262,5.943227399,7.76,-11.18,-1.55
19263,5.943535946,13.16,6.12,-2.13
19264,5.943844492,8.19,3.16,0.49
19265,5.944153039,10.2,-0.49,-2.39
19266,5.944461586,10.72,7.67,-0.95
19267,5.944770133,8.13,-3.02,-0.26
19268,5.945078679,12.16,2.67,-0.86
19269,5.945387226,9.63,-0.4,2.1
19270,5.945695773,10.95,-8.77,1.49
19271,5.94600432,10.86,-10.23,3.45
19272,5.946312866,6.12,-25.92,4.97
19273,5.946621413,9.37,-15.58,1.64
19274,5.94692996,9.92,-8.71,0.43
19275,5.947238507,11.84,-15.46,-0.95
19276,5.947547053,10.58,3.82,-1.55
19277,5.9478556,6.01,8.59,-5.06
19278,5.948164147,10.98,11.21,-8.1
19279,5.948472694,7.13,22.16,-2.85
19280,5.94878124,5.81,18.14,-3.02
19281,5.949089787,10.35,24.34,-3.54
19282,5.949398334,4.63,19.03,1.47
19283,5.949706881,11.29,11.98,1.24
19284,5.950015427,13.74,17.82,4.22
19285,5.950323974,9.48,-0.98,5.06
19286,5.950632521,18.77,-5.26,2.27
19287,5.950941068,11.84,-7.5,6.52
19288,5.951249614,7.13,-23.57,3.71
19289,5.951558161,13.48,-9.37,0.55
19290,5.951866708,6.78,-13.11,3.1
19291,5.952175255,11.18,-14.94,-1.03
19292,5.952483801,12.53,4.11,-0.69
19293,5.952792348,6.04,-5.46,-0.17
19294,5.953100895,12.99,3.02,-3.56
19295,5.953409442,9.89,8.28,-0.32
19296,5.953717988,7.41,-3.76,-0.92
19297,5.954026535,12.82,7.82,-2.24
19298,5.954335082,8.82,-0.43,0.66
19299,5.954643629,10.4,-2.47,-0.03
19300,5.954952175,12.36,3.31,1.72
19301,5.955260722,8.08,-16.7,4.14
19302,5.955569269,7.73,-15.49,3.36
19303,5.955877815,10.0,-16.3,2.47
19304,5.956186362,11.41,-20.55,1.67
19305,5.956494909,7.82,-6.32,1.24
19306,5.956803456,10.69,-7.9,-3.16
19307,5.957112002,12.42,0.98,-5.14
19308,5.957420549,3.97,14.89,-3.33
19309,5.957729096,9.89,15.2,-6.61
19310,5.958037643,10.26,22.42,-4.57
19311,5.958346189,1.81,18.48,-1.03
19312,5.958654736,11.35,22.3,-2.13
19313,5.958963283,9.83,22.99,2.73
19314,5.95927183,6.81,6.35,3.16
19315,5.959580376,16.87,14.03,2.07
19316,5.959888923,13.48,1.38,6.21
19317,5.96019747,13.8,-16.64,3.88
19318,5.960506017,12.76,-5.86,3.76
19319,5.960814563,6.18,-19.89,3.65
19320,5.96112311,12.88,-15.92,0.14
19321,5.961431657,9.69,-5.26,2.59
19322,5.961740204,7.73,-14.94,-0.52
19323,5.96204875,13.71,3.31,-2.62
19324,5.962357297,7.76,1.67,1.01
19325,5.962665844,10.15,-1.52,-2.41
19326,5.962974391,11.38,9.0,-1.58
19327,5.963282937,7.24,-3.13,0.06
19328,5.963591484,12.7,5.49,-2.04
19329,5.963900031,9.43,0.57,1.24
19330,5.964208578,9.37,-7.13,0.92
19331,5.964517124,13.65,2.1,1.55
19332,5.964825671,7.39,-24.86,5.55
19333,5.965134218,7.59,-21.21,3.13
19334,5.965442765,9.23,-7.04,1.01
19335,5.965751311,10.78,-21.18,0.46
19336,5.966059858,11.73,-2.73,0.09
19337,5.966368405,7.19,1.7,-2.93
19338,5.966676952,11.29,3.68,-7.62
19339,5.966985498,8.08,22.36,-3.97
19340,5.967294045,4.83,13.59,-3.48
19341,5.967602592,11.75,22.7,-5.23
19342,5.967911139,4.08,24.75,-0.2
19343,5.968219685,7.64,11.44,-0.06
19344,5.968528232,14.74,22.47,2.56
19345,5.968836779,6.75,6.55,5.06
19346,5.969145326,16.38,-0.98,1.26
19347,5.969453872,16.3,2.18,5.92
19348,5.969762419,7.9,-21.47,5.75
19349,5.970070966,13.97,-11.29,1.03
19350,5.970379512,7.39,-11.9,3.62
19351,5.970688059,9.23,-21.79,0.57
19352,5.970996606,13.71,1.06,-0.11
19353,5.971305153,6.38,-6.06,0.49
19354,5.971613699,12.47,-2.04,-3.45
19355,5.971922246,10.46,8.94,-0.43
19356,5.972230793,7.01,-3.62,-0.92
19357,5.97253934,12.96,7.24,-2.79
19358,5.972847886,8.88,1.7,0.17
19359,5.973156433,9.74,-2.04,-0.86
19360,5.97346498,11.21,3.85,0.78
19361,5.973773527,10.38,-9.46,2.41
19362,5.974082073,11.18,-3.45,2.7
19363,5.97439062,6.27,-21.76,4.8
19364,5.974699167,9.48,-29.86,2.18
19365,5.975007714,10.49,1.47,1.21
19366,5.97531626,8.94,-14.46,-0.06
19367,5.975624807,12.96,-12.42,-3.02
19368,5.975933354,6.75,16.87,-2.82
19369,5.976241901,8.19,8.31,-7.16
19370,5.976550447,10.75,15.72,-6.01
19371,5.976858994,3.68,23.68,-1.24
19372,5.977167541,9.77,20.55,-3.82
19373,5.977476088,8.22,24.2,-0.17
19374,5.977784634,6.06,12.56,2.64
19375,5.978093181,15.63,15.92,2.07
19376,5.978401728,10.75,9.34,5.66
19377,5.978710275,14.23,-9.28,2.9
19378,5.979018821,17.22,-2.87,4.05
19379,5.979327368,6.27,-17.36,6.15
19380,5.979635915,12.13,-18.97,0.09
19381,5.979944462,10.66,-7.3,2.36
19382,5.980253008,6.29,-18.68,1.75
19383,5.980561555,14.63,-0.32,-2.41
19384,5.980870102,8.42,1.38,0.95
19385,5.981178649,8.56,-6.58,-1.93
19386,5.981487195,13.02,11.32,-2.33
19387,5.981795742,7.19,-1.44,0.66
19388,5.982104289,11.21,3.02,-2.47
19389,5.982412836,10.84,6.44,-0.26
19390,5.982721382,7.96,-9.69,1.01
19391,5.983029929,12.47,5.81,0.06
19392,5.983338476,10.4,-12.24,3.88
19393,5.983647023,8.85,-21.93,4.02
19394,5.983955569,8.45,-5.81,2.39
19395,5.984264116,8.91,-28.08,1.52
19396,5.984572663,11.32,-11.55,1.03
19397,5.98488121,8.79,6.32,-0.78
19398,5.985189756,10.81,-7.53,-5.52
19399,5.985498303,9.46,13.31,-4.25
19400,5.98580685,5.66,16.01,-4.2
19401,5.986115396,11.12,16.3,-6.58
19402,5.986423943,5.98,27.39,-1.58
19403,5.98673249,4.71,14.08,-1.29
19404,5.987041037,12.67,21.79,-0.09
19405,5.987349583,7.87,15.72,4.68
19406,5.98765813,12.33,2.64,1.49
19407,5.987966677,16.32,10.17,4.34
19408,5.988275224,11.04,-12.21,6.55
19409,5.98858377,14.66,-14.49,2.33
19410,5.988892317,8.48,-10.15,4.14
19411,5.989200864,7.73,-22.91,1.55
19412,5.989509411,13.91,-4.71,0.46
19413,5.989817957,7.21,-8.1,1.84
19414,5.990126504,11.38,-8.22,-3.25
19415,5.990435051,11.44,8.16,-0.69
19416,5.990743598,6.52,-2.87,-0.09
19417,5.991052144,13.51,5.98,-3.51
19418,5.991360691,9.17,4.91,0.09
19419,5.991669238,8.28,-2.96,-1.26
19420,5.991977785,12.65,5.98,-0.57
19421,5.992286331,8.77,-5.78,2.21
19422,5.992594878,11.55,-1.01,0.46
19423,5.992903425,10.2,-10.81,4.48
19424,5.993211972,7.53,-28.11,4.74
19425,5.993520518,8.97,-6.55,1.06
19426,5.993829065,8.71,-17.91,0.89
19427,5.994137612,13.22,-17.88,-0.63
19428,5.994446159,8.77,9.28,-1.15
19429,5.994754705,7.24,0.14,-5.72
19430,5.995063252,12.1,11.01,-7.24
19431,5.995371799,4.4,22.62,-2.24
19432,5.995680346,8.62,17.39,-4.48
19433,5.995988892,9.83,27.33,-2.64
19434,5.996297439,2.47,15.61,1.24
19435,5.996605986,14.23,16.5,0.63
19436,5.996914533,11.7,19.17,5.35
19437,5.997223079,9.05,-2.62,3.22
19438,5.997531626,20.15,3.59,2.33
19439,5.997840173,10.61,-9.94,7.62
19440,5.99814872,10.0,-23.45,2.18
19441,5.998457266,12.44,-6.04,1.49
19442,5.998765813,5.23,-19.14,3.13
19443,5.99907436,13.48,-10.55,-1.32
19444,5.999382907,10.4,1.58,0.8
19445,5.999691453,6.84,-10.49,-1.03
19446,6.0,14.14,7.44,-2.67
19447,6.000308547,8.02,4.2,0.6
19448,6.000617093,9.43,-1.64,-2.04
19449,6.00092564,11.7,8.36,-1.06
19450,6.001234187,7.5,-3.91,0.32
19451,6.001542734,12.44,1.7,-0.6
19452,6.00185128,11.64,0.4,2.39
19453,6.002159827,9.2,-14.43,2.59
19454,6.002468374,8.56,-16.18,3.45
19455,6.002776921,8.02,-21.27,3.56
19456,6.003085467,10.81,-11.32,1.29
19457,6.003394014,7.59,-11.35,0.75
19458,6.003702561,12.24,-11.84,-2.79
19459,6.004011108,12.62,10.4,-3.19
19460,6.004319654,2.87,7.64,-4.2
19461,6.004628201,11.38,14.89,-7.93
19462,6.004936748,9.31,26.64,-2.76
19463,6.005245295,2.13,12.7,-1.9
19464,6.005553841,12.16,26.01,-2.93
19465,6.005862388,7.56,21.21,2.87
19466,6.006170935,8.62,4.43,1.98
19467,6.006479482,15.61,18.11,3.56
19468,6.006788028,11.38,-2.79,5.78
19469,6.007096575,16.93,-12.65,2.59
19470,6.007405122,10.92,-5.78,5.69
19471,6.007713669,6.21,-23.88,3.05
19472,6.008022215,14.34,-9.77,-0.06
19473,6.008330762,7.24,-9.8,3.19
19474,6.008639309,10.26,-15.09,-1.75
19475,6.008947856,13.13,6.98,-1.47
19476,6.009256402,5.63,-3.31,0.57
19477,6.009564949,13.08,2.7,-3.68
19478,6.009873496,10.2,8.39,-0.4
19479,6.010182043,6.75,-5.06,-0.57
19480,6.010490589,13.94,8.39,-2.24
19481,6.010799136,8.51,-1.84,1.55
19482,6.011107683,9.94,-3.33,0.2
19483,6.01141623,13.65,2.47,2.16
19484,6.011724776,8.16,-22.16,5.29
19485,6.012033323,7.47,-16.3,2.56
19486,6.01234187,7.62,-16.73,1.52
19487,6.012650417,11.7,-19.14,1.03
19488,6.012958963,10.61,0.29,0.37
19489,6.01326751,7.79,-8.28,-3.68
19490,6.013576057,12.9,5.0,-6.7
19491,6.013884604,5.37,21.9,-3.28
19492,6.01419315,6.64,12.47,-5.03
19493,6.014501697,12.27,25.58,-4.48
19494,6.014810244,1.47,20.29,-0.09
19495,6.01511879,10.46,16.41,-0.92
19496,6.015427337,13.97,25.06,3.54
19497,6.015735884,5.2,3.62,4.05
19498,6.016044431,17.47,7.33,1.21
19499,6.016352977,15.38,1.29,6.7
19500,6.016661524,10.17,-21.87,4.51
19501,6.016970071,13.51,-6.81,1.93
19502,6.017278618,6.04,-17.42,3.51
19503,6.017587164,11.64,-18.77,0.0
19504,6.017895711,11.7,-0.49,1.47
19505,6.018204258,6.29,-12.53,-0.32
19506,6.018512805,13.8,2.36,-3.02
19507,6.018821351,8.97,5.81,0.92
19508,6.019129898,8.65,-3.36,-1.93
19509,6.019438445,12.1,8.88,-1.84
19510,6.019746992,7.76,-1.41,0.46
19511,6.020055538,12.04,2.85,-1.67
19512,6.020364085,9.86,1.15,1.58
19513,6.020672632,9.66,-9.46,1.61
19514,6.020981179,12.56,-2.01,1.81
19515,6.021289725,5.95,-25.84,5.58
19516,6.021598272,9.23,-21.44,2.64
19517,6.021906819,10.0,-5.0,0.37
19518,6.022215366,9.57,-20.84,-0.4
19519,6.022523912,13.19,0.29,-1.03
19520,6.022832459,6.01,8.1,-3.1
19521,6.023141006,9.43,4.6,-8.31
19522,6.023449553,10.0,23.8,-4.37
19523,6.023758099,3.59,15.23,-2.07
19524,6.024066646,11.41,22.13,-4.74
19525,6.024375193,6.24,25.67,0.37
19526,6.02468374,6.47,8.45,1.18
19527,6.024992286,15.55,20.75,2.76
19528,6.025300833,8.74,6.27,5.95
19529,6.02560938,16.24,-7.47,1.64
19530,6.025917927,15.75,0.11,5.32
19531,6.026226473,5.83,-21.5,5.86
19532,6.02653502,14.28,-13.59,0.17
19533,6.026843567,8.28,-9.77,3.1
19534,6.027152114,7.64,-21.35,0.34
19535,6.02746066,15.09,3.42,-1.38
19536,6.027769207,6.52,-2.99,0.95
19537,6.028077754,10.86,-3.65,-3.36
19538,6.028386301,11.7,11.29,-1.24
19539,6.028694847,6.61,-3.94,0.03
19540,6.029003394,13.05,6.41,-2.7
19541,6.029311941,9.83,3.05,0.2
19542,6.029620488,8.51,-5.72,0.0
19543,6.029929034,12.24,6.18,0.72
19544,6.030237581,10.55,-12.24,3.62
19545,6.030546128,9.86,-10.52,3.45
19546,6.030854674,7.47,-15.72,3.31
19547,6.031163221,9.31,-31.64,1.67
19548,6.031471768,10.35,-1.32,1.61
19549,6.031780315,8.91,-7.39,-0.95
19550,6.032088861,11.93,-11.67,-5.14
19551,6.032397408,7.53,20.41,-3.28
19552,6.032705955,7.47,10.38,-5.86
19553,6.033014502,10.66,14.83,-6.32
19554,6.033323048,4.05,28.77,-1.12
19555,6.033631595,8.1,18.22,-2.59
19556,6.033940142,10.4,22.93,0.63
19557,6.034248689,6.9,13.65,3.94
19558,6.034557235,14.66,10.63,1.7
19559,6.034865782,13.51,9.8,5.43
19560,6.035174329,13.16,-12.24,4.57
19561,6.035482876,15.58,-7.62,3.42
19562,6.035791422,6.84,-15.26,5.0
19563,6.036099969,10.86,-21.56,0.03
19564,6.036408516,11.58,-5.32,1.81
19565,6.036717063,6.24,-14.74,1.52
19566,6.037025609,13.8,-2.44,-3.39
19567,6.037334156,9.43,4.4,0.69
19568,6.037642703,7.73,-5.89,-1.18
19569,6.03795125,13.45,9.8,-2.79
19570,6.038259796,7.36,0.34,0.86
19571,6.038568343,10.43,1.29,-2.04
19572,6.03887689,11.58,5.66,-0.06
19573,6.039185437,7.56,-9.37,1.81
19574,6.039493983,13.39,4.45,0.11
19575,6.03980253,10.17,-15.35,4.57
19576,6.040111077,6.67,-26.41,4.51
19577,6.040419624,9.14,-4.11,1.29
19578,6.04072817,9.66,-24.83,0.6
19579,6.041036717,12.27,-11.5,0.34
19580,6.041345264,8.16,8.85,-1.09
19581,6.041653811,9.14,-4.28,-6.73
19582,6.041962357,10.86,16.15,-5.46
19583,6.042270904,4.22,17.45,-2.7
19584,6.042579451,10.63,17.07,-5.86
19585,6.042887998,7.93,29.46,-1.72
19586,6.043196544,2.96,11.18,0.09
19587,6.043505091,14.49,19.92,0.6
19588,6.043813638,9.57,16.99,5.52
19589,6.044122185,10.69,-3.13,1.93
19590,6.044430731,18.71,7.1,3.71
19591,6.044739278,10.23,-12.82,7.33
19592,6.045047825,12.53,-19.03,1.84
19593,6.045356371,9.74,-8.51,2.96
19594,6.045664918,6.32,-21.9,1.87
19595,6.045973465,14.69,-4.45,-0.6
19596,6.046282012,8.31,-3.59,1.32
19597,6.046590558,9.14,-8.88,-3.05
19598,6.046899105,12.44,9.34,-1.58
19599,6.047207652,6.96,-0.55,0.26
19600,6.047516199,12.24,3.59,-3.16
19601,6.047824745,9.92,5.6,-0.17
19602,6.048133292,7.93,-3.91,-0.52
19603,6.048441839,12.88,4.66,-0.34
19604,6.048750386,10.2,-4.34,2.67
19605,6.049058932,10.32,-5.86,1.61
19606,6.049367479,8.31,-15.95,4.4
19607,6.049676026,9.02,-25.72,3.94
19608,6.049984573,10.72,-4.11,0.95
19609,6.050293119,6.24,-18.68,0.78
19610,6.050601666,13.54,-14.05,-2.13
19611,6.050910213,10.95,16.32,-2.3
19612,6.05121876,3.71,0.98,-5.6
19613,6.051527306,12.3,13.28,-7.73
19614,6.051835853,6.73,26.67,-1.9
19615,6.0521444,5.46,13.59,-3.36
19616,6.052452947,11.12,27.27,-2.44
19617,6.052761493,4.71,16.53,2.39
19618,6.05307004,12.5,10.49,1.41
19619,6.053378587,13.51,19.4,5.14
19620,6.053687134,10.43,-5.32,4.05
19621,6.05399568,18.97,-3.65,2.41
19622,6.054304227,9.63,-8.54,7.27
19623,6.054612774,8.82,-24.75,1.9
19624,6.054921321,13.42,-5.98,0.66
19625,6.055229867,5.63,-15.09,3.31
19626,6.055538414,12.85,-11.09,-1.9
19627,6.055846961,11.29,5.26,0.0
19628,6.056155508,5.92,-8.42,-0.46
19629,6.056464054,13.88,6.35,-3.28
19630,6.056772601,8.91,5.26,0.55
19631,6.057081148,8.22,-3.74,-1.49
19632,6.057389695,12.39,8.05,-1.58
19633,6.057698241,7.76,-4.89,1.15
19634,6.058006788,11.67,1.09,-0.14
19635,6.058315335,13.62,-0.11,2.67
19636,6.058623882,8.88,-20.18,3.94
19637,6.058932428,6.32,-15.81,2.79
19638,6.059240975,7.76,-20.81,2.47
19639,6.059549522,13.11,-8.71,1.18
19640,6.059858069,8.54,-1.55,0.37
19641,6.060166615,9.0,-14.0,-3.94
19642,6.060475162,14.03,11.61,-4.91
19643,6.060783709,3.85,15.98,-3.42
19644,6.061092255,7.96,12.01,-6.9
19645,6.061400802,11.47,28.77,-3.48
19646,6.061709349,1.64,14.54,-0.8
19647,6.062017896,11.44,20.75,-1.75
19648,6.062326442,11.32,22.59,3.65
19649,6.062634989,6.52,0.95,2.56
19650,6.062943536,16.64,14.2,2.64
19651,6.063252083,13.71,-2.7,6.9
19652,6.063560629,13.71,-19.43,3.1
19653,6.063869176,11.06,-5.2,3.88
19654,6.064177723,5.6,-21.87,3.22
19655,6.06448627,14.28,-12.85,-0.17
19656,6.064794816,8.82,-4.22,2.5
19657,6.065103363,8.19,-14.0,-1.78
19658,6.06541191,14.14,6.18,-2.3
19659,6.065720457,6.67,1.06,0.98
19660,6.066029003,11.41,0.57,-3.45
19661,6.06633755,10.78,8.16,-1.03
19662,6.066646097,6.84,-3.68,-0.03
19663,6.066954644,13.97,6.67,-1.93
19664,6.06726319,8.88,-2.01,1.9
19665,6.067571737,9.8,-5.29,0.78
19666,6.067880284,12.73,-0.34,2.56
19667,6.068188831,6.96,-25.38,5.69
19668,6.068497377,9.43,-15.4,2.01
19669,6.068805924,7.79,-13.65,1.01
19670,6.069114471,10.81,-20.26,0.14
19671,6.069423018,12.79,5.26,-0.55
19672,6.069731564,5.2,-3.85,-3.54
19673,6.070040111,11.67,5.55,-7.9
19674,6.070348658,8.45,27.25,-3.45
19675,6.070657205,4.17,10.61,-3.36
19676,6.070965751,12.36,25.03,-4.51
19677,6.071274298,3.54,24.77,0.57
19678,6.071582845,8.45,10.38,0.14
19679,6.071891392,15.72,24.37,3.62
19680,6.072199938,6.73,4.43,5.06
19681,6.072508485,17.47,-1.18,1.12
19682,6.072817032,15.78,0.66,6.58
19683,6.073125579,7.3,-22.96,4.91
19684,6.073434125,14.0,-8.85,0.57
19685,6.073742672,6.98,-14.2,3.59
19686,6.074051219,10.0,-20.66,-0.14
19687,6.074359766,13.28,3.33,-0.14
19688,6.074668312,5.95,-8.94,0.4
19689,6.074976859,13.02,0.37,-3.16
19690,6.075285406,9.97,9.51,0.03
19691,6.075593952,7.41,-5.92,-1.06
19692,6.075902499,12.85,8.31,-2.01
19693,6.076211046,8.31,0.69,0.72
19694,6.076519593,10.66,-2.01,-0.95
19695,6.076828139,10.95,3.82,1.32
19696,6.077136686,9.34,-13.34,2.79
19697,6.077445233,11.32,-6.32,2.62
19698,6.07775378,6.9,-19.63,4.43
19699,6.078062326,9.69,-27.48,2.07
19700,6.078370873,10.23,-2.18,0.78
19701,6.07867942,9.51,-12.53,-1.09
19702,6.078987967,12.96,-5.69,-3.05
