,Time,A1,A2,A3
24315,7.502314101,9.94,3.31,-0.92
24316,7.502622647,10.78,5.92,-1.06
24317,7.502931194,10.35,5.35,-0.95
24318,7.503239741,10.15,3.25,-0.92
24319,7.503548288,10.98,2.36,-0.29
24320,7.503856834,9.69,-0.83,0.6
24321,7.504165381,10.55,-3.62,0.52
24322,7.504473928,10.92,-5.72,1.81
24323,7.504782475,7.36,-15.06,3.88
24324,7.505091021,8.54,-21.96,2.87
24325,7.505399568,10.03,-14.97,1.26
24326,7.505708115,9.05,-10.0,0.8
24327,7.506016662,10.92,-9.28,-0.86
24328,7.506325208,10.29,1.7,-3.02
24329,7.506633755,8.36,11.52,-4.25
24330,7.506942302,8.33,12.36,-4.51
24331,7.507250849,7.9,17.16,-3.68
24332,7.507559395,7.44,21.73,-2.56
24333,7.507867942,7.64,17.59,-1.52
24334,7.508176489,9.69,15.0,0.55
24335,7.508485035,10.75,13.54,2.64
24336,7.508793582,11.87,5.4,2.87
24337,7.509102129,14.6,-1.9,3.16
24338,7.509410676,12.73,-7.21,4.2
24339,7.509719222,9.69,-13.34,3.51
24340,7.510027769,10.12,-14.37,2.16
24341,7.510336316,10.2,-12.19,1.75
24342,7.510644863,10.03,-9.51,1.26
24343,7.510953409,10.52,-4.74,0.11
24344,7.511261956,10.75,0.0,-0.57
24345,7.511570503,10.2,2.56,-0.52
24346,7.51187905,10.23,4.37,-0.83
24347,7.512187596,10.75,6.01,-0.86
24348,7.512496143,10.0,3.45,-0.52
24349,7.51280469,10.35,1.81,-0.6
24350,7.513113237,10.55,1.38,0.23
24351,7.513421783,9.57,-4.51,0.8
24352,7.51373033,10.63,-4.68,0.92
24353,7.514038877,9.74,-9.46,3.02
24354,7.514347424,7.39,-24.29,3.65
24355,7.51465597,8.79,-18.37,1.29
24356,7.514964517,10.55,-7.93,0.6
24357,7.515273064,10.09,-11.98,0.55
24358,7.515581611,10.12,-2.5,-1.84
24359,7.515890157,10.17,11.29,-4.11
24360,7.516198704,8.28,11.84,-4.11
24361,7.516507251,7.67,15.52,-3.74
24362,7.516815798,8.25,21.18,-3.45
24363,7.517124344,7.01,18.02,-2.01
24364,7.517432891,8.42,14.74,-0.52
24365,7.517741438,10.66,14.6,1.18
24366,7.518049985,11.06,7.33,2.93
24367,7.518358531,13.54,-1.12,3.25
24368,7.518667078,13.39,-4.48,3.65
24369,7.518975625,10.35,-11.67,3.85
24370,7.519284172,9.92,-15.35,2.82
24371,7.519592718,9.77,-12.04,2.18
24372,7.519901265,10.26,-10.75,1.47
24373,7.520209812,10.86,-6.61,0.49
24374,7.520518359,10.2,-1.09,-0.14
24375,7.520826905,10.46,1.41,-0.83
24376,7.521135452,10.29,4.66,-0.98
24377,7.521443999,10.38,5.83,-0.98
24378,7.521752546,10.49,4.6,-1.09
24379,7.522061092,10.2,3.45,-0.72
24380,7.522369639,10.69,1.7,-0.09
24381,7.522678186,9.74,-1.75,0.46
24382,7.522986732,10.78,-4.22,0.6
24383,7.523295279,11.04,-6.29,2.16
24384,7.523603826,7.07,-16.64,3.85
24385,7.523912373,8.39,-21.9,2.56
24386,7.524220919,10.4,-12.01,1.26
24387,7.524529466,9.0,-9.31,0.83
24388,7.524838013,10.75,-9.48,-1.29
24389,7.52514656,10.26,3.39,-3.33
24390,7.525455106,8.31,11.52,-4.25
24391,7.525763653,8.54,11.93,-4.37
24392,7.5260722,7.56,18.22,-3.48
24393,7.526380747,7.33,21.27,-2.59
24394,7.526689293,8.28,16.12,-1.29
24395,7.52699784,9.6,14.92,0.95
24396,7.527306387,10.86,13.39,2.62
24397,7.527614934,12.21,3.76,2.93
24398,7.52792348,14.43,-2.24,3.36
24399,7.528232027,12.59,-6.27,4.22
24400,7.528540574,9.54,-14.69,3.36
24401,7.528849121,10.23,-14.34,1.84
24402,7.529157667,10.06,-10.17,1.84
24403,7.529466214,9.92,-10.4,1.24
24404,7.529774761,10.92,-4.17,-0.23
24405,7.530083308,10.4,1.61,-0.46
24406,7.530391854,10.2,1.55,-0.43
24407,7.530700401,10.61,4.83,-0.86
24408,7.531008948,10.17,5.69,-0.78
24409,7.531317495,10.0,2.47,-0.72
24410,7.531626041,10.55,2.53,-0.49
24411,7.531934588,10.29,0.37,0.52
24412,7.532243135,9.83,-4.48,0.6
24413,7.532551682,10.43,-5.09,1.01
24414,7.532860228,9.54,-11.27,3.48
24415,7.533168775,7.96,-21.99,3.54
24416,7.533477322,8.74,-17.91,1.06
24417,7.533785869,10.26,-9.86,0.78
24418,7.534094415,10.43,-9.8,0.43
24419,7.534402962,10.09,-1.24,-2.33
24420,7.534711509,9.71,10.58,-4.2
24421,7.535020056,8.31,12.67,-4.22
24422,7.535328602,7.93,16.04,-3.88
24423,7.535637149,7.82,20.78,-3.22
24424,7.535945696,6.93,17.96,-2.04
24425,7.536254243,9.0,14.86,-0.43
24426,7.536562789,10.55,13.51,1.72
24427,7.536871336,11.32,6.84,2.96
24428,7.537179883,14.05,-0.57,3.22
24429,7.53748843,12.88,-6.27,3.88
24430,7.537796976,10.2,-12.5,3.76
24431,7.538105523,9.92,-14.4,2.73
24432,7.53841407,9.63,-12.42,2.01
24433,7.538722616,10.61,-10.29,1.29
24434,7.539031163,10.86,-6.32,0.46
24435,7.53933971,10.2,-0.98,-0.4
24436,7.539648257,10.35,2.36,-0.83
24437,7.539956803,10.09,3.91,-0.83
24438,7.54026535,10.66,6.04,-0.98
24439,7.540573897,10.32,5.03,-0.95
24440,7.540882444,10.29,2.93,-0.8
24441,7.54119099,10.92,2.41,-0.06
24442,7.541499537,9.23,-2.62,0.66
24443,7.541808084,10.95,-4.34,0.52
24444,7.542116631,10.95,-6.12,2.33
24445,7.542425177,6.61,-19.37,3.94
24446,7.542733724,8.88,-21.38,2.21
24447,7.543042271,10.43,-11.01,1.09
24448,7.543350818,8.79,-11.12,0.72
24449,7.543659364,10.89,-7.73,-1.41
24450,7.543967911,10.32,5.86,-3.42
24451,7.544276458,8.13,11.73,-4.25
24452,7.544585005,8.16,13.28,-4.25
24453,7.544893551,7.73,19.43,-3.51
24454,7.545202098,7.33,20.87,-2.36
24455,7.545510645,8.05,16.01,-1.01
24456,7.545819192,10.17,15.15,0.95
24457,7.546127738,11.06,11.87,2.79
24458,7.546436285,12.42,2.36,2.99
24459,7.546744832,14.51,-2.76,3.33
24460,7.547053379,11.84,-8.79,4.25
24461,7.547361925,9.51,-15.32,3.16
24462,7.547670472,10.49,-12.9,1.87
24463,7.547979019,9.8,-11.27,1.81
24464,7.548287566,10.09,-9.48,0.92
24465,7.548596112,11.12,-2.18,-0.2
24466,7.548904659,10.17,0.75,-0.37
24467,7.549213206,10.09,2.5,-0.55
24468,7.549521753,10.75,6.09,-0.89
24469,7.549830299,10.32,5.0,-0.66
24470,7.550138846,10.06,2.7,-0.55
24471,7.550447393,10.55,2.44,-0.46
24472,7.55075594,10.12,-0.29,0.43
24473,7.551064486,9.83,-4.94,0.63
24474,7.551373033,10.46,-6.5,1.29
24475,7.55168158,9.25,-12.16,3.56
24476,7.551990127,7.73,-22.04,3.1
24477,7.552298673,8.71,-18.16,0.83
24478,7.55260722,10.58,-9.0,0.8
24479,7.552915767,10.75,-8.25,0.09
24480,7.553224313,9.63,-0.49,-2.64
24481,7.55353286,9.46,11.38,-4.22
24482,7.553841407,8.74,13.34,-4.05
24483,7.554149954,7.59,16.15,-3.68
24484,7.5544585,7.59,21.53,-3.16
24485,7.554767047,7.56,18.11,-1.78
24486,7.555075594,8.94,13.8,0.0
24487,7.555384141,10.49,13.39,1.78
24488,7.555692687,11.78,6.32,2.96
24489,7.556001234,13.97,-2.41,3.25
24490,7.556309781,12.73,-6.9,3.76
24491,7.556618328,10.06,-12.82,3.74
24492,7.556926874,9.92,-14.74,2.64
24493,7.557235421,9.83,-11.73,1.93
24494,7.557543968,10.15,-9.97,1.35
24495,7.557852515,10.89,-5.63,0.34
24496,7.558161061,10.55,-0.2,-0.43
24497,7.558469608,10.06,1.95,-0.78
24498,7.558778155,10.29,4.54,-1.01
24499,7.559086702,10.75,6.47,-0.98
24500,7.559395248,10.06,4.14,-0.86
24501,7.559703795,10.46,2.7,-0.75
24502,7.560012342,10.78,2.21,0.06
24503,7.560320889,9.34,-3.05,0.6
24504,7.560629435,11.06,-4.8,0.72
24505,7.560937982,10.38,-7.07,2.67
24506,7.561246529,6.81,-19.8,3.68
24507,7.561555076,9.25,-21.12,2.04
24508,7.561863622,10.26,-10.86,1.21
24509,7.562172169,8.82,-10.72,0.32
24510,7.562480716,10.89,-6.27,-1.9
24511,7.562789263,10.2,7.62,-3.56
24512,7.563097809,7.87,12.24,-4.34
24513,7.563406356,8.16,13.57,-4.22
24514,7.563714903,7.9,19.95,-3.25
24515,7.56402345,7.1,20.32,-2.21
24516,7.564331996,8.54,15.49,-0.83
24517,7.564640543,10.46,14.77,1.41
24518,7.56494909,10.98,10.84,2.87
24519,7.565257637,12.79,1.93,2.82
24520,7.565566183,14.05,-3.59,3.65
24521,7.56587473,11.58,-9.94,4.28
24522,7.566183277,9.6,-15.23,2.85
24523,7.566491824,10.06,-13.05,1.84
24524,7.56680037,10.4,-10.46,1.72
24525,7.567108917,10.23,-8.59,0.8
24526,7.567417464,10.49,-2.76,-0.32
24527,7.56772601,10.58,2.07,-0.55
24528,7.568034557,10.12,3.36,-0.49
24529,7.568343104,10.66,5.23,-0.86
24530,7.568651651,10.61,5.32,-0.66
24531,7.568960197,9.74,2.56,-0.55
24532,7.569268744,10.46,1.55,-0.4
24533,7.569577291,10.09,-1.01,0.63
24534,7.569885838,10.0,-4.48,0.63
24535,7.570194384,10.89,-6.81,1.44
24536,7.570502931,8.65,-14.89,3.79
24537,7.570811478,7.53,-21.33,2.87
24538,7.571120025,9.17,-16.73,0.69
24539,7.571428571,10.4,-9.94,0.83
24540,7.571737118,10.92,-6.06,-0.17
24541,7.572045665,9.89,1.18,-3.02
24542,7.572354212,9.08,11.01,-4.25
24543,7.572662758,8.54,14.54,-3.91
24544,7.572971305,7.59,16.73,-3.76
24545,7.573279852,7.44,21.04,-2.99
24546,7.573588399,7.76,17.7,-1.44
24547,7.573896945,9.43,13.68,0.09
24548,7.574205492,10.43,12.56,2.04
24549,7.574514039,11.96,4.8,3.1
24550,7.574822586,14.34,-2.39,3.25
24551,7.575131132,12.19,-7.36,3.88
24552,7.575439679,9.92,-13.88,3.48
24553,7.575748226,10.0,-14.37,2.47
24554,7.576056773,9.63,-12.07,1.9
24555,7.576365319,10.58,-9.89,1.12
24556,7.576673866,10.75,-4.43,0.34
24557,7.576982413,10.38,0.2,-0.55
24558,7.57729096,10.43,2.85,-0.89
24559,7.577599506,10.12,4.66,-0.78
24560,7.577908053,10.69,5.83,-1.03
24561,7.5782166,10.12,4.74,-0.98
24562,7.578525147,10.46,2.36,-0.6
24563,7.578833693,10.86,1.26,0.11
24564,7.57914224,9.37,-2.79,0.52
24565,7.579450787,10.98,-5.12,0.89
24566,7.579759334,9.92,-8.45,3.02
24567,7.58006788,7.01,-20.49,3.68
24568,7.580376427,9.63,-20.0,1.81
24569,7.580684974,9.89,-9.77,1.12
24570,7.580993521,9.0,-10.69,0.09
24571,7.581302067,10.95,-5.26,-2.13
24572,7.581610614,9.83,8.31,-3.71
24573,7.581919161,8.05,11.58,-4.45
24574,7.582227708,8.22,13.94,-4.02
24575,7.582536254,7.73,20.61,-3.13
24576,7.582844801,7.24,19.92,-2.3
24577,7.583153348,8.62,15.29,-0.46
24578,7.583461894,10.43,14.77,1.78
24579,7.583770441,11.18,10.12,2.82
24580,7.584078988,13.22,1.18,2.93
24581,7.584387535,14.11,-3.68,3.82
24582,7.584696081,11.18,-10.43,4.14
24583,7.585004628,9.66,-15.81,2.62
24584,7.585313175,10.23,-12.5,1.7
24585,7.585621722,10.09,-10.2,1.67
24586,7.585930268,10.23,-8.33,0.66
24587,7.586238815,10.49,-1.78,-0.4
24588,7.586547362,10.29,1.7,-0.46
24589,7.586855909,10.35,2.76,-0.55
24590,7.587164455,10.72,5.63,-0.78
24591,7.587473002,10.38,5.0,-0.69
24592,7.587781549,10.09,2.62,-0.72
24593,7.588090096,10.55,1.75,-0.14
24594,7.588398642,9.83,-1.72,0.75
24595,7.588707189,10.29,-3.91,0.55
24596,7.589015736,10.84,-7.27,1.78
24597,7.589324283,8.16,-17.39,3.94
24598,7.589632829,7.87,-20.26,2.59
24599,7.589941376,9.51,-14.69,0.55
24600,7.590249923,9.92,-11.18,0.75
24601,7.59055847,10.95,-5.4,-0.46
24602,7.590867016,10.12,3.51,-3.25
24603,7.591175563,8.59,10.78,-4.37
24604,7.59148411,8.59,14.77,-4.05
24605,7.591792657,7.82,17.76,-3.65
24606,7.592101203,7.04,20.15,-2.73
24607,7.59240975,8.05,17.33,-1.35
24608,7.592718297,9.71,14.2,0.37
24609,7.593026844,10.4,11.44,2.36
24610,7.59333539,12.44,3.85,3.1
24611,7.593643937,14.26,-2.73,3.42
24612,7.593952484,11.73,-8.62,3.91
24613,7.594261031,9.71,-14.37,3.31
24614,7.594569577,9.86,-13.94,2.39
24615,7.594878124,9.89,-11.52,1.75
24616,7.595186671,10.63,-9.2,0.98
24617,7.595495218,10.66,-3.94,0.14
24618,7.595803764,10.35,0.8,-0.66
24619,7.596112311,10.23,2.9,-0.86
24620,7.596420858,10.35,4.68,-0.83
24621,7.596729405,10.69,6.04,-1.01
24622,7.597037951,10.09,4.14,-0.92
24623,7.597346498,10.61,2.33,-0.55
24624,7.597655045,10.46,0.98,0.37
24625,7.597963591,9.57,-3.85,0.55
24626,7.598272138,10.78,-5.35,0.92
24627,7.598580685,9.2,-9.48,3.33
24628,7.598889232,7.79,-21.21,3.56
24629,7.599197778,9.77,-19.28,1.52
24630,7.599506325,9.4,-9.8,0.95
24631,7.599814872,9.77,-10.12,-0.14
24632,7.600123419,10.89,-3.31,-2.3
24633,7.600431965,9.11,9.71,-3.82
24634,7.600740512,8.16,12.59,-4.57
24635,7.601049059,8.31,14.94,-3.94
24636,7.601357606,7.44,20.61,-2.85
24637,7.601666152,7.36,19.28,-2.01
24638,7.601974699,9.05,15.06,-0.32
24639,7.602283246,10.29,14.14,1.93
24640,7.602591793,11.58,8.85,2.87
24641,7.602900339,14.03,-0.14,3.02
24642,7.603208886,13.34,-5.2,3.88
24643,7.603517433,10.52,-11.27,3.94
24644,7.60382598,9.86,-15.78,2.47
24645,7.604134526,10.09,-12.3,1.78
24646,7.604443073,10.26,-9.63,1.61
24647,7.60475162,10.43,-7.41,0.46
24648,7.605060167,10.55,-0.78,-0.49
24649,7.605368713,10.38,2.1,-0.46
24650,7.60567726,10.15,3.08,-0.6
24651,7.605985807,10.72,6.52,-0.83
24652,7.606294354,10.26,4.28,-0.69
24653,7.6066029,10.06,2.07,-0.66
24654,7.606911447,10.61,2.41,-0.06
24655,7.607219994,9.6,-3.31,0.75
24656,7.607528541,10.72,-4.14,0.63
24657,7.607837087,10.92,-6.75,2.07
24658,7.608145634,7.41,-20.64,3.91
24659,7.608454181,8.02,-20.26,2.27
24660,7.608762728,9.94,-12.19,0.49
24661,7.609071274,9.66,-12.27,0.72
24662,7.609379821,10.86,-4.43,-0.83
24663,7.609688368,10.38,6.09,-3.54
24664,7.609996915,8.39,10.69,-4.31
24665,7.610305461,8.28,15.35,-3.91
24666,7.610614008,7.87,18.85,-3.56
24667,7.610922555,6.96,19.54,-2.59
24668,7.611231102,8.19,17.01,-1.06
24669,7.611539648,10.09,14.34,0.66
24670,7.611848195,10.46,10.12,2.44
24671,7.612156742,12.65,2.47,3.16
24672,7.612465288,14.26,-3.05,3.45
24673,7.612773835,11.32,-9.31,3.79
24674,7.613082382,9.66,-14.71,3.25
24675,7.613390929,10.12,-13.71,2.36
24676,7.613699475,9.86,-11.73,1.58
24677,7.614008022,10.49,-8.48,0.86
24678,7.614316569,10.78,-3.13,0.11
24679,7.614625116,10.43,0.57,-0.72
24680,7.614933662,10.29,3.56,-0.86
24681,7.615242209,10.46,5.43,-0.8
24682,7.615550756,10.49,5.52,-1.01
24683,7.615859303,10.12,4.22,-0.92
24684,7.616167849,10.75,2.41,-0.46
24685,7.616476396,10.2,-0.09,0.4
24686,7.616784943,9.92,-3.76,0.46
24687,7.61709349,10.69,-5.75,1.21
24688,7.617402036,8.48,-12.19,3.56
24689,7.617710583,8.31,-20.84,3.28
24690,7.61801913,9.92,-16.7,1.38
24691,7.618327677,9.2,-10.75,0.95
24692,7.618636223,10.35,-10.38,-0.4
24693,7.61894477,10.58,-0.57,-2.56
24694,7.619253317,8.68,10.17,-4.02
24695,7.619561864,8.45,11.9,-4.57
24696,7.61987041,8.22,16.3,-3.79
24697,7.620178957,7.47,21.21,-2.76
24698,7.620487504,7.5,18.39,-1.81
24699,7.620796051,9.14,15.38,0.06
24700,7.621104597,10.52,14.23,2.18
24701,7.621413144,11.61,7.19,2.9
24702,7.621721691,14.17,-0.78,3.1
24703,7.622030238,13.34,-5.46,4.08
24704,7.622338784,10.12,-12.47,3.82
24705,7.622647331,9.83,-15.46,2.27
24706,7.622955878,10.12,-11.73,1.78
24707,7.623264425,10.17,-9.8,1.41
24708,7.623572971,10.63,-6.73,0.26
24709,7.623881518,10.43,-0.4,-0.43
24710,7.624190065,10.17,2.33,-0.49
24711,7.624498612,10.4,3.45,-0.66
24712,7.624807158,10.69,6.06,-0.78
24713,7.625115705,10.06,4.2,-0.66
24714,7.625424252,10.35,2.13,-0.6
24715,7.625732799,10.58,1.64,0.11
24716,7.626041345,9.31,-3.94,0.72
24717,7.626349892,10.86,-3.82,0.72
24718,7.626658439,10.81,-7.1,2.47
24719,7.626966986,7.16,-22.88,3.82
24720,7.627275532,8.25,-20.06,1.87
24721,7.627584079,10.29,-9.4,0.55
24722,7.627892626,9.54,-12.5,0.72
24723,7.628201172,10.66,-4.48,-1.26
24724,7.628509719,10.52,8.71,-3.82
24725,7.628818266,8.16,11.01,-4.25
24726,7.629126813,8.08,15.35,-3.88
24727,7.629435359,8.05,20.35,-3.51
24728,7.629743906,6.87,18.57,-2.3
24729,7.630052453,8.42,15.69,-0.86
24730,7.630361,10.38,14.71,0.98
24731,7.630669546,10.63,9.08,2.76
24732,7.630978093,13.05,0.95,3.1
24733,7.63128664,14.0,-3.16,3.48
24734,7.631595187,11.04,-9.86,3.94
24735,7.631903733,9.66,-15.61,3.1
24736,7.63221228,9.86,-13.36,2.13
24737,7.632520827,10.15,-10.86,1.47
24738,7.632829374,10.78,-8.13,0.8
24739,7.63313792,10.55,-2.73,-0.03
24740,7.633446467,10.2,1.29,-0.86
24741,7.633755014,10.2,3.94,-0.89
24742,7.634063561,10.61,5.52,-0.83
24743,7.634372107,10.61,5.4,-0.98
24744,7.634680654,10.2,3.82,-0.89
24745,7.634989201,10.66,2.18,-0.32
24746,7.635297748,9.94,-0.43,0.6
24747,7.635606294,10.32,-4.02,0.55
24748,7.635914841,10.66,-6.04,1.49
24749,7.636223388,7.87,-13.57,3.74
24750,7.636531935,8.62,-21.35,3.05
24751,7.636840481,10.0,-15.49,1.29
24752,7.637149028,9.02,-9.69,0.83
24753,7.637457575,10.66,-9.17,-0.75
24754,7.637766122,10.2,0.66,-2.82
24755,7.638074668,8.48,10.49,-4.17
24756,7.638383215,8.74,11.93,-4.51
24757,7.638691762,7.85,16.32,-3.65
24758,7.639000309,7.53,20.87,-2.76
24759,7.639308855,7.93,17.33,-1.61
24760,7.639617402,9.14,14.8,0.49
24761,7.639925949,10.69,14.03,2.33
24762,7.640234496,11.84,6.12,2.96
24763,7.640543042,14.2,-1.21,3.31
24764,7.640851589,13.08,-5.83,4.11
24765,7.641160136,9.74,-13.16,3.65
24766,7.641468683,10.12,-14.43,2.13
24767,7.641777229,10.38,-11.12,1.72
24768,7.642085776,9.92,-9.94,1.35
24769,7.642394323,10.66,-5.29,0.03
24770,7.642702869,10.43,0.26,-0.49
24771,7.643011416,10.03,1.81,-0.49
24772,7.643319963,10.55,3.85,-0.75
24773,7.64362851,10.52,5.78,-0.75
24774,7.643937056,9.92,3.02,-0.69
24775,7.644245603,10.43,2.01,-0.63
24776,7.64455415,10.46,1.58,0.29
24777,7.644862697,9.48,-4.71,0.75
24778,7.645171243,10.81,-4.08,0.8
24779,7.64547979,10.38,-7.62,2.79
24780,7.645788337,7.44,-23.6,3.85
24781,7.646096884,8.51,-18.91,1.64
24782,7.64640543,10.38,-7.87,0.52
24783,7.646713977,9.69,-12.44,0.63
24784,7.647022524,10.4,-3.68,-1.58
24785,7.647331071,10.49,10.35,-4.05
24786,7.647639617,7.96,10.95,-4.25
24787,7.647948164,7.82,15.2,-3.85
24788,7.648256711,8.22,20.84,-3.48
24789,7.648565258,6.75,17.7,-2.27
24790,7.648873804,8.62,15.2,-0.66
24791,7.649182351,10.52,14.6,1.24
24792,7.649490898,10.72,7.73,2.82
24793,7.649799445,13.59,0.4,3.31
24794,7.650107991,13.57,-3.88,3.71
24795,7.650416538,10.61,-11.12,3.85
24796,7.650725085,10.03,-14.94,3.1
24797,7.651033632,9.86,-12.53,2.13
24798,7.651342178,10.09,-10.63,1.32
24799,7.651650725,10.78,-7.36,0.72
24800,7.651959272,10.58,-1.93,-0.2
24801,7.652267819,10.2,1.7,-0.92
24802,7.652576365,10.12,3.62,-0.89
24803,7.652884912,10.78,5.75,-0.98
24804,7.653193459,10.35,5.4,-0.95
24805,7.653502006,10.09,2.59,-0.83
24806,7.653810552,10.84,2.1,-0.32
24807,7.654119099,9.71,-0.78,0.63
24808,7.654427646,10.66,-4.54,0.57
24809,7.654736193,10.81,-5.69,1.78
24810,7.655044739,7.21,-15.52,3.82
24811,7.655353286,8.59,-22.04,2.76
24812,7.655661833,10.2,-13.19,1.18
24813,7.65597038,9.11,-10.2,0.8
24814,7.656278926,10.86,-10.0,-0.95
24815,7.656587473,10.15,2.82,-3.16
24816,7.65689602,8.28,11.81,-4.28
24817,7.657204566,8.48,12.16,-4.4
24818,7.657513113,7.76,17.76,-3.62
24819,7.65782166,7.41,21.84,-2.56
24820,7.658130207,8.02,16.99,-1.41
24821,7.658438753,9.46,15.06,0.55
24822,7.6587473,10.75,13.65,2.59
24823,7.659055847,12.3,4.2,2.99
24824,7.659364394,14.34,-2.16,3.25
24825,7.65967294,12.33,-6.84,4.14
24826,7.659981487,9.83,-14.57,3.45
24827,7.660290034,10.23,-14.34,2.16
24828,7.660598581,9.97,-11.5,1.75
24829,7.660907127,10.12,-9.8,1.12
24830,7.661215674,10.84,-3.74,0.11
24831,7.661524221,10.4,0.03,-0.43
24832,7.661832768,10.03,2.24,-0.66
24833,7.662141314,10.52,5.49,-0.83
24834,7.662449861,10.69,5.43,-0.75
24835,7.662758408,9.94,3.13,-0.63
24836,7.663066955,10.43,2.73,-0.63
24837,7.663375501,10.49,1.18,0.26
24838,7.663684048,9.51,-5.03,0.78
24839,7.663992595,10.55,-5.58,1.01
24840,7.664301142,9.83,-9.54,3.1
24841,7.664609688,7.53,-23.62,3.62
24842,7.664918235,8.74,-19.14,1.38
24843,7.665226782,10.49,-7.87,0.75
24844,7.665535329,10.2,-11.12,0.37
24845,7.665843875,10.06,-2.82,-2.13
24846,7.666152422,9.97,11.5,-4.08
24847,7.666460969,8.36,12.36,-4.22
24848,7.666769516,7.67,15.63,-3.91
24849,7.667078062,7.93,21.53,-3.33
24850,7.667386609,7.24,18.08,-1.98
24851,7.667695156,8.65,14.57,-0.34
24852,7.668003703,10.38,14.37,1.41
24853,7.668312249,11.29,7.19,2.87
24854,7.668620796,13.85,-1.21,3.36
24855,7.668929343,13.19,-5.12,3.74
24856,7.66923789,10.38,-11.55,3.71
24857,7.669546436,9.86,-15.06,2.85
24858,7.669854983,9.63,-12.59,2.04
24859,7.67016353,10.32,-10.78,1.26
24860,7.670472077,10.98,-6.61,0.52
24861,7.670780623,10.38,-0.83,-0.23
24862,7.67108917,10.26,1.72,-0.86
24863,7.671397717,10.29,4.02,-0.89
24864,7.671706264,10.66,6.38,-0.92
24865,7.67201481,10.23,4.86,-0.98
24866,7.672323357,10.26,2.79,-0.8
24867,7.672631904,10.86,2.33,-0.17
24868,7.67294045,9.51,-2.01,0.55
24869,7.673248997,10.81,-4.34,0.63
24870,7.673557544,10.86,-6.5,2.13
24871,7.673866091,6.87,-18.14,3.76
24872,7.674174637,8.62,-20.78,2.47
24873,7.674483184,10.49,-12.16,1.24
24874,7.674791731,9.02,-11.75,0.72
24875,7.675100278,10.81,-7.73,-1.32
24876,7.675408824,10.32,5.26,-3.33
24877,7.675717371,8.08,11.24,-4.25
24878,7.676025918,8.33,13.36,-4.31
24879,7.676334465,7.85,18.77,-3.51
24880,7.676643011,7.21,20.43,-2.41
24881,7.676951558,8.22,16.67,-1.15
24882,7.677260105,9.86,15.32,0.83
24883,7.677568652,10.75,12.13,2.64
24884,7.677877198,12.44,3.22,2.93
24885,7.678185745,14.4,-2.36,3.36
24886,7.678494292,12.19,-8.1,4.2
24887,7.678802839,9.63,-14.92,3.22
24888,7.679111385,10.03,-13.65,2.04
24889,7.679419932,10.12,-11.21,1.7
24890,7.679728479,10.26,-9.23,0.98
24891,7.680037026,10.75,-3.36,0.09
24892,7.680345572,10.49,0.43,-0.52
24893,7.680654119,10.17,2.85,-0.69
24894,7.680962666,10.35,5.29,-0.69
24895,7.681271213,10.61,5.35,-0.72
24896,7.681579759,10.06,3.45,-0.72
24897,7.681888306,10.32,1.72,-0.52
24898,7.682196853,10.46,0.17,0.43
24899,7.6825054,9.71,-4.25,0.75
24900,7.682813946,10.35,-6.67,1.15
24901,7.683122493,9.6,-11.35,3.36
24902,7.68343104,7.64,-22.3,3.39
24903,7.683739587,8.68,-18.85,1.09
24904,7.684048133,10.75,-8.1,0.75
24905,7.68435668,10.52,-8.94,0.17
24906,7.684665227,9.6,-1.93,-2.39
24907,7.684973774,9.89,11.61,-4.2
24908,7.68528232,8.68,13.11,-4.14
24909,7.685590867,7.39,15.69,-3.76
24910,7.685899414,7.9,21.67,-3.25
24911,7.686207961,7.41,17.79,-1.84
24912,7.686516507,8.68,13.94,-0.23
24913,7.686825054,10.63,14.0,1.61
24914,7.687133601,11.58,6.38,3.05
24915,7.687442147,13.94,-1.61,3.31
24916,7.687750694,12.79,-5.72,3.74
24917,7.688059241,10.06,-13.11,3.74
24918,7.688367788,10.15,-15.0,2.73
24919,7.688676334,9.71,-11.5,2.01
24920,7.688984881,10.32,-10.66,1.26
24921,7.689293428,11.04,-6.06,0.4
24922,7.689601975,10.15,0.0,-0.37
24923,7.689910521,10.26,1.95,-0.95
24924,7.690219068,10.43,4.25,-0.92
24925,7.690527615,10.55,6.12,-0.89
24926,7.690836162,10.23,4.54,-1.03
24927,7.691144708,10.4,2.76,-0.8
24928,7.691453255,10.78,1.67,0.03
24929,7.691761802,9.37,-2.5,0.57
24930,7.692070349,11.06,-4.43,0.69
24931,7.692378895,10.75,-6.87,2.47
24932,7.692687442,6.64,-18.97,3.76
24933,7.692995989,9.08,-21.9,2.24
24934,7.693304536,10.29,-11.73,1.15
24935,7.693613082,8.62,-10.15,0.43
24936,7.693921629,11.27,-6.81,-1.58
24937,7.694230176,10.26,6.78,-3.33
24938,7.694538723,7.79,12.79,-4.4
24939,7.694847269,8.45,13.54,-4.34
24940,7.695155816,7.59,19.31,-3.19
24941,7.695464363,7.19,20.87,-2.33
24942,7.69577291,8.51,15.75,-1.06
24943,7.696081456,10.09,14.37,1.21
24944,7.696390003,11.09,11.5,2.76
24945,7.69669855,12.79,1.9,2.96
24946,7.697007097,14.23,-4.05,3.45
24947,7.697315643,11.5,-8.88,4.14
24948,7.69762419,9.69,-15.2,3.13
24949,7.697932737,10.52,-13.54,1.9
24950,7.698241284,9.8,-10.38,1.75
24951,7.69854983,10.43,-9.23,0.95
