-1,-1,-1,480.789763222607,231511.487309668,-1,479.313113975677,-1,511.8996116,-1,-1,-1,-1
1.0000000000004,-0.999998263316965,-0.999998263317369,531.489859830058,282481.471102414,-0.999998263317556,-531.489859829208,0.000476630720911568,531.4905432,-1,-1,-1,-1
1.000000000002,1.00000378587618,1.00000378587818,413.963447888114,171365.736188106,1.0000037858792,413.963447884816,0.000827593710502846,413.9650151,-1,-1,-1,-1
-1,2.36952547115808,-1,0.001025396760033,1.16645106071464e-06,-1,-1,0.000762455872823598,0.001806640625,-1,-1,-1,-1
-1,-1,-1,0.000591480816485418,3.77809876154862e-07,-1,-1,0.000464015299274054,0.000908203125,-1,-1,-1,-1
-1,-1,-1,0.00103827507674017,1.16394294638973e-06,-1,5.24323161597671e-06,0.000824763913453225,0.001528320312,-1,-1,-1,-1
1.00034336837695,1.04571588339616,1.0460749491618,911.273904284182,830989.1760353,1.04625454470893,-1,23.8501016912948,951.953125,-1,-1,-1,-1
-1,-1,-1,20.2455240980263,442.79241885747,-1,-1,15.8569831342252,29.98046875,-1,-1,-1,-1
1.1272361590743,-1,-1,34.1800320100172,1234.29501491678,-1,-1,27.5836764592489,45.01953125,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3.70227695832737,13.9159387082916,-1,3.57023255813953,0.495048570497188,4,-1,-1,-1,-1
-1,-1,-1,2.81761066158972,8.0880533079486,-1,2.66581395348837,0.47171061838889,3,-1,-1,-1,-1
-1,-1,-1,1.88845054889913,3.56821098197373,-1,1.88637067878018,-1,1.994484186,-1,-1,-1,-1
-1,-1,-1,0.850886225261556,0.766345215657731,-1,0.672352925460633,0.263706185132971,1.190565348,-1,-1,-1,-1
1.00773800110369,1.25404702148784,1.26375083872419,-1,-1,1.26876464603838,0.91903599143999,0.114552740330486,-1,1347.10013519712,3901423.90294392,2086745.12869581,0.514343261261291
1.00025174467988,1.05104592505424,1.05131052027418,7.76893431688179,60.3862690232422,1.05144330895061,7.76114490024513,0.174161967156529,8.159373283,-1,-1,-1,-1
-1,-1,-1,480.668807947319,231395.192971127,-1,479.191786031716,-1,511.809807,-1,-1,-1,-1
1.00000000000145,-0.999996991595066,-0.999996991596521,506.489856928761,256531.975172458,-0.99999699159719,-506.489856925848,0.000857408182969802,506.4910139,-1,-1,-1,-1
1.00000000000684,1.00000641810267,1.00000641810951,413.213448162145,170745.353744385,1.00000641811295,413.213448150839,0.00152853282309676,413.2161002,-1,-1,-1,-1
-1,2.1082115523369,-1,0.00162833112751729,2.89603292359042e-06,-1,-1,0.00126228410720024,0.002661132813,-1,-1,-1,-1
-1,-1,-1,0.00104433239910853,1.15998953695573e-06,-1,-1,0.000856510954763975,0.001547851563,-1,-1,-1,-1
-1,-1,-1,0.00188795786736197,3.77970429914043e-06,-1,1.54206032e-06,0.00153242561383116,0.002583007813,-1,-1,-1,-1
1.00099825367914,1.07422343931747,1.07529578681798,913.626059909195,836357.670913009,1.07583333654002,-1,40.6713590971105,978.515625,-1,-1,-1,-1
-1,-1,-1,36.1393803837405,1386.46320652403,-1,-1,28.859284772767,50.1953125,-1,-1,-1,-1
1.12343460562942,-1,-1,62.8374763569496,4160.80301181428,-1,-1,51.2639451647991,82.91015625,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4.91582229150429,24.2424006235386,-1,4.87441860465116,0.331380841763463,5,-1,-1,-1,-1
-1,-1,-1,3.01478743068392,9.10351201478743,-1,3.00837209302326,0.0911163769909105,4,-1,-1,-1,-1
