1.00136932883942,1.10369352570001,1.10520484507463,10.0426926276031,101.107655266701,1.10597853677359,9.98909844559586,0.523201439717512,11.04,659.882792124968,612790.461557903,177345.162215259,0.199261854280037,1.18761382756439,1.97141147660522,2.3412755294355,6.58342663256476,48.5828017075815,2.66007304782746,-0.359834196891192,4.62468394944258,11.52,421.078053256196,315834.033212917,138527.30627889,0.579446829553614,1.20053444199302,1.89742488247199,2.27792392250218,1.73420957745498,3.23136106504214,2.6315430907439,0.281854922279793,1.21206280550588,2.44,393.274285248523,278828.72178752,124164.058349784,0.620403321951254
1.00138879093066,1.10265629562651,1.1041876546895,10.0527131202846,101.313228408032,1.10497155547028,9.99830051813471,0.527394374835014,11.04,665.615368467149,618538.857647739,175495.03890808,0.187775145655538,1.18696993438272,1.92415049127458,2.28390878237066,6.5755030820559,48.3195532702193,2.59359208506248,-0.395668393782383,4.63172860263093,11.41,431.948116721933,333728.694177403,147149.518637778,0.565706652058804,1.2062223476697,1.90565150178024,2.29863942831766,1.72745546547352,3.19522647623088,2.67055310630025,0.299979274611399,1.20216393738545,2.39,393.79218344415,282682.012419008,127609.728677297,0.619543193218159
1.00136745905983,1.09110916660971,1.09260121372486,10.0480355778544,101.214673258653,1.09336517700914,9.99449740932643,0.523126454690466,10.92,649.401922292778,593825.697753479,172102.841075925,0.218962894044134,1.18282351949288,1.99332910159663,2.3577565434581,6.64594096031002,49.2652587342776,2.67577086167268,-0.352352331606218,4.72008555378711,11.58,418.594499776648,319953.959397744,144732.604154483,0.584122133917618,1.21263034707388,1.84853614550369,2.24159102770075,1.71574439072527,3.1463953019221,2.62926090182986,0.29039378238342,1.19378771056106,2.41,403.357522467849,283281.647831725,120584.356900324,0.611954035401097
1.00137678571793,1.09475828590333,1.09626553347595,10.0423201059757,101.101193847111,1.09703744562123,9.98845595854922,0.52459132421944,10.95,653.722923442213,608284.218307006,180930.557673173,0.208578389371266,1.18147630741692,1.95083798077797,2.30486885389823,6.62414396583952,48.7449163367174,2.61766319280336,-0.353056994818653,4.73084136739214,11.27,395.663803995367,288776.911126579,132227.065334495,0.616537162393441,1.21635919241492,1.84113599904785,2.23948269692787,1.7270267639833,3.18748343712542,2.64640801511405,0.290704663212435,1.19879413860433,2.41,409.677239864988,293234.164460699,125398.723597304,0.602917554051199
1.00134530711599,1.10489421874588,1.10638064080077,10.0492340526275,101.234776046785,1.10714193270787,9.99655958549223,0.518976188326228,11.06,677.789422105583,642469.939967217,183071.439248998,0.176069177198446,1.17902906216805,1.98679194012593,2.34248543788971,6.63042894180172,48.789521333472,2.65125582193278,-0.414715025906736,4.74580940355242,11.15,390.385219553068,291100.278683342,138699.659037845,0.619870538852802,1.22500436430349,1.79147710920142,2.19456727732154,1.69954427312219,3.08294817275989,2.61599071572319,0.299150259067358,1.16861388226481,2.39,420.311804459797,305655.070465315,128993.057497064,0.588508269610209
1.00139701144082,1.10481655556352,1.10635999693164,10.0513280933362,101.284135906974,1.10715228214138,9.99674611398964,0.528871795756209,11.06,660.935151368765,616574.709162152,179739.434847299,0.200542187393561,1.17771905472796,1.98292354484891,2.33532684283727,6.68092683456974,49.3070343971095,2.64280946730556,-0.330383419689119,4.81738229287872,10.84,379.2830791821,273411.086848836,129555.432694981,0.637562963491476,1.23099978019823,1.81397805619638,2.23300658846216,1.68398907537544,3.02636380523621,2.69639275657897,0.288487046632124,1.15587745364753,2.41,396.410912337768,273736.61922587,116595.007805409,0.620975543570588
1.00143959015936,1.10054406433699,1.10212839674195,10.0460026164016,101.185214132883,1.1029412574561,9.98976165803109,0.536501504467605,11.01,672.711300941828,627851.641149615,175311.146734768,0.17949783288079,1.17520995520335,2.03670418666269,2.39355503597033,6.72665704895198,49.8856124002555,2.706225070022,-0.37940932642487,4.86818669148903,10.95,388.500359504456,278357.428884894,127424.899549802,0.627197547505124,1.23153448201054,1.84905517511281,2.27717520729146,1.66845184073421,2.96832412900124,2.74502395716426,0.295689119170985,1.14189061521311,2.3,391.295494428618,270169.131183026,117056.967222889,0.626754462003065
1.00142509046735,1.10365382321943,1.10522662976215,10.0445119755624,101.151338958263,1.10603432734348,9.98890155440415,0.533744926849348,11.04,674.438530226634,631837.532601605,176970.201547342,0.177495566448748,1.17696454947097,2.00367367366121,2.35825288260751,6.67659261593191,49.073349568981,2.66829793812332,-0.376041450777202,4.82397488501196,10.89,417.635712452089,317344.067446647,142924.479131283,0.588893102414414,1.24102944292993,1.86467987561491,2.31412262727702,1.63431256161888,2.8509090364987,2.81718308356168,0.285181347150259,1.10668915469923,2.24,405.394109443884,286888.440536591,122544.056564791,0.606431412339492
1.00137339826103,1.10472809115766,1.10624532279697,10.0515211776473,101.28516814749,1.10702303757844,9.99778238341969,0.524434346824431,11.06,675.600259078136,640653.496750097,184217.786683653,0.173732758502535,1.17667514332194,2.06937197957027,2.43497857064726,6.76703123770499,50.4111510346306,2.75640418490953,-0.376103626943005,4.89296460694863,10.95,439.407665894228,345223.933660055,152144.836813442,0.557885272098435,1.24069059982641,1.85504203875126,2.3015332197615,1.61931363655844,2.79980769815708,2.80013868229587,0.29759585492228,1.09279962439138,2.24,431.08994859378,326658.687422109,140820.143643521,0.567460495770475
1.00139214712844,1.10554735154836,1.10708643611918,10.044623312277,101.149714688098,1.10787529717725,9.99018652849741,0.527603175122405,11.06,694.287494903784,668551.511424117,186516.385844344,0.148903392005534,1.17425263089142,2.0342112724729,2.38867793849028,6.84967391592677,51.5193714839585,2.69871912883114,-0.36979274611399,4.97850718332601,11.21,411.877036855003,311773.683460963,142130.989972505,0.595623520829078,1.23713601214866,1.86404252611599,2.30607413723466,1.62689708023554,2.82495280404338,2.80122637585487,0.290445595854922,1.10572187250214,2.27,432.431362849247,329187.516939384,142190.633363727,0.566859816580475
